"Step","roberta_full_gnorms_fix - sched/gnorm_l1","roberta_full_gnorms_fix - sched/gnorm_l1__MIN","roberta_full_gnorms_fix - sched/gnorm_l1__MAX"
"12267","1270.4931719573651","1270.4931719573651","1270.4931719573651"
"12268","1308.0386969973397","1308.0386969973397","1308.0386969973397"
"12269","1260.6242723433877","1260.6242723433877","1260.6242723433877"
"12270","1248.675076735739","1248.675076735739","1248.675076735739"
"12271","1237.4044915856448","1237.4044915856448","1237.4044915856448"
"12272","1211.3356902626838","1211.3356902626838","1211.3356902626838"
"12273","1260.2788562804765","1260.2788562804765","1260.2788562804765"
"12274","1271.021657905377","1271.021657905377","1271.021657905377"
"12275","1227.6223624662075","1227.6223624662075","1227.6223624662075"
"12276","1195.52322283896","1195.52322283896","1195.52322283896"
"12277","1282.2067388643095","1282.2067388643095","1282.2067388643095"
"12278","1266.8743080723857","1266.8743080723857","1266.8743080723857"
"12279","1228.1116196345674","1228.1116196345674","1228.1116196345674"
"12280","1244.2580160007824","1244.2580160007824","1244.2580160007824"
"12281","1247.0055869566845","1247.0055869566845","1247.0055869566845"
"12282","1224.5669097267096","1224.5669097267096","1224.5669097267096"
"12283","1233.956346985307","1233.956346985307","1233.956346985307"
"12284","1235.8961412319031","1235.8961412319031","1235.8961412319031"
"12285","1219.8286780955054","1219.8286780955054","1219.8286780955054"
"12286","1660.4745620739884","1660.4745620739884","1660.4745620739884"
"12287","1279.8998254202004","1279.8998254202004","1279.8998254202004"
"12288","1262.2577383253133","1262.2577383253133","1262.2577383253133"
"12289","1325.0963967166535","1325.0963967166535","1325.0963967166535"
"12290","1283.860731283545","1283.860731283545","1283.860731283545"
"12291","1261.943107622192","1261.943107622192","1261.943107622192"
"12292","1212.465269408546","1212.465269408546","1212.465269408546"
"12293","1266.5854991376475","1266.5854991376475","1266.5854991376475"
"12294","1236.299293148617","1236.299293148617","1236.299293148617"
"12295","1277.5898826493906","1277.5898826493906","1277.5898826493906"
"12296","1266.5041142861","1266.5041142861","1266.5041142861"
"12297","1281.283925132621","1281.283925132621","1281.283925132621"
"12298","1256.5017779605394","1256.5017779605394","1256.5017779605394"
"12299","1223.8295564081764","1223.8295564081764","1223.8295564081764"
"12300","1270.5485333662532","1270.5485333662532","1270.5485333662532"
"12301","1242.623492393284","1242.623492393284","1242.623492393284"
"12302","1238.417306765161","1238.417306765161","1238.417306765161"
"12303","1326.3925798850405","1326.3925798850405","1326.3925798850405"
"12304","1279.204479032449","1279.204479032449","1279.204479032449"
"12305","1298.618867460296","1298.618867460296","1298.618867460296"
"12306","1233.5117010556437","1233.5117010556437","1233.5117010556437"
"12307","1229.0907950357607","1229.0907950357607","1229.0907950357607"
"12308","1292.0588822013804","1292.0588822013804","1292.0588822013804"
"12309","1216.305058492124","1216.305058492124","1216.305058492124"
"12310","1217.7315689523623","1217.7315689523623","1217.7315689523623"
"12311","1305.6040665087269","1305.6040665087269","1305.6040665087269"
"12312","1266.2586090807254","1266.2586090807254","1266.2586090807254"
"12313","1280.739281296626","1280.739281296626","1280.739281296626"
"12314","1258.6026042197325","1258.6026042197325","1258.6026042197325"
"12315","1241.5548664999162","1241.5548664999162","1241.5548664999162"
"12316","1254.900283129586","1254.900283129586","1254.900283129586"
"12317","1227.4934034499634","1227.4934034499634","1227.4934034499634"
"12318","1219.2323562868546","1219.2323562868546","1219.2323562868546"
"12319","1240.4644753683572","1240.4644753683572","1240.4644753683572"
"12320","1227.0953412046338","1227.0953412046338","1227.0953412046338"
"12321","1224.5652721540218","1224.5652721540218","1224.5652721540218"
"12322","1227.8634233273326","1227.8634233273326","1227.8634233273326"
"12323","1239.7574780831892","1239.7574780831892","1239.7574780831892"
"12324","1223.8289585751502","1223.8289585751502","1223.8289585751502"
"12325","1194.1634430682398","1194.1634430682398","1194.1634430682398"
"12326","1243.371248054828","1243.371248054828","1243.371248054828"
"12327","1220.6719719090297","1220.6719719090297","1220.6719719090297"
"12328","1208.3712055103208","1208.3712055103208","1208.3712055103208"
"12329","1241.265744933342","1241.265744933342","1241.265744933342"
"12330","1229.6071778365017","1229.6071778365017","1229.6071778365017"
"12331","1198.9020298071734","1198.9020298071734","1198.9020298071734"
"12332","1213.9332521205877","1213.9332521205877","1213.9332521205877"
"12333","1233.8353149720715","1233.8353149720715","1233.8353149720715"
"12334","1231.0876163686123","1231.0876163686123","1231.0876163686123"
"12335","1226.3412075680767","1226.3412075680767","1226.3412075680767"
"12336","1260.5325907981196","1260.5325907981196","1260.5325907981196"
"12337","1249.6498236640423","1249.6498236640423","1249.6498236640423"
"12338","1280.17326873388","1280.17326873388","1280.17326873388"
"12339","1215.5463305598823","1215.5463305598823","1215.5463305598823"
"12340","1257.7034385363906","1257.7034385363906","1257.7034385363906"
"12341","1219.2471728359567","1219.2471728359567","1219.2471728359567"
"12342","1240.2047127998692","1240.2047127998692","1240.2047127998692"
"12343","1237.4077286079903","1237.4077286079903","1237.4077286079903"
"12344","1255.3630502108467","1255.3630502108467","1255.3630502108467"
"12345","1201.0309170141552","1201.0309170141552","1201.0309170141552"
"12346","1240.8374665415408","1240.8374665415408","1240.8374665415408"
"12347","1264.547885464021","1264.547885464021","1264.547885464021"
"12348","1271.3825092095117","1271.3825092095117","1271.3825092095117"
"12349","1273.3152182333292","1273.3152182333292","1273.3152182333292"
"12350","1301.8379983807156","1301.8379983807156","1301.8379983807156"
"12351","1280.146053603313","1280.146053603313","1280.146053603313"
"12352","1238.8412365501322","1238.8412365501322","1238.8412365501322"
"12353","1237.9207186633475","1237.9207186633475","1237.9207186633475"
"12354","1253.2795789653665","1253.2795789653665","1253.2795789653665"
"12355","1205.61688028013","1205.61688028013","1205.61688028013"
"12356","1238.4616946384203","1238.4616946384203","1238.4616946384203"
"12357","1253.7582211890829","1253.7582211890829","1253.7582211890829"
"12358","1251.8814900100706","1251.8814900100706","1251.8814900100706"
"12359","1289.277567837567","1289.277567837567","1289.277567837567"
"12360","1209.0350703097051","1209.0350703097051","1209.0350703097051"
"12361","1255.6449675114393","1255.6449675114393","1255.6449675114393"
"12362","1258.624295792769","1258.624295792769","1258.624295792769"
"12363","1230.9805445887648","1230.9805445887648","1230.9805445887648"
"12364","1271.5771846399646","1271.5771846399646","1271.5771846399646"
"12365","1261.7296519297809","1261.7296519297809","1261.7296519297809"
"12366","1278.3962072146037","1278.3962072146037","1278.3962072146037"
"12367","1269.3731513445423","1269.3731513445423","1269.3731513445423"
"12368","1208.7972299065482","1208.7972299065482","1208.7972299065482"
"12369","1266.4522710188332","1266.4522710188332","1266.4522710188332"
"12370","1223.3263521465517","1223.3263521465517","1223.3263521465517"
"12371","1240.1364659703147","1240.1364659703147","1240.1364659703147"
"12372","1268.33441906627","1268.33441906627","1268.33441906627"
"12373","1244.7744576888592","1244.7744576888592","1244.7744576888592"
"12374","1281.3776767843835","1281.3776767843835","1281.3776767843835"
"12375","1249.7389514297918","1249.7389514297918","1249.7389514297918"
"12376","1275.110502998415","1275.110502998415","1275.110502998415"
"12377","1218.7748825422552","1218.7748825422552","1218.7748825422552"
"12378","1236.8950547977124","1236.8950547977124","1236.8950547977124"
"12379","1252.3379278378552","1252.3379278378552","1252.3379278378552"
"12380","1244.1802932452863","1244.1802932452863","1244.1802932452863"
"12381","1723.9999476936655","1723.9999476936655","1723.9999476936655"
"12382","1260.4197960410806","1260.4197960410806","1260.4197960410806"
"12383","1231.2808808698992","1231.2808808698992","1231.2808808698992"
"12384","1257.7035641815362","1257.7035641815362","1257.7035641815362"
"12385","1217.368417967175","1217.368417967175","1217.368417967175"
"12386","1232.277009493983","1232.277009493983","1232.277009493983"
"12387","1242.32962274662","1242.32962274662","1242.32962274662"
"12388","1226.3018672478402","1226.3018672478402","1226.3018672478402"
"12389","1196.919168317624","1196.919168317624","1196.919168317624"
"12390","1214.679036375787","1214.679036375787","1214.679036375787"
"12391","1259.9670094902044","1259.9670094902044","1259.9670094902044"
"12392","1231.4379870097164","1231.4379870097164","1231.4379870097164"
"12393","1238.8086914338498","1238.8086914338498","1238.8086914338498"
"12394","1235.0607611955172","1235.0607611955172","1235.0607611955172"
"12395","1248.0274519992754","1248.0274519992754","1248.0274519992754"
"12396","1238.606572691737","1238.606572691737","1238.606572691737"
"12397","1238.7639573030972","1238.7639573030972","1238.7639573030972"
"12398","1245.2719065184997","1245.2719065184997","1245.2719065184997"
"12399","1238.9339247682626","1238.9339247682626","1238.9339247682626"
"12400","1254.168740362078","1254.168740362078","1254.168740362078"
"12401","1261.7501083789373","1261.7501083789373","1261.7501083789373"
"12402","1234.16814828191","1234.16814828191","1234.16814828191"
"12403","1269.536922973232","1269.536922973232","1269.536922973232"
"12404","1206.9710294749923","1206.9710294749923","1206.9710294749923"
"12405","1239.7089032763772","1239.7089032763772","1239.7089032763772"
"12406","1279.0998474826167","1279.0998474826167","1279.0998474826167"
"12407","1258.908752257847","1258.908752257847","1258.908752257847"
"12408","1237.1203465441629","1237.1203465441629","1237.1203465441629"
"12409","1243.092133691672","1243.092133691672","1243.092133691672"
"12410","1274.7427342748863","1274.7427342748863","1274.7427342748863"
"12411","1249.7598311151662","1249.7598311151662","1249.7598311151662"
"12412","1247.1319915645315","1247.1319915645315","1247.1319915645315"
"12413","1241.4540204973987","1241.4540204973987","1241.4540204973987"
"12414","1234.7589169624257","1234.7589169624257","1234.7589169624257"
"12415","1273.7168632701937","1273.7168632701937","1273.7168632701937"
"12416","1256.47724216006","1256.47724216006","1256.47724216006"
"12417","1270.8713719667358","1270.8713719667358","1270.8713719667358"
"12418","1273.708049455261","1273.708049455261","1273.708049455261"
"12419","1264.4245281408798","1264.4245281408798","1264.4245281408798"
"12420","1247.984180248183","1247.984180248183","1247.984180248183"
"12421","1251.058855140208","1251.058855140208","1251.058855140208"
"12422","1282.2439076641524","1282.2439076641524","1282.2439076641524"
"12423","1226.6292902968123","1226.6292902968123","1226.6292902968123"
"12424","1226.972513557965","1226.972513557965","1226.972513557965"
"12425","1249.658556405762","1249.658556405762","1249.658556405762"
"12426","1206.1472795582786","1206.1472795582786","1206.1472795582786"
"12427","1258.9748760822415","1258.9748760822415","1258.9748760822415"
"12428","1222.8756282908962","1222.8756282908962","1222.8756282908962"
"12429","1238.5154769055653","1238.5154769055653","1238.5154769055653"
"12430","1230.0920144774689","1230.0920144774689","1230.0920144774689"
"12431","1212.3767391263052","1212.3767391263052","1212.3767391263052"
"12432","1243.2862018904036","1243.2862018904036","1243.2862018904036"
"12433","1241.0719410498566","1241.0719410498566","1241.0719410498566"
"12434","1272.0751186812624","1272.0751186812624","1272.0751186812624"
"12435","1226.2515998251936","1226.2515998251936","1226.2515998251936"
"12436","1277.6933149209506","1277.6933149209506","1277.6933149209506"
"12437","1267.3130924644208","1267.3130924644208","1267.3130924644208"
"12438","1238.589741137331","1238.589741137331","1238.589741137331"
"12439","1229.62446101124","1229.62446101124","1229.62446101124"
"12440","1239.2567707502644","1239.2567707502644","1239.2567707502644"
"12441","1213.8847855570118","1213.8847855570118","1213.8847855570118"
"12442","1234.386193335606","1234.386193335606","1234.386193335606"
"12443","1255.1591349252217","1255.1591349252217","1255.1591349252217"
"12444","1236.0069537209854","1236.0069537209854","1236.0069537209854"
"12445","1208.6173486093614","1208.6173486093614","1208.6173486093614"
"12446","1234.85166137379","1234.85166137379","1234.85166137379"
"12447","1243.8813086840469","1243.8813086840469","1243.8813086840469"
"12448","1222.8199113412722","1222.8199113412722","1222.8199113412722"
"12449","1236.3244645852496","1236.3244645852496","1236.3244645852496"
"12450","1210.8948579626576","1210.8948579626576","1210.8948579626576"
"12451","1241.3665098213253","1241.3665098213253","1241.3665098213253"
"12452","1247.7336959001243","1247.7336959001243","1247.7336959001243"
"12453","1236.1722645624632","1236.1722645624632","1236.1722645624632"
"12454","1209.1478242958592","1209.1478242958592","1209.1478242958592"
"12455","1232.6476661304089","1232.6476661304089","1232.6476661304089"
"12456","1226.473938000118","1226.473938000118","1226.473938000118"
"12457","1236.7919791660888","1236.7919791660888","1236.7919791660888"
"12458","1228.9141557810085","1228.9141557810085","1228.9141557810085"
"12459","1228.471844204893","1228.471844204893","1228.471844204893"
"12460","1261.7576631926488","1261.7576631926488","1261.7576631926488"
"12461","1231.5065479322527","1231.5065479322527","1231.5065479322527"
"12462","1247.250936377296","1247.250936377296","1247.250936377296"
"12463","1217.4702474020412","1217.4702474020412","1217.4702474020412"
"12464","1199.776441608072","1199.776441608072","1199.776441608072"
"12465","1236.086677267391","1236.086677267391","1236.086677267391"
"12466","1252.3181587625377","1252.3181587625377","1252.3181587625377"
"12467","1229.7262939060834","1229.7262939060834","1229.7262939060834"
"12468","1239.387338593154","1239.387338593154","1239.387338593154"
"12469","1260.4294583661251","1260.4294583661251","1260.4294583661251"
"12470","1332.3657990453798","1332.3657990453798","1332.3657990453798"
"12471","1298.329829992815","1298.329829992815","1298.329829992815"
"12472","1264.0862709928977","1264.0862709928977","1264.0862709928977"
"12473","1236.2976753716991","1236.2976753716991","1236.2976753716991"
"12474","1252.6534016022756","1252.6534016022756","1252.6534016022756"
"12475","1243.7453923923856","1243.7453923923856","1243.7453923923856"
"12476","1240.03317478655","1240.03317478655","1240.03317478655"
"12477","1218.1301626405532","1218.1301626405532","1218.1301626405532"
"12478","1212.277444094458","1212.277444094458","1212.277444094458"
"12479","1244.3308464175327","1244.3308464175327","1244.3308464175327"
"12480","1213.311820590694","1213.311820590694","1213.311820590694"
"12481","1218.186075631484","1218.186075631484","1218.186075631484"
"12482","1217.275113438846","1217.275113438846","1217.275113438846"
"12483","1254.3654272386225","1254.3654272386225","1254.3654272386225"
"12484","1220.4154630258697","1220.4154630258697","1220.4154630258697"
"12485","1243.5345389068864","1243.5345389068864","1243.5345389068864"
"12486","1400.794059276661","1400.794059276661","1400.794059276661"
"12487","1224.5901082203732","1224.5901082203732","1224.5901082203732"
"12488","1278.402822596495","1278.402822596495","1278.402822596495"
"12489","1301.2173986946057","1301.2173986946057","1301.2173986946057"
"12490","1263.652548579916","1263.652548579916","1263.652548579916"
"12491","1303.9959448565155","1303.9959448565155","1303.9959448565155"
"12492","1243.1937794914893","1243.1937794914893","1243.1937794914893"
"12493","1263.4508061535064","1263.4508061535064","1263.4508061535064"
"12494","1246.5876329495013","1246.5876329495013","1246.5876329495013"
"12495","1250.9468799685612","1250.9468799685612","1250.9468799685612"
"12496","1254.694007697235","1254.694007697235","1254.694007697235"
"12497","1242.3707808284828","1242.3707808284828","1242.3707808284828"
"12498","1236.9040913841086","1236.9040913841086","1236.9040913841086"
"12499","1263.811907098879","1263.811907098879","1263.811907098879"
"12500","1228.292559212815","1228.292559212815","1228.292559212815"
"12501","1250.343928156227","1250.343928156227","1250.343928156227"
"12502","1223.2999528423647","1223.2999528423647","1223.2999528423647"
"12503","1238.0138370992822","1238.0138370992822","1238.0138370992822"
"12504","1251.4233711344625","1251.4233711344625","1251.4233711344625"
"12505","1224.27042554387","1224.27042554387","1224.27042554387"
"12506","1229.9238138170865","1229.9238138170865","1229.9238138170865"
"12507","1241.3037872237496","1241.3037872237496","1241.3037872237496"
"12508","1222.4315190585023","1222.4315190585023","1222.4315190585023"
"12509","1192.1653091778508","1192.1653091778508","1192.1653091778508"
"12510","1194.973005460993","1194.973005460993","1194.973005460993"
"12511","1229.1903194078343","1229.1903194078343","1229.1903194078343"
"12512","1225.1790721211771","1225.1790721211771","1225.1790721211771"
"12513","1243.312603630396","1243.312603630396","1243.312603630396"
"12514","1235.884365156137","1235.884365156137","1235.884365156137"
"12515","1218.3941065429804","1218.3941065429804","1218.3941065429804"
"12516","1250.886708171159","1250.886708171159","1250.886708171159"
"12517","1222.297443707264","1222.297443707264","1222.297443707264"
"12518","1225.847795758802","1225.847795758802","1225.847795758802"
"12519","1267.1792444529624","1267.1792444529624","1267.1792444529624"
"12520","1242.978860847304","1242.978860847304","1242.978860847304"
"12521","1245.358019055739","1245.358019055739","1245.358019055739"
"12522","1247.0699414057044","1247.0699414057044","1247.0699414057044"
"12523","1259.1783085564816","1259.1783085564816","1259.1783085564816"
"12524","1208.5160430350068","1208.5160430350068","1208.5160430350068"
"12525","1247.4227126600977","1247.4227126600977","1247.4227126600977"
"12526","1199.35780199495","1199.35780199495","1199.35780199495"
"12527","1184.7667481210815","1184.7667481210815","1184.7667481210815"
"12528","1225.3626486357418","1225.3626486357418","1225.3626486357418"
"12529","1270.066678573238","1270.066678573238","1270.066678573238"
"12530","1233.3858236026524","1233.3858236026524","1233.3858236026524"
"12531","1284.6582510662297","1284.6582510662297","1284.6582510662297"
"12532","1269.3628810639154","1269.3628810639154","1269.3628810639154"
"12533","1259.5145278171185","1259.5145278171185","1259.5145278171185"
"12534","1249.5791510083784","1249.5791510083784","1249.5791510083784"
"12535","1263.486453079118","1263.486453079118","1263.486453079118"
"12536","1265.0074778202122","1265.0074778202122","1265.0074778202122"
"12537","1244.6781285181185","1244.6781285181185","1244.6781285181185"
"12538","1293.4045593569654","1293.4045593569654","1293.4045593569654"
"12539","1257.0487896265838","1257.0487896265838","1257.0487896265838"
"12540","1239.996296887988","1239.996296887988","1239.996296887988"
"12541","1241.9350592034093","1241.9350592034093","1241.9350592034093"
"12542","1229.8175414305038","1229.8175414305038","1229.8175414305038"
"12543","1232.1006876867634","1232.1006876867634","1232.1006876867634"
"12544","1247.702853964607","1247.702853964607","1247.702853964607"
"12545","1258.725605549716","1258.725605549716","1258.725605549716"
"12546","1221.5830216871698","1221.5830216871698","1221.5830216871698"
"12547","1225.4993598556014","1225.4993598556014","1225.4993598556014"
"12548","1252.5809477817486","1252.5809477817486","1252.5809477817486"
"12549","1199.871041319125","1199.871041319125","1199.871041319125"
"12550","1202.5961776999586","1202.5961776999586","1202.5961776999586"
"12551","1213.483573106532","1213.483573106532","1213.483573106532"
"12552","1223.9016307774837","1223.9016307774837","1223.9016307774837"
"12553","1242.6944180463556","1242.6944180463556","1242.6944180463556"
"12554","1248.4078821051778","1248.4078821051778","1248.4078821051778"
"12555","1281.8504934394718","1281.8504934394718","1281.8504934394718"
"12556","1210.1365890784514","1210.1365890784514","1210.1365890784514"
"12557","1176.9842640735465","1176.9842640735465","1176.9842640735465"
"12558","1319.0321995631075","1319.0321995631075","1319.0321995631075"
"12559","1229.953349578543","1229.953349578543","1229.953349578543"
"12560","1215.5348407013275","1215.5348407013275","1215.5348407013275"
"12561","1230.3322015280337","1230.3322015280337","1230.3322015280337"
"12562","1232.7365912049686","1232.7365912049686","1232.7365912049686"
"12563","1215.9536250598787","1215.9536250598787","1215.9536250598787"
"12564","1235.3912625199257","1235.3912625199257","1235.3912625199257"
"12565","1252.0303874984122","1252.0303874984122","1252.0303874984122"
"12566","1223.7621387680035","1223.7621387680035","1223.7621387680035"
"12567","1233.1724150939478","1233.1724150939478","1233.1724150939478"
"12568","1212.41999783668","1212.41999783668","1212.41999783668"
"12569","1215.3377103947716","1215.3377103947716","1215.3377103947716"
"12570","1234.549788672767","1234.549788672767","1234.549788672767"
"12571","1258.3112908692783","1258.3112908692783","1258.3112908692783"
"12572","1230.8761206220856","1230.8761206220856","1230.8761206220856"
"12573","1237.1771826741915","1237.1771826741915","1237.1771826741915"
"12574","1321.795278542953","1321.795278542953","1321.795278542953"
"12575","1226.4153201095987","1226.4153201095987","1226.4153201095987"
"12576","1242.323737391053","1242.323737391053","1242.323737391053"
"12577","1262.8937211380685","1262.8937211380685","1262.8937211380685"
"12578","1225.8195557612833","1225.8195557612833","1225.8195557612833"
"12579","1226.3753330785264","1226.3753330785264","1226.3753330785264"
"12580","1221.5700821166083","1221.5700821166083","1221.5700821166083"
"12581","1255.6068315984178","1255.6068315984178","1255.6068315984178"
"12582","1213.6456867331904","1213.6456867331904","1213.6456867331904"
"12583","1206.5322145338746","1206.5322145338746","1206.5322145338746"
"12584","1253.494926759416","1253.494926759416","1253.494926759416"
"12585","1213.4762350523042","1213.4762350523042","1213.4762350523042"
"12586","1208.638242821877","1208.638242821877","1208.638242821877"
"12587","1228.3568092529997","1228.3568092529997","1228.3568092529997"
"12588","1269.0434801616657","1269.0434801616657","1269.0434801616657"
"12589","1242.7966863474062","1242.7966863474062","1242.7966863474062"
"12590","1199.5240003017905","1199.5240003017905","1199.5240003017905"
"12591","1222.5789496649122","1222.5789496649122","1222.5789496649122"
"12592","1221.8307056591127","1221.8307056591127","1221.8307056591127"
"12593","1184.3562743582768","1184.3562743582768","1184.3562743582768"
"12594","1211.8876622703654","1211.8876622703654","1211.8876622703654"
"12595","1237.7027480491731","1237.7027480491731","1237.7027480491731"
"12596","1200.0021394286043","1200.0021394286043","1200.0021394286043"
"12597","1252.6179706893602","1252.6179706893602","1252.6179706893602"
"12598","1266.60460744403","1266.60460744403","1266.60460744403"
"12599","1248.719820168162","1248.719820168162","1248.719820168162"
"12600","1226.522028560085","1226.522028560085","1226.522028560085"
"12601","1211.9050487991738","1211.9050487991738","1211.9050487991738"
"12602","1223.4565756879929","1223.4565756879929","1223.4565756879929"
"12603","1215.4505595241967","1215.4505595241967","1215.4505595241967"
"12604","1205.2989419740225","1205.2989419740225","1205.2989419740225"
"12605","1249.2837439417024","1249.2837439417024","1249.2837439417024"
"12606","1227.0297164978629","1227.0297164978629","1227.0297164978629"
"12607","1210.2944391668857","1210.2944391668857","1210.2944391668857"
"12608","1198.7080621357454","1198.7080621357454","1198.7080621357454"
"12609","1204.6690978607646","1204.6690978607646","1204.6690978607646"
"12610","1231.6832054231656","1231.6832054231656","1231.6832054231656"
"12611","1205.9221469562406","1205.9221469562406","1205.9221469562406"
"12612","1185.127736061339","1185.127736061339","1185.127736061339"
"12613","1240.5818127195828","1240.5818127195828","1240.5818127195828"
"12614","1212.702910548547","1212.702910548547","1212.702910548547"
"12615","1215.031395632499","1215.031395632499","1215.031395632499"
"12616","1197.9798834419723","1197.9798834419723","1197.9798834419723"
"12617","1252.4852319606616","1252.4852319606616","1252.4852319606616"
"12618","1261.0731477963193","1261.0731477963193","1261.0731477963193"
"12619","1226.7773899060674","1226.7773899060674","1226.7773899060674"
"12620","1237.9509735258173","1237.9509735258173","1237.9509735258173"
"12621","1213.228587284313","1213.228587284313","1213.228587284313"
"12622","1202.1019359342683","1202.1019359342683","1202.1019359342683"
"12623","1218.9698881583502","1218.9698881583502","1218.9698881583502"
"12624","1192.2680951228012","1192.2680951228012","1192.2680951228012"
"12625","1184.4747137680192","1184.4747137680192","1184.4747137680192"
"12626","1221.5122579620506","1221.5122579620506","1221.5122579620506"
"12627","1181.2558872169084","1181.2558872169084","1181.2558872169084"
"12628","1265.867977491382","1265.867977491382","1265.867977491382"
"12629","1221.6931717995533","1221.6931717995533","1221.6931717995533"
"12630","1206.7051890774217","1206.7051890774217","1206.7051890774217"
"12631","1193.2797760925437","1193.2797760925437","1193.2797760925437"
"12632","1227.112309678197","1227.112309678197","1227.112309678197"
"12633","1215.6394470247728","1215.6394470247728","1215.6394470247728"
"12634","1207.837263655981","1207.837263655981","1207.837263655981"
"12635","1226.6797686568473","1226.6797686568473","1226.6797686568473"
"12636","1230.1016328472342","1230.1016328472342","1230.1016328472342"
"12637","1222.4341311031976","1222.4341311031976","1222.4341311031976"
"12638","1255.0940676119992","1255.0940676119992","1255.0940676119992"
"12639","1267.460213207594","1267.460213207594","1267.460213207594"
"12640","1223.1375490836529","1223.1375490836529","1223.1375490836529"
"12641","1221.9094875864323","1221.9094875864323","1221.9094875864323"
"12642","1225.5802505591307","1225.5802505591307","1225.5802505591307"
"12643","1249.3052895618534","1249.3052895618534","1249.3052895618534"
"12644","1236.82703649936","1236.82703649936","1236.82703649936"
"12645","1216.7650967621937","1216.7650967621937","1216.7650967621937"
"12646","1240.6988797918818","1240.6988797918818","1240.6988797918818"
"12647","1231.954024768668","1231.954024768668","1231.954024768668"
"12648","1203.2475496512095","1203.2475496512095","1203.2475496512095"
"12649","1213.2296225573505","1213.2296225573505","1213.2296225573505"
"12650","1202.153869465086","1202.153869465086","1202.153869465086"
"12651","1206.347665596136","1206.347665596136","1206.347665596136"
"12652","1374.5380192962184","1374.5380192962184","1374.5380192962184"
"12653","1228.5500360722494","1228.5500360722494","1228.5500360722494"
"12654","1188.8790665042134","1188.8790665042134","1188.8790665042134"
"12655","1240.988831047316","1240.988831047316","1240.988831047316"
"12656","1223.0698713672807","1223.0698713672807","1223.0698713672807"
"12657","1228.77193076758","1228.77193076758","1228.77193076758"
"12658","1270.0900612494347","1270.0900612494347","1270.0900612494347"
"12659","1265.751798640744","1265.751798640744","1265.751798640744"
"12660","1239.5901029466995","1239.5901029466995","1239.5901029466995"
"12661","1238.1194101160909","1238.1194101160909","1238.1194101160909"
"12662","1195.5897433030173","1195.5897433030173","1195.5897433030173"
"12663","1246.472848615701","1246.472848615701","1246.472848615701"
"12664","1223.6986097638285","1223.6986097638285","1223.6986097638285"
"12665","1222.3518916239937","1222.3518916239937","1222.3518916239937"
"12666","1228.019829754273","1228.019829754273","1228.019829754273"
"12667","1230.2705675244629","1230.2705675244629","1230.2705675244629"
"12668","1229.5985378928444","1229.5985378928444","1229.5985378928444"
"12669","1270.314827367657","1270.314827367657","1270.314827367657"
"12670","1236.2833389466964","1236.2833389466964","1236.2833389466964"
"12671","1216.946532290869","1216.946532290869","1216.946532290869"
"12672","1210.488528999624","1210.488528999624","1210.488528999624"
"12673","1245.318132765557","1245.318132765557","1245.318132765557"
"12674","1201.9409377838654","1201.9409377838654","1201.9409377838654"
"12675","1211.098682044336","1211.098682044336","1211.098682044336"
"12676","1274.7240330651182","1274.7240330651182","1274.7240330651182"
"12677","1249.351375313552","1249.351375313552","1249.351375313552"
"12678","1253.8085021736747","1253.8085021736747","1253.8085021736747"
"12679","1265.4090029372992","1265.4090029372992","1265.4090029372992"
"12680","1230.8908018931184","1230.8908018931184","1230.8908018931184"
"12681","1267.509201674735","1267.509201674735","1267.509201674735"
"12682","1248.2917568303164","1248.2917568303164","1248.2917568303164"
"12683","1234.192616474179","1234.192616474179","1234.192616474179"
"12684","1220.9723069479933","1220.9723069479933","1220.9723069479933"
"12685","1233.62963218762","1233.62963218762","1233.62963218762"
"12686","1192.4900168691474","1192.4900168691474","1192.4900168691474"
"12687","1225.4784804081808","1225.4784804081808","1225.4784804081808"
"12688","1226.511330091807","1226.511330091807","1226.511330091807"
"12689","1220.6444773797048","1220.6444773797048","1220.6444773797048"
"12690","1203.2157385184066","1203.2157385184066","1203.2157385184066"
"12691","1204.2599139735994","1204.2599139735994","1204.2599139735994"
"12692","1226.4380061007555","1226.4380061007555","1226.4380061007555"
"12693","1198.7516290057083","1198.7516290057083","1198.7516290057083"
"12694","1237.0581983363286","1237.0581983363286","1237.0581983363286"
"12695","1206.472045942006","1206.472045942006","1206.472045942006"
"12696","1229.2686050937004","1229.2686050937004","1229.2686050937004"
"12697","1196.547495741421","1196.547495741421","1196.547495741421"
"12698","1217.6225611760744","1217.6225611760744","1217.6225611760744"
"12699","1229.1622416415926","1229.1622416415926","1229.1622416415926"
"12700","1250.8801059309496","1250.8801059309496","1250.8801059309496"
"12701","1250.896141331309","1250.896141331309","1250.896141331309"
"12702","1286.305567748391","1286.305567748391","1286.305567748391"
"12703","1208.5240458322362","1208.5240458322362","1208.5240458322362"
"12704","1217.542263737853","1217.542263737853","1217.542263737853"
"12705","1197.70328246767","1197.70328246767","1197.70328246767"
"12706","1170.8479870811352","1170.8479870811352","1170.8479870811352"
"12707","1203.4326163026524","1203.4326163026524","1203.4326163026524"
"12708","1213.4716843235642","1213.4716843235642","1213.4716843235642"
"12709","1209.7536805619095","1209.7536805619095","1209.7536805619095"
"12710","1231.211642473266","1231.211642473266","1231.211642473266"
"12711","1235.4067197356487","1235.4067197356487","1235.4067197356487"
"12712","1216.6747504929788","1216.6747504929788","1216.6747504929788"
