"Step","vit_full_gnorms_fix - sched/gnorm_l1","vit_full_gnorms_fix - sched/gnorm_l1__MIN","vit_full_gnorms_fix - sched/gnorm_l1__MAX"
"7602","0.7321688200136123","0.7321688200136123","0.7321688200136123"
"7603","0.7012800244665414","0.7012800244665414","0.7012800244665414"
"7604","0.7348981978648226","0.7348981978648226","0.7348981978648226"
"7605","0.7402652706441586","0.7402652706441586","0.7402652706441586"
"7606","0.7032331592199625","0.7032331592199625","0.7032331592199625"
"7607","0.6830845898330153","0.6830845898330153","0.6830845898330153"
"7608","0.6890553558914689","0.6890553558914689","0.6890553558914689"
"7609","0.852709197144577","0.852709197144577","0.852709197144577"
"7610","0.881173353864142","0.881173353864142","0.881173353864142"
"7611","1.1923210923341685","1.1923210923341685","1.1923210923341685"
"7612","1.1296426084445557","1.1296426084445557","1.1296426084445557"
"7613","0.8760108612223121","0.8760108612223121","0.8760108612223121"
"7614","0.9547853086696704","0.9547853086696704","0.9547853086696704"
"7615","1.1432331723008249","1.1432331723008249","1.1432331723008249"
"7616","0.8859904358687345","0.8859904358687345","0.8859904358687345"
"7617","0.8078161219054891","0.8078161219054891","0.8078161219054891"
"7618","0.8379028778617794","0.8379028778617794","0.8379028778617794"
"7619","0.7265698823466664","0.7265698823466664","0.7265698823466664"
"7620","0.6578813823834935","0.6578813823834935","0.6578813823834935"
"7621","0.7754969245834218","0.7754969245834218","0.7754969245834218"
"7622","0.7783812712368672","0.7783812712368672","0.7783812712368672"
"7623","0.716189991147985","0.716189991147985","0.716189991147985"
"7624","0.8024292955342389","0.8024292955342389","0.8024292955342389"
"7625","0.7326696383934177","0.7326696383934177","0.7326696383934177"
"7626","0.7652820320508908","0.7652820320508908","0.7652820320508908"
"7627","0.6998846632050117","0.6998846632050117","0.6998846632050117"
"7628","0.7504273931153875","0.7504273931153875","0.7504273931153875"
"7629","0.6973743367670977","0.6973743367670977","0.6973743367670977"
"7630","0.7576387399640225","0.7576387399640225","0.7576387399640225"
"7631","0.8615562051490997","0.8615562051490997","0.8615562051490997"
"7632","0.8828269706864376","0.8828269706864376","0.8828269706864376"
"7633","0.8748740248047397","0.8748740248047397","0.8748740248047397"
"7634","0.8660648773802677","0.8660648773802677","0.8660648773802677"
"7635","0.7990465296097682","0.7990465296097682","0.7990465296097682"
"7636","0.7589865479858418","0.7589865479858418","0.7589865479858418"
"7637","0.6042310471275414","0.6042310471275414","0.6042310471275414"
"7638","0.6620955379257794","0.6620955379257794","0.6620955379257794"
"7639","0.7300424937457137","0.7300424937457137","0.7300424937457137"
"7640","0.6957997609242739","0.6957997609242739","0.6957997609242739"
"7641","0.7290939534395875","0.7290939534395875","0.7290939534395875"
"7642","0.7483135489237611","0.7483135489237611","0.7483135489237611"
"7643","0.7507058627052174","0.7507058627052174","0.7507058627052174"
"7644","0.7502235667561763","0.7502235667561763","0.7502235667561763"
"7645","0.8589009566967434","0.8589009566967434","0.8589009566967434"
"7646","0.7550330380727246","0.7550330380727246","0.7550330380727246"
"7647","0.7482058365931152","0.7482058365931152","0.7482058365931152"
"7648","0.8149079537179205","0.8149079537179205","0.8149079537179205"
"7649","0.7761741845351935","0.7761741845351935","0.7761741845351935"
"7650","0.706857763518201","0.706857763518201","0.706857763518201"
"7651","0.7188543302181643","0.7188543302181643","0.7188543302181643"
"7652","0.7119978433947836","0.7119978433947836","0.7119978433947836"
"7653","0.7478622627604636","0.7478622627604636","0.7478622627604636"
"7654","0.7933670498314314","0.7933670498314314","0.7933670498314314"
"7655","0.8505708741213311","0.8505708741213311","0.8505708741213311"
"7656","0.6802808604261372","0.6802808604261372","0.6802808604261372"
"7657","0.7568492661121127","0.7568492661121127","0.7568492661121127"
"7658","0.8558232222021616","0.8558232222021616","0.8558232222021616"
"7659","0.77002773420827","0.77002773420827","0.77002773420827"
"7660","0.9077491833704698","0.9077491833704698","0.9077491833704698"
"7661","0.8870512274952489","0.8870512274952489","0.8870512274952489"
"7662","0.7194108179937757","0.7194108179937757","0.7194108179937757"
"7663","0.8419447857158957","0.8419447857158957","0.8419447857158957"
"7664","0.8508552535931813","0.8508552535931813","0.8508552535931813"
"7665","0.8247330791964487","0.8247330791964487","0.8247330791964487"
"7666","0.726528715043969","0.726528715043969","0.726528715043969"
"7667","0.8772825875530543","0.8772825875530543","0.8772825875530543"
"7668","0.7797165189804218","0.7797165189804218","0.7797165189804218"
"7669","0.7241103180422215","0.7241103180422215","0.7241103180422215"
"7670","0.7530369893138413","0.7530369893138413","0.7530369893138413"
"7671","0.694580993756972","0.694580993756972","0.694580993756972"
"7672","0.7279935379119706","0.7279935379119706","0.7279935379119706"
"7673","0.7324846884002909","0.7324846884002909","0.7324846884002909"
"7674","0.7057204801822081","0.7057204801822081","0.7057204801822081"
"7675","0.7545518708902819","0.7545518708902819","0.7545518708902819"
"7676","0.7057690398469276","0.7057690398469276","0.7057690398469276"
"7677","0.7515096179558896","0.7515096179558896","0.7515096179558896"
"7678","0.8025410709851712","0.8025410709851712","0.8025410709851712"
"7679","0.7219950580838486","0.7219950580838486","0.7219950580838486"
"7680","0.7515164879441727","0.7515164879441727","0.7515164879441727"
"7681","0.7340549680411641","0.7340549680411641","0.7340549680411641"
"7682","0.8912638879191945","0.8912638879191945","0.8912638879191945"
"7683","0.8298587661447527","0.8298587661447527","0.8298587661447527"
"7684","0.7353538671231945","0.7353538671231945","0.7353538671231945"
"7685","0.8017706757927954","0.8017706757927954","0.8017706757927954"
"7686","0.9475448034500004","0.9475448034500004","0.9475448034500004"
"7687","0.7430317833204754","0.7430317833204754","0.7430317833204754"
"7688","0.7890153551743424","0.7890153551743424","0.7890153551743424"
"7689","0.677016221692611","0.677016221692611","0.677016221692611"
"7690","0.8144728480074264","0.8144728480074264","0.8144728480074264"
"7691","0.7759926155740686","0.7759926155740686","0.7759926155740686"
"7692","0.7774696975138795","0.7774696975138795","0.7774696975138795"
"7693","0.6745828018247266","0.6745828018247266","0.6745828018247266"
"7694","0.6931214751821244","0.6931214751821244","0.6931214751821244"
"7695","0.7263343919112231","0.7263343919112231","0.7263343919112231"
"7696","0.7792865816627454","0.7792865816627454","0.7792865816627454"
"7697","0.6819139022518357","0.6819139022518357","0.6819139022518357"
"7698","0.8178918468984193","0.8178918468984193","0.8178918468984193"
"7699","0.7151300241275749","0.7151300241275749","0.7151300241275749"
"7700","0.7902937189392105","0.7902937189392105","0.7902937189392105"
"7701","0.8265527556322922","0.8265527556322922","0.8265527556322922"
"7702","0.7456086427082482","0.7456086427082482","0.7456086427082482"
"7703","0.7624144609362702","0.7624144609362702","0.7624144609362702"
"7704","0.7296137081284542","0.7296137081284542","0.7296137081284542"
"7705","0.7413583897250646","0.7413583897250646","0.7413583897250646"
"7706","0.7740890733039123","0.7740890733039123","0.7740890733039123"
"7707","0.767186900604429","0.767186900604429","0.767186900604429"
"7708","0.7095223652104323","0.7095223652104323","0.7095223652104323"
"7709","0.7717546492058318","0.7717546492058318","0.7717546492058318"
"7710","0.8260911821162154","0.8260911821162154","0.8260911821162154"
"7711","0.6673750400950667","0.6673750400950667","0.6673750400950667"
"7712","0.833714402269834","0.833714402269834","0.833714402269834"
"7713","0.871919090001029","0.871919090001029","0.871919090001029"
"7714","0.84481817102278","0.84481817102278","0.84481817102278"
"7715","0.8596735690662172","0.8596735690662172","0.8596735690662172"
"7716","0.8663019864688977","0.8663019864688977","0.8663019864688977"
"7717","0.9818655921262688","0.9818655921262688","0.9818655921262688"
"7718","0.6958098297509423","0.6958098297509423","0.6958098297509423"
"7719","0.6861157317798643","0.6861157317798643","0.6861157317798643"
"7720","0.7011476574698463","0.7011476574698463","0.7011476574698463"
"7721","0.6818799675274931","0.6818799675274931","0.6818799675274931"
"7722","0.7287544499013165","0.7287544499013165","0.7287544499013165"
"7723","0.7434668380083167","0.7434668380083167","0.7434668380083167"
"7724","0.6807607520677266","0.6807607520677266","0.6807607520677266"
"7725","0.6570781485861517","0.6570781485861517","0.6570781485861517"
"7726","0.7816083513534977","0.7816083513534977","0.7816083513534977"
"7727","0.7727082302808412","0.7727082302808412","0.7727082302808412"
"7728","0.8171998076504678","0.8171998076504678","0.8171998076504678"
"7729","0.6972437304502819","0.6972437304502819","0.6972437304502819"
"7730","0.6515779578039655","0.6515779578039655","0.6515779578039655"
"7731","0.6753428093070397","0.6753428093070397","0.6753428093070397"
"7732","0.8034373392001726","0.8034373392001726","0.8034373392001726"
"7733","0.8325488633745408","0.8325488633745408","0.8325488633745408"
"7734","0.7799007351895852","0.7799007351895852","0.7799007351895852"
"7735","0.7020865548074653","0.7020865548074653","0.7020865548074653"
"7736","0.8154307900877029","0.8154307900877029","0.8154307900877029"
"7737","0.7897690471145324","0.7897690471145324","0.7897690471145324"
"7738","0.7022254243056523","0.7022254243056523","0.7022254243056523"
"7739","0.791082677191298","0.791082677191298","0.791082677191298"
"7740","0.6514409858609724","0.6514409858609724","0.6514409858609724"
"7741","0.7536183895972499","0.7536183895972499","0.7536183895972499"
"7742","0.8697523147202446","0.8697523147202446","0.8697523147202446"
"7743","0.7248597138532205","0.7248597138532205","0.7248597138532205"
"7744","0.7035021237097681","0.7035021237097681","0.7035021237097681"
"7745","0.6933890860018437","0.6933890860018437","0.6933890860018437"
"7746","0.7667861822556006","0.7667861822556006","0.7667861822556006"
"7747","0.6447650012705708","0.6447650012705708","0.6447650012705708"
"7748","0.6963863628770923","0.6963863628770923","0.6963863628770923"
"7749","0.7890838579805859","0.7890838579805859","0.7890838579805859"
"7750","0.7666556990916433","0.7666556990916433","0.7666556990916433"
"7751","0.7305189375074406","0.7305189375074406","0.7305189375074406"
"7752","0.6908755816875782","0.6908755816875782","0.6908755816875782"
"7753","0.6877252101330669","0.6877252101330669","0.6877252101330669"
"7754","0.7037162361011724","0.7037162361011724","0.7037162361011724"
"7755","0.7805344684456941","0.7805344684456941","0.7805344684456941"
"7756","0.755266960546578","0.755266960546578","0.755266960546578"
"7757","0.6572404916478263","0.6572404916478263","0.6572404916478263"
"7758","0.6783006884361384","0.6783006884361384","0.6783006884361384"
"7759","0.7154169368150178","0.7154169368150178","0.7154169368150178"
"7760","0.7834426056724624","0.7834426056724624","0.7834426056724624"
"7761","0.7321731638949132","0.7321731638949132","0.7321731638949132"
"7762","0.6341817562715732","0.6341817562715732","0.6341817562715732"
"7763","0.720068264825386","0.720068264825386","0.720068264825386"
"7764","0.676421233885776","0.676421233885776","0.676421233885776"
"7765","0.6416264890140155","0.6416264890140155","0.6416264890140155"
"7766","0.7131613170240598","0.7131613170240598","0.7131613170240598"
"7767","0.673572431474895","0.673572431474895","0.673572431474895"
"7768","0.6790251930433442","0.6790251930433442","0.6790251930433442"
"7769","0.7367482938461762","0.7367482938461762","0.7367482938461762"
"7770","0.8304981499240967","0.8304981499240967","0.8304981499240967"
"7771","0.8364671785202518","0.8364671785202518","0.8364671785202518"
"7772","0.80178516311571","0.80178516311571","0.80178516311571"
"7773","0.8691673719404207","0.8691673719404207","0.8691673719404207"
"7774","1.0078829341437086","1.0078829341437086","1.0078829341437086"
"7775","0.8101379981308128","0.8101379981308128","0.8101379981308128"
"7776","0.7683839962955972","0.7683839962955972","0.7683839962955972"
"7777","0.7610099151170289","0.7610099151170289","0.7610099151170289"
"7778","0.7689677689704695","0.7689677689704695","0.7689677689704695"
"7779","0.7880763191169535","0.7880763191169535","0.7880763191169535"
"7780","0.7085942096964573","0.7085942096964573","0.7085942096964573"
"7781","0.803181165469141","0.803181165469141","0.803181165469141"
"7782","0.7717868792024092","0.7717868792024092","0.7717868792024092"
"7783","0.6951266675750958","0.6951266675750958","0.6951266675750958"
"7784","0.7769118972209981","0.7769118972209981","0.7769118972209981"
"7785","0.7324409089997062","0.7324409089997062","0.7324409089997062"
"7786","0.7730461392602592","0.7730461392602592","0.7730461392602592"
"7787","0.7723515318793943","0.7723515318793943","0.7723515318793943"
"7788","0.6780763913448027","0.6780763913448027","0.6780763913448027"
"7789","0.7397202183565241","0.7397202183565241","0.7397202183565241"
"7790","0.6495905389820109","0.6495905389820109","0.6495905389820109"
"7791","0.7181675426218135","0.7181675426218135","0.7181675426218135"
"7792","0.7093522375071188","0.7093522375071188","0.7093522375071188"
"7793","0.7548917906533461","0.7548917906533461","0.7548917906533461"
"7794","0.7209058748849202","0.7209058748849202","0.7209058748849202"
"7795","0.7020615010078473","0.7020615010078473","0.7020615010078473"
"7796","0.7326222122028412","0.7326222122028412","0.7326222122028412"
"7797","0.6978405557238148","0.6978405557238148","0.6978405557238148"
"7798","0.6488165585215029","0.6488165585215029","0.6488165585215029"
"7799","0.6793403106894402","0.6793403106894402","0.6793403106894402"
"7801","0.7051487198150426","0.7051487198150426","0.7051487198150426"
"7802","0.7087568061433558","0.7087568061433558","0.7087568061433558"
"7803","0.7064429346864927","0.7064429346864927","0.7064429346864927"
"7804","0.8742348494197358","0.8742348494197358","0.8742348494197358"
"7805","0.911558389376296","0.911558389376296","0.911558389376296"
"7806","0.7952953960484592","0.7952953960484592","0.7952953960484592"
"7807","0.755908040500799","0.755908040500799","0.755908040500799"
"7808","0.7975095397559926","0.7975095397559926","0.7975095397559926"
"7809","0.7592922407748119","0.7592922407748119","0.7592922407748119"
"7810","0.8927411964068597","0.8927411964068597","0.8927411964068597"
"7811","1.091476346104173","1.091476346104173","1.091476346104173"
"7812","0.9171935046942964","0.9171935046942964","0.9171935046942964"
"7813","0.8104659583877947","0.8104659583877947","0.8104659583877947"
"7814","0.8574577315230272","0.8574577315230272","0.8574577315230272"
"7815","0.7291687028991873","0.7291687028991873","0.7291687028991873"
"7816","0.8483534758379392","0.8483534758379392","0.8483534758379392"
"7817","0.833720481605269","0.833720481605269","0.833720481605269"
"7818","0.8696897139234352","0.8696897139234352","0.8696897139234352"
"7819","0.7531354984130303","0.7531354984130303","0.7531354984130303"
"7820","0.7163455737318145","0.7163455737318145","0.7163455737318145"
"7821","0.7279062812413031","0.7279062812413031","0.7279062812413031"
"7822","0.8673362017616455","0.8673362017616455","0.8673362017616455"
"7823","0.79662763010856","0.79662763010856","0.79662763010856"
"7824","0.7949980894991313","0.7949980894991313","0.7949980894991313"
"7825","0.7387649989686906","0.7387649989686906","0.7387649989686906"
"7826","0.78327089540835","0.78327089540835","0.78327089540835"
"7827","0.8614625904374407","0.8614625904374407","0.8614625904374407"
"7828","0.7302421878812311","0.7302421878812311","0.7302421878812311"
"7829","0.7886159783702169","0.7886159783702169","0.7886159783702169"
"7830","0.7413310901793011","0.7413310901793011","0.7413310901793011"
"7831","0.8423259724513628","0.8423259724513628","0.8423259724513628"
"7832","0.7855986562390171","0.7855986562390171","0.7855986562390171"
"7833","0.807389934983803","0.807389934983803","0.807389934983803"
"7834","0.7458572680625366","0.7458572680625366","0.7458572680625366"
"7835","0.6542956716984918","0.6542956716984918","0.6542956716984918"
"7836","0.8240669845035882","0.8240669845035882","0.8240669845035882"
"7837","0.7124394866987132","0.7124394866987132","0.7124394866987132"
"7838","0.7633138440760376","0.7633138440760376","0.7633138440760376"
"7839","0.6947276546707144","0.6947276546707144","0.6947276546707144"
"7840","0.7181296161616046","0.7181296161616046","0.7181296161616046"
"7841","0.7286981022116379","0.7286981022116379","0.7286981022116379"
"7842","0.6692373543301073","0.6692373543301073","0.6692373543301073"
"7843","0.6882857958225941","0.6882857958225941","0.6882857958225941"
"7844","0.860026146427117","0.860026146427117","0.860026146427117"
"7845","0.8016278185750707","0.8016278185750707","0.8016278185750707"
"7846","0.8796020514200791","0.8796020514200791","0.8796020514200791"
"7847","0.908054059400456","0.908054059400456","0.908054059400456"
"7848","0.810060067276936","0.810060067276936","0.810060067276936"
"7849","0.8286050635906577","0.8286050635906577","0.8286050635906577"
"7850","0.887877649442089","0.887877649442089","0.887877649442089"
"7851","0.900108744015597","0.900108744015597","0.900108744015597"
"7852","0.7559963853709633","0.7559963853709633","0.7559963853709633"
"7853","0.8457420535632991","0.8457420535632991","0.8457420535632991"
"7854","0.8461650255921995","0.8461650255921995","0.8461650255921995"
"7855","0.8214890447598009","0.8214890447598009","0.8214890447598009"
"7856","0.8964615675649839","0.8964615675649839","0.8964615675649839"
"7857","0.8344638566813956","0.8344638566813956","0.8344638566813956"
"7858","0.7323864560712536","0.7323864560712536","0.7323864560712536"
"7859","0.6735201968476758","0.6735201968476758","0.6735201968476758"
"7860","0.6971976871172956","0.6971976871172956","0.6971976871172956"
"7861","0.6907671970620868","0.6907671970620868","0.6907671970620868"
"7862","0.728477885506436","0.728477885506436","0.728477885506436"
"7863","0.7157253558107186","0.7157253558107186","0.7157253558107186"
"7864","0.6673626505216816","0.6673626505216816","0.6673626505216816"
"7865","0.814327789365052","0.814327789365052","0.814327789365052"
"7866","0.8100419050824712","0.8100419050824712","0.8100419050824712"
"7867","0.7854777686188754","0.7854777686188754","0.7854777686188754"
"7868","0.692699987157539","0.692699987157539","0.692699987157539"
"7869","0.7723610803950578","0.7723610803950578","0.7723610803950578"
"7870","0.6610648501118703","0.6610648501118703","0.6610648501118703"
"7871","0.7198956216670922","0.7198956216670922","0.7198956216670922"
"7872","0.7480507472428144","0.7480507472428144","0.7480507472428144"
"7873","0.7442000020782871","0.7442000020782871","0.7442000020782871"
"7874","0.7114422817539889","0.7114422817539889","0.7114422817539889"
"7875","0.6767215750987816","0.6767215750987816","0.6767215750987816"
"7876","0.7140017942874692","0.7140017942874692","0.7140017942874692"
"7877","0.7640725710371044","0.7640725710371044","0.7640725710371044"
"7878","0.7020005124904856","0.7020005124904856","0.7020005124904856"
"7879","0.7507883406142355","0.7507883406142355","0.7507883406142355"
"7880","0.7840714436788403","0.7840714436788403","0.7840714436788403"
"7881","0.8284935654701258","0.8284935654701258","0.8284935654701258"
"7882","1.0389105888134509","1.0389105888134509","1.0389105888134509"
"7883","1.1518249944565468","1.1518249944565468","1.1518249944565468"
"7884","0.8912408495561976","0.8912408495561976","0.8912408495561976"
"7885","0.9275485032994766","0.9275485032994766","0.9275485032994766"
"7886","0.9224440478355972","0.9224440478355972","0.9224440478355972"
"7887","0.7716684414954216","0.7716684414954216","0.7716684414954216"
"7888","0.889838135917671","0.889838135917671","0.889838135917671"
"7889","0.8237910767020367","0.8237910767020367","0.8237910767020367"
"7890","0.7126087942961021","0.7126087942961021","0.7126087942961021"
"7891","0.7998406599399459","0.7998406599399459","0.7998406599399459"
"7892","0.6436428636552591","0.6436428636552591","0.6436428636552591"
"7893","0.7567440502534737","0.7567440502534737","0.7567440502534737"
"7894","0.6823144920999766","0.6823144920999766","0.6823144920999766"
"7895","0.7097508186016057","0.7097508186016057","0.7097508186016057"
"7896","0.678482772938878","0.678482772938878","0.678482772938878"
"7897","0.7093253368548176","0.7093253368548176","0.7093253368548176"
"7898","0.700729797474196","0.700729797474196","0.700729797474196"
"7899","0.6420657605303859","0.6420657605303859","0.6420657605303859"
"7900","0.825967560907884","0.825967560907884","0.825967560907884"
"7901","0.9116056775164908","0.9116056775164908","0.9116056775164908"
"7902","0.7894823669012112","0.7894823669012112","0.7894823669012112"
"7903","0.7607969945383957","0.7607969945383957","0.7607969945383957"
"7904","0.8283145784480439","0.8283145784480439","0.8283145784480439"
"7905","0.7402778003306594","0.7402778003306594","0.7402778003306594"
"7906","0.8072900131192","0.8072900131192","0.8072900131192"
"7907","0.8454303279504529","0.8454303279504529","0.8454303279504529"
"7908","0.7375830138989841","0.7375830138989841","0.7375830138989841"
"7909","0.9192085928589222","0.9192085928589222","0.9192085928589222"
"7910","0.7572635870055819","0.7572635870055819","0.7572635870055819"
"7911","0.7074536978143442","0.7074536978143442","0.7074536978143442"
"7912","0.7376931394901476","0.7376931394901476","0.7376931394901476"
"7913","0.748433956563531","0.748433956563531","0.748433956563531"
"7914","0.7196911741120857","0.7196911741120857","0.7196911741120857"
"7915","0.7361999913882755","0.7361999913882755","0.7361999913882755"
"7916","0.7010660128798918","0.7010660128798918","0.7010660128798918"
"7917","0.6615172750716738","0.6615172750716738","0.6615172750716738"
"7918","0.6759367081649543","0.6759367081649543","0.6759367081649543"
"7919","0.6825740437452623","0.6825740437452623","0.6825740437452623"
"7920","0.7153150715275842","0.7153150715275842","0.7153150715275842"
"7921","0.796220764539612","0.796220764539612","0.796220764539612"
"7922","0.7796419600817899","0.7796419600817899","0.7796419600817899"
"7923","0.7386640254771919","0.7386640254771919","0.7386640254771919"
"7924","0.7298181434925937","0.7298181434925937","0.7298181434925937"
"7925","0.733804456092912","0.733804456092912","0.733804456092912"
"7926","0.7086374283426267","0.7086374283426267","0.7086374283426267"
"7927","0.7844296735602256","0.7844296735602256","0.7844296735602256"
"7928","0.6997115072736051","0.6997115072736051","0.6997115072736051"
"7929","0.7662686110888899","0.7662686110888899","0.7662686110888899"
"7930","0.7405104919853329","0.7405104919853329","0.7405104919853329"
"7931","0.7843647625413723","0.7843647625413723","0.7843647625413723"
"7932","0.7725876557014999","0.7725876557014999","0.7725876557014999"
"7933","0.7228352865640773","0.7228352865640773","0.7228352865640773"
"7934","0.6451737437200791","0.6451737437200791","0.6451737437200791"
"7935","0.7878493262542179","0.7878493262542179","0.7878493262542179"
"7936","0.7560135624044051","0.7560135624044051","0.7560135624044051"
"7937","0.7856961297802627","0.7856961297802627","0.7856961297802627"
"7938","0.7443529512056557","0.7443529512056557","0.7443529512056557"
"7939","0.7609482669577119","0.7609482669577119","0.7609482669577119"
"7940","0.7675516945600975","0.7675516945600975","0.7675516945600975"
"7941","0.8009609055297915","0.8009609055297915","0.8009609055297915"
"7942","0.9554271404267638","0.9554271404267638","0.9554271404267638"
"7943","0.8583505366441386","0.8583505366441386","0.8583505366441386"
"7944","0.8776650977561076","0.8776650977561076","0.8776650977561076"
"7945","0.8734467166868853","0.8734467166868853","0.8734467166868853"
"7946","0.7535303737131471","0.7535303737131471","0.7535303737131471"
"7947","0.7815698622071068","0.7815698622071068","0.7815698622071068"
"7948","0.8227710379869677","0.8227710379869677","0.8227710379869677"
"7949","0.7126832436661061","0.7126832436661061","0.7126832436661061"
"7950","0.7915442586418067","0.7915442586418067","0.7915442586418067"
"7951","0.851695406017825","0.851695406017825","0.851695406017825"
"7952","0.6404476436873665","0.6404476436873665","0.6404476436873665"
"7953","0.7572111712579499","0.7572111712579499","0.7572111712579499"
"7954","0.7841991234745365","0.7841991234745365","0.7841991234745365"
"7955","0.659470263242838","0.659470263242838","0.659470263242838"
"7956","0.7307705913590326","0.7307705913590326","0.7307705913590326"
"7957","0.7148511634659371","0.7148511634659371","0.7148511634659371"
"7958","0.7339354526302486","0.7339354526302486","0.7339354526302486"
"7959","0.7059759436633612","0.7059759436633612","0.7059759436633612"
"7960","0.638587305395049","0.638587305395049","0.638587305395049"
"7961","0.6842810827183712","0.6842810827183712","0.6842810827183712"
"7962","0.7135937375423964","0.7135937375423964","0.7135937375423964"
"7963","0.7059879452863242","0.7059879452863242","0.7059879452863242"
"7964","0.6880658744776156","0.6880658744776156","0.6880658744776156"
"7965","0.7763683202974789","0.7763683202974789","0.7763683202974789"
"7966","0.7271967615779431","0.7271967615779431","0.7271967615779431"
"7967","0.7272314131514577","0.7272314131514577","0.7272314131514577"
"7968","0.700793299038196","0.700793299038196","0.700793299038196"
"7969","0.693518616779329","0.693518616779329","0.693518616779329"
"7970","0.7077026389379171","0.7077026389379171","0.7077026389379171"
"7971","0.7602084323116287","0.7602084323116287","0.7602084323116287"
"7972","0.7723761261695472","0.7723761261695472","0.7723761261695472"
"7973","0.7471421412919881","0.7471421412919881","0.7471421412919881"
"7974","0.7915977725933772","0.7915977725933772","0.7915977725933772"
"7975","0.867586916370783","0.867586916370783","0.867586916370783"
"7976","0.7599651356176764","0.7599651356176764","0.7599651356176764"
"7977","0.6887140731996624","0.6887140731996624","0.6887140731996624"
"7978","0.7269959429686423","0.7269959429686423","0.7269959429686423"
"7979","0.7114723402009986","0.7114723402009986","0.7114723402009986"
"7980","0.7050248779596586","0.7050248779596586","0.7050248779596586"
"7981","0.7304124138318002","0.7304124138318002","0.7304124138318002"
"7982","0.7339470031547535","0.7339470031547535","0.7339470031547535"
"7983","0.7494387797596573","0.7494387797596573","0.7494387797596573"
"7984","0.7529327545344131","0.7529327545344131","0.7529327545344131"
"7985","0.7768630122809554","0.7768630122809554","0.7768630122809554"
"7986","0.8183134439605055","0.8183134439605055","0.8183134439605055"
"7987","0.7486476685699017","0.7486476685699017","0.7486476685699017"
"7988","0.6977652162750019","0.6977652162750019","0.6977652162750019"
"7989","0.7285086441734165","0.7285086441734165","0.7285086441734165"
"7990","0.724405820161337","0.724405820161337","0.724405820161337"
"7991","0.726893137962179","0.726893137962179","0.726893137962179"
"7992","0.7099007845681626","0.7099007845681626","0.7099007845681626"
"7993","0.706921055476414","0.706921055476414","0.706921055476414"
"7994","0.8967320554438629","0.8967320554438629","0.8967320554438629"
"7995","0.88677660257963","0.88677660257963","0.88677660257963"
"7996","0.74716379932579","0.74716379932579","0.74716379932579"
"7997","0.791965331442043","0.791965331442043","0.791965331442043"
"7998","0.7149538143530663","0.7149538143530663","0.7149538143530663"
"7999","0.708069328142301","0.708069328142301","0.708069328142301"
"8000","0.6757756442530081","0.6757756442530081","0.6757756442530081"
"8001","0.695906567027123","0.695906567027123","0.695906567027123"
"8002","0.6579337879629747","0.6579337879629747","0.6579337879629747"
"8003","0.7108203057614446","0.7108203057614446","0.7108203057614446"
"8004","0.7491095670266077","0.7491095670266077","0.7491095670266077"
"8005","0.7565254376568191","0.7565254376568191","0.7565254376568191"
"8006","0.8026192397665","0.8026192397665","0.8026192397665"
"8007","0.8003922211646568","0.8003922211646568","0.8003922211646568"
"8008","0.8157446966797579","0.8157446966797579","0.8157446966797579"
"8009","0.8503982973488746","0.8503982973488746","0.8503982973488746"
"8010","0.8014847357153485","0.8014847357153485","0.8014847357153485"
"8011","0.7076814715219371","0.7076814715219371","0.7076814715219371"
"8012","0.8047690187559056","0.8047690187559056","0.8047690187559056"
"8013","0.7851213344365533","0.7851213344365533","0.7851213344365533"
"8014","0.7558986799049308","0.7558986799049308","0.7558986799049308"
"8015","0.6738588704829453","0.6738588704829453","0.6738588704829453"
"8016","0.7789629968392546","0.7789629968392546","0.7789629968392546"
"8017","0.7803080753474205","0.7803080753474205","0.7803080753474205"
"8018","0.8212738711263228","0.8212738711263228","0.8212738711263228"
"8019","0.7315668369155901","0.7315668369155901","0.7315668369155901"
"8020","0.7180634083852055","0.7180634083852055","0.7180634083852055"
"8021","0.7658750808222976","0.7658750808222976","0.7658750808222976"
"8022","0.7361764076340478","0.7361764076340478","0.7361764076340478"
"8023","0.6554542304984352","0.6554542304984352","0.6554542304984352"
"8024","0.754853263078985","0.754853263078985","0.754853263078985"
"8025","0.7311041633256536","0.7311041633256536","0.7311041633256536"
"8026","0.6999451384581334","0.6999451384581334","0.6999451384581334"
"8027","0.6550341287547781","0.6550341287547781","0.6550341287547781"
"8028","0.7147706923278747","0.7147706923278747","0.7147706923278747"
"8029","0.6727344370738138","0.6727344370738138","0.6727344370738138"
"8030","0.7915107018125127","0.7915107018125127","0.7915107018125127"
"8031","0.7419975397242524","0.7419975397242524","0.7419975397242524"
"8032","0.7633036099141464","0.7633036099141464","0.7633036099141464"
"8033","0.7927545629354427","0.7927545629354427","0.7927545629354427"
"8034","0.8124371110279753","0.8124371110279753","0.8124371110279753"
"8035","0.6715943204217183","0.6715943204217183","0.6715943204217183"
"8036","0.8008721311744011","0.8008721311744011","0.8008721311744011"
"8037","0.7133355018704606","0.7133355018704606","0.7133355018704606"
"8038","0.6987780693489185","0.6987780693489185","0.6987780693489185"
"8039","0.8833066702791257","0.8833066702791257","0.8833066702791257"
"8040","0.7786984884041885","0.7786984884041885","0.7786984884041885"
"8041","0.821117533632787","0.821117533632787","0.821117533632787"
"8042","0.7233111073510372","0.7233111073510372","0.7233111073510372"
