"Step","coco_sched_baselines_fix2 - gnorm","coco_sched_baselines_fix2 - gnorm__MIN","coco_sched_baselines_fix2 - gnorm__MAX"
"687","2.2776129713403703","2.2776129713403703","2.2776129713403703"
"688","3.2764067230097487","3.2764067230097487","3.2764067230097487"
"689","2.049111445262608","2.049111445262608","2.049111445262608"
"690","2.685151106246205","2.685151106246205","2.685151106246205"
"691","2.09975325592315","2.09975325592315","2.09975325592315"
"692","2.8542352171370076","2.8542352171370076","2.8542352171370076"
"693","2.653031371339616","2.653031371339616","2.653031371339616"
"694","2.1694491513346943","2.1694491513346943","2.1694491513346943"
"695","1.9294370379754897","1.9294370379754897","1.9294370379754897"
"696","2.842578605326563","2.842578605326563","2.842578605326563"
"697","1.8949139359934224","1.8949139359934224","1.8949139359934224"
"698","3.070441782026398","3.070441782026398","3.070441782026398"
"699","2.220588175177447","2.220588175177447","2.220588175177447"
"700","2.843972942698568","2.843972942698568","2.843972942698568"
"701","2.5115490723520812","2.5115490723520812","2.5115490723520812"
"702","1.8642561217188347","1.8642561217188347","1.8642561217188347"
"703","2.076124204128162","2.076124204128162","2.076124204128162"
"704","1.8985864081261037","1.8985864081261037","1.8985864081261037"
"705","2.2080492302590775","2.2080492302590775","2.2080492302590775"
"706","2.3438060422351756","2.3438060422351756","2.3438060422351756"
"707","2.2163641594708183","2.2163641594708183","2.2163641594708183"
"708","2.8219404366602836","2.8219404366602836","2.8219404366602836"
"709","1.9560762252093595","1.9560762252093595","1.9560762252093595"
"710","1.9602008471463943","1.9602008471463943","1.9602008471463943"
"711","2.1708586927729083","2.1708586927729083","2.1708586927729083"
"712","2.8156265682354045","2.8156265682354045","2.8156265682354045"
"713","3.001097944634627","3.001097944634627","3.001097944634627"
"714","2.642322344475369","2.642322344475369","2.642322344475369"
"715","1.98840453106241","1.98840453106241","1.98840453106241"
"716","1.8970641170492328","1.8970641170492328","1.8970641170492328"
"717","2.6929896065185206","2.6929896065185206","2.6929896065185206"
"718","1.8449661495362089","1.8449661495362089","1.8449661495362089"
"719","2.601049750397884","2.601049750397884","2.601049750397884"
"720","2.36975466140387","2.36975466140387","2.36975466140387"
"721","2.7784587254343305","2.7784587254343305","2.7784587254343305"
"722","2.2329374378002194","2.2329374378002194","2.2329374378002194"
"723","2.4019640634477786","2.4019640634477786","2.4019640634477786"
"724","2.5992213872849814","2.5992213872849814","2.5992213872849814"
"725","2.2634727493536877","2.2634727493536877","2.2634727493536877"
"726","2.3417775189464627","2.3417775189464627","2.3417775189464627"
"727","1.7051067045040968","1.7051067045040968","1.7051067045040968"
"728","2.4010151607379453","2.4010151607379453","2.4010151607379453"
"729","2.061367730642279","2.061367730642279","2.061367730642279"
"730","2.491060841359869","2.491060841359869","2.491060841359869"
"731","2.153856565647411","2.153856565647411","2.153856565647411"
"732","2.3577263959231276","2.3577263959231276","2.3577263959231276"
"733","2.1121856008439277","2.1121856008439277","2.1121856008439277"
"734","2.4678995798464456","2.4678995798464456","2.4678995798464456"
"735","2.2991397499466273","2.2991397499466273","2.2991397499466273"
"736","2.282771952284743","2.282771952284743","2.282771952284743"
"737","2.6375056254437963","2.6375056254437963","2.6375056254437963"
"738","2.32657765972411","2.32657765972411","2.32657765972411"
"739","2.222853452141441","2.222853452141441","2.222853452141441"
"740","1.9025327790540176","1.9025327790540176","1.9025327790540176"
"741","2.090403593318535","2.090403593318535","2.090403593318535"
"742","2.272978690801412","2.272978690801412","2.272978690801412"
"743","2.2298322012605496","2.2298322012605496","2.2298322012605496"
"744","2.6417951245050117","2.6417951245050117","2.6417951245050117"
"745","2.5463532116924075","2.5463532116924075","2.5463532116924075"
"746","3.0220840474733848","3.0220840474733848","3.0220840474733848"
"747","2.684525167544638","2.684525167544638","2.684525167544638"
"748","2.429567503591642","2.429567503591642","2.429567503591642"
"749","2.1875661208563484","2.1875661208563484","2.1875661208563484"
"750","2.275639733453058","2.275639733453058","2.275639733453058"
"752","2.315165956458293","2.315165956458293","2.315165956458293"
"753","2.1039779158412366","2.1039779158412366","2.1039779158412366"
"754","2.086379552921596","2.086379552921596","2.086379552921596"
"755","2.220624721885414","2.220624721885414","2.220624721885414"
"756","2.356102527809009","2.356102527809009","2.356102527809009"
"757","2.830178535397393","2.830178535397393","2.830178535397393"
"758","2.350466482702847","2.350466482702847","2.350466482702847"
"759","2.750830044514456","2.750830044514456","2.750830044514456"
"760","1.8766224068737511","1.8766224068737511","1.8766224068737511"
"761","1.9898754110546464","1.9898754110546464","1.9898754110546464"
"762","2.17323719901306","2.17323719901306","2.17323719901306"
"763","2.3581545506763453","2.3581545506763453","2.3581545506763453"
"764","3.010849161397298","3.010849161397298","3.010849161397298"
"765","2.590929883166272","2.590929883166272","2.590929883166272"
"766","2.1269400328369716","2.1269400328369716","2.1269400328369716"
"767","1.9436744198280085","1.9436744198280085","1.9436744198280085"
"768","2.294931600052727","2.294931600052727","2.294931600052727"
"769","2.559426453041431","2.559426453041431","2.559426453041431"
"770","2.335799397711253","2.335799397711253","2.335799397711253"
"771","1.9172172951852875","1.9172172951852875","1.9172172951852875"
"772","2.415818326256061","2.415818326256061","2.415818326256061"
"773","2.3550107918219965","2.3550107918219965","2.3550107918219965"
"774","1.9914336832001156","1.9914336832001156","1.9914336832001156"
"775","2.1765800257839745","2.1765800257839745","2.1765800257839745"
"776","1.801198616569644","1.801198616569644","1.801198616569644"
"777","2.2269799558884915","2.2269799558884915","2.2269799558884915"
"778","2.712976621408192","2.712976621408192","2.712976621408192"
"779","2.165780998484007","2.165780998484007","2.165780998484007"
"780","2.31117160952988","2.31117160952988","2.31117160952988"
"781","2.2627231553450904","2.2627231553450904","2.2627231553450904"
"782","2.156517475765097","2.156517475765097","2.156517475765097"
"783","2.4095726233929935","2.4095726233929935","2.4095726233929935"
"784","2.1559270232453827","2.1559270232453827","2.1559270232453827"
"785","2.413441286178969","2.413441286178969","2.413441286178969"
"786","2.28183063849458","2.28183063849458","2.28183063849458"
"787","1.7961016921040382","1.7961016921040382","1.7961016921040382"
"788","2.5334189839474894","2.5334189839474894","2.5334189839474894"
"789","2.318813685768361","2.318813685768361","2.318813685768361"
"790","2.0902216133877896","2.0902216133877896","2.0902216133877896"
"791","2.448843031026708","2.448843031026708","2.448843031026708"
"792","2.446642149052447","2.446642149052447","2.446642149052447"
"793","2.8101932283547097","2.8101932283547097","2.8101932283547097"
"794","2.1336552954236785","2.1336552954236785","2.1336552954236785"
"795","2.4288888965569417","2.4288888965569417","2.4288888965569417"
"796","2.4419955318056026","2.4419955318056026","2.4419955318056026"
"797","3.087507528811611","3.087507528811611","3.087507528811611"
"798","1.8003578261474114","1.8003578261474114","1.8003578261474114"
"799","2.1273474633325637","2.1273474633325637","2.1273474633325637"
"800","2.3076812775593782","2.3076812775593782","2.3076812775593782"
"801","2.674742891627343","2.674742891627343","2.674742891627343"
"802","1.9649925492899392","1.9649925492899392","1.9649925492899392"
"803","2.036823153735235","2.036823153735235","2.036823153735235"
"804","2.8448544813203176","2.8448544813203176","2.8448544813203176"
"805","2.2604211151413094","2.2604211151413094","2.2604211151413094"
"806","2.763948491181761","2.763948491181761","2.763948491181761"
"807","2.63297924368161","2.63297924368161","2.63297924368161"
"808","2.7217666511036684","2.7217666511036684","2.7217666511036684"
"809","2.2139322518710296","2.2139322518710296","2.2139322518710296"
"810","1.8349747312528055","1.8349747312528055","1.8349747312528055"
"811","2.4816690353276987","2.4816690353276987","2.4816690353276987"
"812","2.2534293617376973","2.2534293617376973","2.2534293617376973"
"813","2.9083140766960054","2.9083140766960054","2.9083140766960054"
"814","2.85078564747259","2.85078564747259","2.85078564747259"
"815","2.2555087703645142","2.2555087703645142","2.2555087703645142"
"816","2.820269793542767","2.820269793542767","2.820269793542767"
"817","2.52188075912796","2.52188075912796","2.52188075912796"
"818","3.0251088445982073","3.0251088445982073","3.0251088445982073"
"819","2.1889256183575845","2.1889256183575845","2.1889256183575845"
"820","1.8546378233553824","1.8546378233553824","1.8546378233553824"
"821","2.036210318561817","2.036210318561817","2.036210318561817"
"822","2.4391885522666095","2.4391885522666095","2.4391885522666095"
"823","2.1429012011620423","2.1429012011620423","2.1429012011620423"
"824","2.5066458988582987","2.5066458988582987","2.5066458988582987"
"825","2.095687145332002","2.095687145332002","2.095687145332002"
"826","2.551881946041022","2.551881946041022","2.551881946041022"
"827","2.9166942421579396","2.9166942421579396","2.9166942421579396"
"828","2.689916286738936","2.689916286738936","2.689916286738936"
"829","2.3001924593871026","2.3001924593871026","2.3001924593871026"
"830","2.00952846590816","2.00952846590816","2.00952846590816"
"831","1.7129418995224752","1.7129418995224752","1.7129418995224752"
"832","2.6493043492184074","2.6493043492184074","2.6493043492184074"
"833","2.86867918254863","2.86867918254863","2.86867918254863"
"834","1.9922266335366228","1.9922266335366228","1.9922266335366228"
"835","2.0452892743218243","2.0452892743218243","2.0452892743218243"
"836","1.9216213580191928","1.9216213580191928","1.9216213580191928"
"837","1.977601683263154","1.977601683263154","1.977601683263154"
"838","2.499818268329107","2.499818268329107","2.499818268329107"
"839","2.548921769064181","2.548921769064181","2.548921769064181"
"840","2.512207113128549","2.512207113128549","2.512207113128549"
"841","1.9505716876294297","1.9505716876294297","1.9505716876294297"
"842","1.8418013825766104","1.8418013825766104","1.8418013825766104"
"843","2.883591093081575","2.883591093081575","2.883591093081575"
"844","2.041526121720957","2.041526121720957","2.041526121720957"
"845","1.9911398441330876","1.9911398441330876","1.9911398441330876"
"846","1.9394650917821823","1.9394650917821823","1.9394650917821823"
"847","1.9636510922402568","1.9636510922402568","1.9636510922402568"
"848","2.299149362529761","2.299149362529761","2.299149362529761"
"849","2.150659020816723","2.150659020816723","2.150659020816723"
"850","2.8715162573469533","2.8715162573469533","2.8715162573469533"
"851","3.095286830341518","3.095286830341518","3.095286830341518"
"852","2.179742257863447","2.179742257863447","2.179742257863447"
"853","2.618589909989257","2.618589909989257","2.618589909989257"
"854","2.673682222695923","2.673682222695923","2.673682222695923"
"855","3.0384641008285413","3.0384641008285413","3.0384641008285413"
"856","2.5137356372342445","2.5137356372342445","2.5137356372342445"
"857","2.0623282769958475","2.0623282769958475","2.0623282769958475"
"858","2.0478024794502754","2.0478024794502754","2.0478024794502754"
"859","2.309526676618004","2.309526676618004","2.309526676618004"
"860","2.1253534046961575","2.1253534046961575","2.1253534046961575"
"861","2.2756448789680532","2.2756448789680532","2.2756448789680532"
"862","2.4993615642907825","2.4993615642907825","2.4993615642907825"
"863","2.3683768281820803","2.3683768281820803","2.3683768281820803"
"864","2.120129396171353","2.120129396171353","2.120129396171353"
"865","2.293338041080484","2.293338041080484","2.293338041080484"
"866","2.4193452468807513","2.4193452468807513","2.4193452468807513"
"867","2.574927986446909","2.574927986446909","2.574927986446909"
"868","2.0339717848622234","2.0339717848622234","2.0339717848622234"
"869","2.5431133522073472","2.5431133522073472","2.5431133522073472"
"870","2.1381581092048325","2.1381581092048325","2.1381581092048325"
"871","2.49189427573245","2.49189427573245","2.49189427573245"
"872","1.9822211223705264","1.9822211223705264","1.9822211223705264"
"873","2.2722083391728276","2.2722083391728276","2.2722083391728276"
"874","2.677211519041327","2.677211519041327","2.677211519041327"
"875","2.205755547501903","2.205755547501903","2.205755547501903"
"876","2.362677844890554","2.362677844890554","2.362677844890554"
"877","2.449537191383365","2.449537191383365","2.449537191383365"
"878","2.5059786840977822","2.5059786840977822","2.5059786840977822"
"879","2.4392357195412697","2.4392357195412697","2.4392357195412697"
"880","2.325883876735766","2.325883876735766","2.325883876735766"
"881","2.3365490574982717","2.3365490574982717","2.3365490574982717"
"882","1.940671554732107","1.940671554732107","1.940671554732107"
"883","2.4957176601982405","2.4957176601982405","2.4957176601982405"
"884","2.5285550184584595","2.5285550184584595","2.5285550184584595"
"885","2.4599379116584865","2.4599379116584865","2.4599379116584865"
"886","2.6238690316530415","2.6238690316530415","2.6238690316530415"
"887","2.0297418176055047","2.0297418176055047","2.0297418176055047"
"888","2.283549923464821","2.283549923464821","2.283549923464821"
"889","2.5814205226030116","2.5814205226030116","2.5814205226030116"
"890","3.203665525305433","3.203665525305433","3.203665525305433"
"891","2.081309973667316","2.081309973667316","2.081309973667316"
"892","2.5364906359569974","2.5364906359569974","2.5364906359569974"
"893","2.428058050368859","2.428058050368859","2.428058050368859"
"894","2.951016417651919","2.951016417651919","2.951016417651919"
"895","2.032585994494454","2.032585994494454","2.032585994494454"
"896","2.2683634129899786","2.2683634129899786","2.2683634129899786"
"897","2.7922040130364607","2.7922040130364607","2.7922040130364607"
"898","2.3400015644290355","2.3400015644290355","2.3400015644290355"
"899","2.0155336865508016","2.0155336865508016","2.0155336865508016"
"900","3.747463576521531","3.747463576521531","3.747463576521531"
"901","2.338825874044463","2.338825874044463","2.338825874044463"
"902","2.6862241301849754","2.6862241301849754","2.6862241301849754"
"903","2.2254159845680483","2.2254159845680483","2.2254159845680483"
"904","2.4007043036501385","2.4007043036501385","2.4007043036501385"
"905","2.3114510536450275","2.3114510536450275","2.3114510536450275"
"906","2.4652758371936185","2.4652758371936185","2.4652758371936185"
"907","2.125081579682363","2.125081579682363","2.125081579682363"
"908","2.407074956861226","2.407074956861226","2.407074956861226"
"909","2.167347598975563","2.167347598975563","2.167347598975563"
"910","1.9238508020508345","1.9238508020508345","1.9238508020508345"
"911","2.199470921679571","2.199470921679571","2.199470921679571"
"912","3.3860826327667786","3.3860826327667786","3.3860826327667786"
"913","2.0640889867455434","2.0640889867455434","2.0640889867455434"
"914","2.751648576707773","2.751648576707773","2.751648576707773"
"915","2.1904399660988605","2.1904399660988605","2.1904399660988605"
"916","2.2960075694805893","2.2960075694805893","2.2960075694805893"
"917","2.393122699094127","2.393122699094127","2.393122699094127"
"918","2.355419025096999","2.355419025096999","2.355419025096999"
"919","2.708813340965388","2.708813340965388","2.708813340965388"
"920","1.6933619229661332","1.6933619229661332","1.6933619229661332"
"921","2.4030659704439103","2.4030659704439103","2.4030659704439103"
"922","2.3344435388444227","2.3344435388444227","2.3344435388444227"
"923","2.666900645432508","2.666900645432508","2.666900645432508"
"924","2.889162761672521","2.889162761672521","2.889162761672521"
"925","2.285830371399794","2.285830371399794","2.285830371399794"
"926","2.0878231082414804","2.0878231082414804","2.0878231082414804"
"927","2.3768858153153296","2.3768858153153296","2.3768858153153296"
"928","2.3304281512854477","2.3304281512854477","2.3304281512854477"
"929","3.211514777982619","3.211514777982619","3.211514777982619"
"930","2.436852610055878","2.436852610055878","2.436852610055878"
"931","2.257949009502958","2.257949009502958","2.257949009502958"
"932","2.2851330353418153","2.2851330353418153","2.2851330353418153"
"933","3.4213203617108676","3.4213203617108676","3.4213203617108676"
"934","2.250014364099548","2.250014364099548","2.250014364099548"
"935","2.4789890449990906","2.4789890449990906","2.4789890449990906"
"936","2.2627310572366457","2.2627310572366457","2.2627310572366457"
"937","1.9939665125790944","1.9939665125790944","1.9939665125790944"
"938","2.1775486168890996","2.1775486168890996","2.1775486168890996"
"939","2.46422911164274","2.46422911164274","2.46422911164274"
"940","2.4219445369204378","2.4219445369204378","2.4219445369204378"
"941","2.5414026638764886","2.5414026638764886","2.5414026638764886"
"942","2.184545421077719","2.184545421077719","2.184545421077719"
"943","2.481100034718547","2.481100034718547","2.481100034718547"
"944","2.2246571571112304","2.2246571571112304","2.2246571571112304"
"945","2.402671092523741","2.402671092523741","2.402671092523741"
"946","2.243525735322233","2.243525735322233","2.243525735322233"
"947","3.160027843953718","3.160027843953718","3.160027843953718"
"948","2.304490450852882","2.304490450852882","2.304490450852882"
"949","1.9311374764888816","1.9311374764888816","1.9311374764888816"
"950","2.5045755467983373","2.5045755467983373","2.5045755467983373"
"951","2.338462592092624","2.338462592092624","2.338462592092624"
"952","2.5540471075415856","2.5540471075415856","2.5540471075415856"
"953","2.4060232944426057","2.4060232944426057","2.4060232944426057"
"954","2.0453717267648344","2.0453717267648344","2.0453717267648344"
"955","2.9341068481445","2.9341068481445","2.9341068481445"
"956","2.819247693607126","2.819247693607126","2.819247693607126"
"957","2.2005678203403907","2.2005678203403907","2.2005678203403907"
"958","1.8855733101612653","1.8855733101612653","1.8855733101612653"
"959","2.6521602381163474","2.6521602381163474","2.6521602381163474"
"960","2.083897750709861","2.083897750709861","2.083897750709861"
"961","2.220865917850217","2.220865917850217","2.220865917850217"
"962","2.0305711636845154","2.0305711636845154","2.0305711636845154"
"963","2.864746809193357","2.864746809193357","2.864746809193357"
"964","2.429867312717309","2.429867312717309","2.429867312717309"
"965","2.639806534805376","2.639806534805376","2.639806534805376"
"966","2.4107932954875957","2.4107932954875957","2.4107932954875957"
"967","2.4451762427855277","2.4451762427855277","2.4451762427855277"
"968","2.532142874116769","2.532142874116769","2.532142874116769"
"969","2.3664865594947866","2.3664865594947866","2.3664865594947866"
"970","2.5644046538373773","2.5644046538373773","2.5644046538373773"
"971","2.2132985453293306","2.2132985453293306","2.2132985453293306"
"972","2.3609542607136977","2.3609542607136977","2.3609542607136977"
"973","2.544048054373386","2.544048054373386","2.544048054373386"
"974","2.382508926599702","2.382508926599702","2.382508926599702"
"975","2.688002721434726","2.688002721434726","2.688002721434726"
"976","2.273791936998982","2.273791936998982","2.273791936998982"
"977","2.720553830848998","2.720553830848998","2.720553830848998"
"978","1.899045024200773","1.899045024200773","1.899045024200773"
"979","2.1308076847957103","2.1308076847957103","2.1308076847957103"
"980","2.187095615323508","2.187095615323508","2.187095615323508"
"981","2.448429057035763","2.448429057035763","2.448429057035763"
"982","2.672335619845958","2.672335619845958","2.672335619845958"
"983","2.1400264741626116","2.1400264741626116","2.1400264741626116"
"984","2.9289218576890144","2.9289218576890144","2.9289218576890144"
"985","2.9463469636060085","2.9463469636060085","2.9463469636060085"
"986","2.0138813568867784","2.0138813568867784","2.0138813568867784"
"987","2.1981331766886316","2.1981331766886316","2.1981331766886316"
"988","2.3357897205084597","2.3357897205084597","2.3357897205084597"
"989","2.534118275921706","2.534118275921706","2.534118275921706"
"990","2.576178638632353","2.576178638632353","2.576178638632353"
"991","2.5202691931581787","2.5202691931581787","2.5202691931581787"
"992","3.471199166306742","3.471199166306742","3.471199166306742"
"993","2.277868307025484","2.277868307025484","2.277868307025484"
"994","2.912225352565502","2.912225352565502","2.912225352565502"
"995","2.775570593490866","2.775570593490866","2.775570593490866"
"996","2.1972253399591932","2.1972253399591932","2.1972253399591932"
"997","2.2190734151867857","2.2190734151867857","2.2190734151867857"
"998","2.599290057249291","2.599290057249291","2.599290057249291"
"999","2.3434822954207744","2.3434822954207744","2.3434822954207744"
"1000","2.499281874966152","2.499281874966152","2.499281874966152"
"1001","2.257941170488462","2.257941170488462","2.257941170488462"
"1003","2.476182991956966","2.476182991956966","2.476182991956966"
"1004","2.333102418491094","2.333102418491094","2.333102418491094"
"1005","2.4112884298383763","2.4112884298383763","2.4112884298383763"
"1006","2.1741662320054274","2.1741662320054274","2.1741662320054274"
"1007","2.5168082754487995","2.5168082754487995","2.5168082754487995"
"1008","2.948111193936984","2.948111193936984","2.948111193936984"
"1009","2.2973170639789005","2.2973170639789005","2.2973170639789005"
"1010","2.3130269016966793","2.3130269016966793","2.3130269016966793"
"1011","2.1561499460911655","2.1561499460911655","2.1561499460911655"
"1012","1.8224208695416892","1.8224208695416892","1.8224208695416892"
"1013","2.480921391954555","2.480921391954555","2.480921391954555"
"1014","2.048765075819446","2.048765075819446","2.048765075819446"
"1015","2.8751430728191667","2.8751430728191667","2.8751430728191667"
"1016","2.0737717653890777","2.0737717653890777","2.0737717653890777"
"1017","2.3895943707699336","2.3895943707699336","2.3895943707699336"
"1018","2.6545544001212615","2.6545544001212615","2.6545544001212615"
"1019","2.5030151845215167","2.5030151845215167","2.5030151845215167"
"1020","1.7544899348796212","1.7544899348796212","1.7544899348796212"
"1021","2.282650722955893","2.282650722955893","2.282650722955893"
"1022","1.8916733351999744","1.8916733351999744","1.8916733351999744"
"1023","1.845301361051273","1.845301361051273","1.845301361051273"
"1024","2.5248172833506146","2.5248172833506146","2.5248172833506146"
"1025","2.1247679570038915","2.1247679570038915","2.1247679570038915"
"1026","1.874831809607108","1.874831809607108","1.874831809607108"
"1027","1.8291148500176335","1.8291148500176335","1.8291148500176335"
"1028","2.643581177991563","2.643581177991563","2.643581177991563"
"1029","2.762343420442097","2.762343420442097","2.762343420442097"
"1030","2.405923025040456","2.405923025040456","2.405923025040456"
"1031","2.987647102375379","2.987647102375379","2.987647102375379"
"1032","2.3076057116659277","2.3076057116659277","2.3076057116659277"
"1033","2.1802418869739224","2.1802418869739224","2.1802418869739224"
"1034","2.5060329031512594","2.5060329031512594","2.5060329031512594"
"1035","2.1851931526528316","2.1851931526528316","2.1851931526528316"
"1036","1.8749584986075785","1.8749584986075785","1.8749584986075785"
"1037","4.635843207494188","4.635843207494188","4.635843207494188"
"1038","2.3925990499203635","2.3925990499203635","2.3925990499203635"
"1039","2.365483987566394","2.365483987566394","2.365483987566394"
"1040","2.3256765332953924","2.3256765332953924","2.3256765332953924"
"1041","1.9286193870337975","1.9286193870337975","1.9286193870337975"
"1042","2.542364689943304","2.542364689943304","2.542364689943304"
"1043","2.448445309233509","2.448445309233509","2.448445309233509"
"1044","2.766159251343044","2.766159251343044","2.766159251343044"
"1045","2.534009820126434","2.534009820126434","2.534009820126434"
"1046","2.6531424362163203","2.6531424362163203","2.6531424362163203"
"1047","2.9691903701260816","2.9691903701260816","2.9691903701260816"
"1048","3.3823130186448296","3.3823130186448296","3.3823130186448296"
"1049","2.4776433931660216","2.4776433931660216","2.4776433931660216"
"1050","1.9840256441591149","1.9840256441591149","1.9840256441591149"
"1051","1.898875158109634","1.898875158109634","1.898875158109634"
"1052","3.316516053957248","3.316516053957248","3.316516053957248"
"1053","2.597773376691248","2.597773376691248","2.597773376691248"
"1054","3.124782294485687","3.124782294485687","3.124782294485687"
"1055","1.9943837198951757","1.9943837198951757","1.9943837198951757"
"1056","2.541276937837232","2.541276937837232","2.541276937837232"
"1057","2.128129278282359","2.128129278282359","2.128129278282359"
"1058","2.0553011253569324","2.0553011253569324","2.0553011253569324"
"1059","2.1620757007560014","2.1620757007560014","2.1620757007560014"
"1060","2.457945725840538","2.457945725840538","2.457945725840538"
"1061","2.8670320596609424","2.8670320596609424","2.8670320596609424"
"1062","2.180205230070386","2.180205230070386","2.180205230070386"
"1063","2.407337229478786","2.407337229478786","2.407337229478786"
"1064","2.1823339780193174","2.1823339780193174","2.1823339780193174"
"1065","3.06013206661269","3.06013206661269","3.06013206661269"
"1066","2.62182509763482","2.62182509763482","2.62182509763482"
"1067","2.5200788082766743","2.5200788082766743","2.5200788082766743"
"1068","2.3633883878972988","2.3633883878972988","2.3633883878972988"
"1069","2.559430518601717","2.559430518601717","2.559430518601717"
"1070","2.297823446123609","2.297823446123609","2.297823446123609"
"1071","2.6710995979170726","2.6710995979170726","2.6710995979170726"
"1072","2.446876536044797","2.446876536044797","2.446876536044797"
"1073","2.9423136112100043","2.9423136112100043","2.9423136112100043"
"1074","2.8910365060787067","2.8910365060787067","2.8910365060787067"
"1075","2.5901414257763693","2.5901414257763693","2.5901414257763693"
"1076","2.4618466034252444","2.4618466034252444","2.4618466034252444"
"1077","2.448655248722109","2.448655248722109","2.448655248722109"
"1078","2.9084664037279446","2.9084664037279446","2.9084664037279446"
"1079","3.0936638875668563","3.0936638875668563","3.0936638875668563"
"1080","2.086816081764455","2.086816081764455","2.086816081764455"
"1081","3.1511571506389124","3.1511571506389124","3.1511571506389124"
"1082","1.8691079179739307","1.8691079179739307","1.8691079179739307"
"1083","2.7344795643746553","2.7344795643746553","2.7344795643746553"
"1084","2.48212975924364","2.48212975924364","2.48212975924364"
"1085","2.053954230281764","2.053954230281764","2.053954230281764"
"1086","1.6477560784446896","1.6477560784446896","1.6477560784446896"
"1087","2.8963655322012567","2.8963655322012567","2.8963655322012567"
"1088","3.085870600710906","3.085870600710906","3.085870600710906"
"1089","2.7037291934080905","2.7037291934080905","2.7037291934080905"
"1090","2.6777730088865996","2.6777730088865996","2.6777730088865996"
"1091","2.417645379158619","2.417645379158619","2.417645379158619"
"1092","2.195273769848146","2.195273769848146","2.195273769848146"
"1093","2.995564919688095","2.995564919688095","2.995564919688095"
"1094","2.2132833300868797","2.2132833300868797","2.2132833300868797"
"1095","2.225650502387105","2.225650502387105","2.225650502387105"
"1096","2.039119634854196","2.039119634854196","2.039119634854196"
"1097","2.35204671730959","2.35204671730959","2.35204671730959"
"1098","2.4272529110308527","2.4272529110308527","2.4272529110308527"
"1099","2.9999276244145694","2.9999276244145694","2.9999276244145694"
"1100","2.2123050175664143","2.2123050175664143","2.2123050175664143"
"1101","2.171491514120555","2.171491514120555","2.171491514120555"
"1102","1.933690287528445","1.933690287528445","1.933690287528445"
"1103","2.280735751589372","2.280735751589372","2.280735751589372"
"1104","2.7202489383905832","2.7202489383905832","2.7202489383905832"
"1105","2.376305661185728","2.376305661185728","2.376305661185728"
"1106","2.3839152836437365","2.3839152836437365","2.3839152836437365"
"1107","2.158290485983968","2.158290485983968","2.158290485983968"
"1108","2.4311467709707757","2.4311467709707757","2.4311467709707757"
"1109","2.6447856354423407","2.6447856354423407","2.6447856354423407"
"1110","2.109036474937592","2.109036474937592","2.109036474937592"
"1111","2.265317450596424","2.265317450596424","2.265317450596424"
"1112","2.070242555690196","2.070242555690196","2.070242555690196"
"1113","2.8867267053355223","2.8867267053355223","2.8867267053355223"
"1114","1.902798913791547","1.902798913791547","1.902798913791547"
"1115","2.876675761683777","2.876675761683777","2.876675761683777"
"1116","2.3301218177404293","2.3301218177404293","2.3301218177404293"
"1117","2.202815082223851","2.202815082223851","2.202815082223851"
"1118","2.6447769150060947","2.6447769150060947","2.6447769150060947"
"1119","2.5551765303321425","2.5551765303321425","2.5551765303321425"
"1120","2.1522813802529894","2.1522813802529894","2.1522813802529894"
"1121","2.0400389016428857","2.0400389016428857","2.0400389016428857"
"1122","2.4114130663184117","2.4114130663184117","2.4114130663184117"
"1123","2.4313913887484015","2.4313913887484015","2.4313913887484015"
"1124","2.151702946750205","2.151702946750205","2.151702946750205"
"1125","3.187352255468313","3.187352255468313","3.187352255468313"
"1126","2.882200323973948","2.882200323973948","2.882200323973948"
"1127","1.955939069172908","1.955939069172908","1.955939069172908"
"1128","1.6707441308552056","1.6707441308552056","1.6707441308552056"
"1129","2.2685690224661923","2.2685690224661923","2.2685690224661923"
"1130","2.1929251840023363","2.1929251840023363","2.1929251840023363"
"1131","2.3268155804543444","2.3268155804543444","2.3268155804543444"
"1132","2.360995280504981","2.360995280504981","2.360995280504981"
"1133","2.1072842954665965","2.1072842954665965","2.1072842954665965"
"1134","2.6395920236105153","2.6395920236105153","2.6395920236105153"
"1135","2.249727937604683","2.249727937604683","2.249727937604683"
"1136","2.1529513294064913","2.1529513294064913","2.1529513294064913"
"1137","2.0350447246732406","2.0350447246732406","2.0350447246732406"
"1138","2.0323495851541344","2.0323495851541344","2.0323495851541344"
"1139","3.673952418173252","3.673952418173252","3.673952418173252"
"1140","2.421993845962009","2.421993845962009","2.421993845962009"
"1141","2.4166483470424027","2.4166483470424027","2.4166483470424027"
"1142","2.149185230381171","2.149185230381171","2.149185230381171"
"1143","2.9895775012652575","2.9895775012652575","2.9895775012652575"
"1144","1.9361320978840075","1.9361320978840075","1.9361320978840075"
"1145","2.248842934004226","2.248842934004226","2.248842934004226"
"1146","2.2890797020288556","2.2890797020288556","2.2890797020288556"
"1147","1.81173573006445","1.81173573006445","1.81173573006445"
"1148","1.7459095516924827","1.7459095516924827","1.7459095516924827"
"1149","2.662496882892883","2.662496882892883","2.662496882892883"
"1150","2.5056951639175256","2.5056951639175256","2.5056951639175256"
"1151","3.04728101629005","3.04728101629005","3.04728101629005"
"1152","2.3385019585557294","2.3385019585557294","2.3385019585557294"
