"Step","gnorms2 - train/gnorm","gnorms2 - train/gnorm__MIN","gnorms2 - train/gnorm__MAX"
"18080","0.6006111998322595","0.6006111998322595","0.6006111998322595"
"18090","0.46733810003917325","0.46733810003917325","0.46733810003917325"
"18100","0.38830737769895873","0.38830737769895873","0.38830737769895873"
"18110","0.2727731809767207","0.2727731809767207","0.2727731809767207"
"18120","0.6547412462560248","0.6547412462560248","0.6547412462560248"
"18130","0.48630382473788486","0.48630382473788486","0.48630382473788486"
"18140","0.2920010249182481","0.2920010249182481","0.2920010249182481"
"18150","0.3194555747310773","0.3194555747310773","0.3194555747310773"
"18160","0.38607245980790983","0.38607245980790983","0.38607245980790983"
"18170","0.32771687720373843","0.32771687720373843","0.32771687720373843"
"18180","0.3547140513844513","0.3547140513844513","0.3547140513844513"
"18190","0.513008863098878","0.513008863098878","0.513008863098878"
"18200","0.48328903490703734","0.48328903490703734","0.48328903490703734"
"18210","0.3546463633789798","0.3546463633789798","0.3546463633789798"
"18220","0.3052785773035372","0.3052785773035372","0.3052785773035372"
"18230","0.4539130228107758","0.4539130228107758","0.4539130228107758"
"18240","0.29950477727803526","0.29950477727803526","0.29950477727803526"
"18250","0.28642422185632355","0.28642422185632355","0.28642422185632355"
"18260","0.421748465523232","0.421748465523232","0.421748465523232"
"18270","0.4225660291168032","0.4225660291168032","0.4225660291168032"
"18280","0.2905464411339154","0.2905464411339154","0.2905464411339154"
"18290","0.3629717809407011","0.3629717809407011","0.3629717809407011"
"18300","0.4662280254689469","0.4662280254689469","0.4662280254689469"
"18310","0.34681539180890547","0.34681539180890547","0.34681539180890547"
"18320","0.29943922623091634","0.29943922623091634","0.29943922623091634"
"18330","0.2695819064158376","0.2695819064158376","0.2695819064158376"
"18340","0.3099729797128721","0.3099729797128721","0.3099729797128721"
"18350","0.4059812945816827","0.4059812945816827","0.4059812945816827"
"18360","0.2984911386538175","0.2984911386538175","0.2984911386538175"
"18370","0.415751729870062","0.415751729870062","0.415751729870062"
"18380","0.2630304023692502","0.2630304023692502","0.2630304023692502"
"18390","0.4178787141687386","0.4178787141687386","0.4178787141687386"
"18400","0.4136602636056664","0.4136602636056664","0.4136602636056664"
"18410","0.38857030077347393","0.38857030077347393","0.38857030077347393"
"18420","0.2627781976527586","0.2627781976527586","0.2627781976527586"
"18430","0.2926255152076249","0.2926255152076249","0.2926255152076249"
"18440","0.8201033145380165","0.8201033145380165","0.8201033145380165"
"18450","0.3103198921437312","0.3103198921437312","0.3103198921437312"
"18460","0.2893144944086044","0.2893144944086044","0.2893144944086044"
"18470","0.34927825874916724","0.34927825874916724","0.34927825874916724"
"18480","0.2657432522716367","0.2657432522716367","0.2657432522716367"
"18490","0.3207139870539838","0.3207139870539838","0.3207139870539838"
"18500","0.3079038249841483","0.3079038249841483","0.3079038249841483"
"18510","0.2461999465795948","0.2461999465795948","0.2461999465795948"
"18520","0.34023336199046045","0.34023336199046045","0.34023336199046045"
"18530","0.35368755287563064","0.35368755287563064","0.35368755287563064"
"18540","0.3174009075874423","0.3174009075874423","0.3174009075874423"
"18550","0.47914073802016144","0.47914073802016144","0.47914073802016144"
"18560","0.3014111878851479","0.3014111878851479","0.3014111878851479"
"18570","0.7210800423963543","0.7210800423963543","0.7210800423963543"
"18580","0.674178451933556","0.674178451933556","0.674178451933556"
"18590","0.564267051966551","0.564267051966551","0.564267051966551"
"18600","0.48223811735288663","0.48223811735288663","0.48223811735288663"
"18610","0.24212317173403897","0.24212317173403897","0.24212317173403897"
"18620","0.30416532015373066","0.30416532015373066","0.30416532015373066"
"18630","0.32266154988609547","0.32266154988609547","0.32266154988609547"
"18640","0.334228296728295","0.334228296728295","0.334228296728295"
"18650","0.2777692599898425","0.2777692599898425","0.2777692599898425"
"18660","0.2990967736654517","0.2990967736654517","0.2990967736654517"
"18670","0.3032683512601267","0.3032683512601267","0.3032683512601267"
"18680","0.27934658175847293","0.27934658175847293","0.27934658175847293"
"18690","0.2724013705746103","0.2724013705746103","0.2724013705746103"
"18700","0.307453668222777","0.307453668222777","0.307453668222777"
"18710","0.6332134059723347","0.6332134059723347","0.6332134059723347"
"18720","0.29091287585976117","0.29091287585976117","0.29091287585976117"
"18730","0.8088547926099974","0.8088547926099974","0.8088547926099974"
"18740","0.4702882540187516","0.4702882540187516","0.4702882540187516"
"18750","0.3477255509162764","0.3477255509162764","0.3477255509162764"
"18760","0.29387458327740007","0.29387458327740007","0.29387458327740007"
"18770","0.328636505489021","0.328636505489021","0.328636505489021"
"18780","0.4311204067457215","0.4311204067457215","0.4311204067457215"
"18790","0.33892510774358614","0.33892510774358614","0.33892510774358614"
"18800","0.2778534430646879","0.2778534430646879","0.2778534430646879"
"18810","0.4321601955936441","0.4321601955936441","0.4321601955936441"
"18820","0.3126703715961359","0.3126703715961359","0.3126703715961359"
"18830","0.3415107230884516","0.3415107230884516","0.3415107230884516"
"18840","0.5951902372147954","0.5951902372147954","0.5951902372147954"
"18850","0.4301956802734376","0.4301956802734376","0.4301956802734376"
"18860","0.30117410411409706","0.30117410411409706","0.30117410411409706"
"18870","0.3088161991681941","0.3088161991681941","0.3088161991681941"
"18880","0.4627574165861093","0.4627574165861093","0.4627574165861093"
"18890","0.41610427211360934","0.41610427211360934","0.41610427211360934"
"18900","0.6214358707681877","0.6214358707681877","0.6214358707681877"
"18910","0.23750916470520636","0.23750916470520636","0.23750916470520636"
"18920","0.2889257328735317","0.2889257328735317","0.2889257328735317"
"18930","0.3648281904172541","0.3648281904172541","0.3648281904172541"
"18940","0.377598187313848","0.377598187313848","0.377598187313848"
"18950","0.31671551515059293","0.31671551515059293","0.31671551515059293"
"18960","0.320032737014516","0.320032737014516","0.320032737014516"
"18970","0.4075085603868814","0.4075085603868814","0.4075085603868814"
"18980","0.28508756539460933","0.28508756539460933","0.28508756539460933"
"18990","0.258682042718123","0.258682042718123","0.258682042718123"
"19000","0.3494376487305173","0.3494376487305173","0.3494376487305173"
"19010","0.35438496481841203","0.35438496481841203","0.35438496481841203"
"19020","0.4565429347844229","0.4565429347844229","0.4565429347844229"
"19030","0.3167013226142279","0.3167013226142279","0.3167013226142279"
"19040","0.3205776214593143","0.3205776214593143","0.3205776214593143"
"19050","0.9459941215325391","0.9459941215325391","0.9459941215325391"
"19060","0.3941671436234771","0.3941671436234771","0.3941671436234771"
"19070","0.42928823198624144","0.42928823198624144","0.42928823198624144"
"19080","0.5562707625828343","0.5562707625828343","0.5562707625828343"
"19090","0.34160452240331557","0.34160452240331557","0.34160452240331557"
"19100","0.31249860145457997","0.31249860145457997","0.31249860145457997"
"19110","0.3481664862143827","0.3481664862143827","0.3481664862143827"
"19120","0.3897094884615162","0.3897094884615162","0.3897094884615162"
"19130","0.3201983492219391","0.3201983492219391","0.3201983492219391"
"19140","0.38331232525040726","0.38331232525040726","0.38331232525040726"
"19150","0.3924978475400219","0.3924978475400219","0.3924978475400219"
"19160","0.32607624948591424","0.32607624948591424","0.32607624948591424"
"19170","0.28652501716997214","0.28652501716997214","0.28652501716997214"
"19180","0.38627324828551773","0.38627324828551773","0.38627324828551773"
"19190","0.5391765711685673","0.5391765711685673","0.5391765711685673"
"19200","0.3140735468741528","0.3140735468741528","0.3140735468741528"
"19210","0.3775538132533016","0.3775538132533016","0.3775538132533016"
"19220","0.3021548628631584","0.3021548628631584","0.3021548628631584"
"19230","0.3551718150777357","0.3551718150777357","0.3551718150777357"
"19240","0.28230902968174904","0.28230902968174904","0.28230902968174904"
"19250","0.29151818041225425","0.29151818041225425","0.29151818041225425"
"19260","0.2841516716234049","0.2841516716234049","0.2841516716234049"
"19270","0.518803956934059","0.518803956934059","0.518803956934059"
"19280","0.3146573087313726","0.3146573087313726","0.3146573087313726"
"19290","0.37074418055498787","0.37074418055498787","0.37074418055498787"
"19300","0.2635798828970998","0.2635798828970998","0.2635798828970998"
"19310","0.41984504509322607","0.41984504509322607","0.41984504509322607"
"19320","0.24788223189002495","0.24788223189002495","0.24788223189002495"
"19330","0.433142451884076","0.433142451884076","0.433142451884076"
"19340","0.6205932081616546","0.6205932081616546","0.6205932081616546"
"19350","0.39478502329220416","0.39478502329220416","0.39478502329220416"
"19360","0.817000517209458","0.817000517209458","0.817000517209458"
"19370","0.2736598489541287","0.2736598489541287","0.2736598489541287"
"19380","0.4936249033301732","0.4936249033301732","0.4936249033301732"
"19390","0.44870231219415624","0.44870231219415624","0.44870231219415624"
"19400","0.4457207459233939","0.4457207459233939","0.4457207459233939"
"19410","0.33171317971330344","0.33171317971330344","0.33171317971330344"
"19420","0.45871157267725865","0.45871157267725865","0.45871157267725865"
"19430","0.30554483541576677","0.30554483541576677","0.30554483541576677"
"19440","0.30574133561031575","0.30574133561031575","0.30574133561031575"
"19450","0.3704112368262574","0.3704112368262574","0.3704112368262574"
"19460","0.3850653488409562","0.3850653488409562","0.3850653488409562"
"19470","0.675849419351897","0.675849419351897","0.675849419351897"
"19480","0.2604565042357261","0.2604565042357261","0.2604565042357261"
"19490","0.3242976975113575","0.3242976975113575","0.3242976975113575"
"19500","0.2984053054505003","0.2984053054505003","0.2984053054505003"
"19510","0.25774435645302585","0.25774435645302585","0.25774435645302585"
"19520","0.3547981636366439","0.3547981636366439","0.3547981636366439"
"19530","0.2886814624384266","0.2886814624384266","0.2886814624384266"
"19540","0.47567401118520863","0.47567401118520863","0.47567401118520863"
"19550","0.3323887420273255","0.3323887420273255","0.3323887420273255"
"19560","0.4146103323164378","0.4146103323164378","0.4146103323164378"
"19570","0.30146409497087506","0.30146409497087506","0.30146409497087506"
"19580","0.2822705088713286","0.2822705088713286","0.2822705088713286"
"19590","0.29051288736050385","0.29051288736050385","0.29051288736050385"
"19600","0.33225519381419005","0.33225519381419005","0.33225519381419005"
"19610","0.29179378470689576","0.29179378470689576","0.29179378470689576"
"19620","0.43006489571182693","0.43006489571182693","0.43006489571182693"
"19630","0.38576637778487166","0.38576637778487166","0.38576637778487166"
"19640","0.27847551383140356","0.27847551383140356","0.27847551383140356"
"19650","0.5374679892178611","0.5374679892178611","0.5374679892178611"
"19660","0.3557869952434637","0.3557869952434637","0.3557869952434637"
"19670","0.43876774739932933","0.43876774739932933","0.43876774739932933"
"19680","0.4219912003115723","0.4219912003115723","0.4219912003115723"
"19690","0.3139624198359912","0.3139624198359912","0.3139624198359912"
"19700","0.5444152790559607","0.5444152790559607","0.5444152790559607"
"19710","0.29310110088761243","0.29310110088761243","0.29310110088761243"
"19720","0.3582218912887434","0.3582218912887434","0.3582218912887434"
"19730","0.39403001385980657","0.39403001385980657","0.39403001385980657"
"19740","0.3379760561710083","0.3379760561710083","0.3379760561710083"
"19750","0.5436933074558216","0.5436933074558216","0.5436933074558216"
"19760","0.7502905466063554","0.7502905466063554","0.7502905466063554"
"19770","0.32981348252726506","0.32981348252726506","0.32981348252726506"
"19780","0.2719544309126519","0.2719544309126519","0.2719544309126519"
"19790","0.3186570163494072","0.3186570163494072","0.3186570163494072"
"19800","0.34048600123402445","0.34048600123402445","0.34048600123402445"
"19810","0.3627319762428883","0.3627319762428883","0.3627319762428883"
"19820","0.567793555087479","0.567793555087479","0.567793555087479"
"19830","0.46622022380174855","0.46622022380174855","0.46622022380174855"
"19840","0.2924037153654187","0.2924037153654187","0.2924037153654187"
"19850","0.6453734477432039","0.6453734477432039","0.6453734477432039"
"19860","0.3124772579177059","0.3124772579177059","0.3124772579177059"
"19870","0.39156943671901273","0.39156943671901273","0.39156943671901273"
"19880","0.5772946079300395","0.5772946079300395","0.5772946079300395"
"19890","0.3110403840913092","0.3110403840913092","0.3110403840913092"
"19900","0.32036636375953426","0.32036636375953426","0.32036636375953426"
"19910","0.493446942187421","0.493446942187421","0.493446942187421"
"19920","0.2756928606014082","0.2756928606014082","0.2756928606014082"
"19930","0.3161216437589406","0.3161216437589406","0.3161216437589406"
"19940","0.27944663650109525","0.27944663650109525","0.27944663650109525"
"19950","0.4030283959599959","0.4030283959599959","0.4030283959599959"
"19960","0.40150894413538313","0.40150894413538313","0.40150894413538313"
"19970","0.343251759283292","0.343251759283292","0.343251759283292"
"19980","0.37018693385222784","0.37018693385222784","0.37018693385222784"
"19990","0.3696323836857361","0.3696323836857361","0.3696323836857361"
"20000","0.5927711449120756","0.5927711449120756","0.5927711449120756"
"20010","0.3818561568493557","0.3818561568493557","0.3818561568493557"
"20020","0.3820027948371717","0.3820027948371717","0.3820027948371717"
"20030","0.3857208049886522","0.3857208049886522","0.3857208049886522"
"20040","0.38657998726457415","0.38657998726457415","0.38657998726457415"
"20050","0.3699765561151665","0.3699765561151665","0.3699765561151665"
"20060","0.3100669851774867","0.3100669851774867","0.3100669851774867"
"20070","0.34823478229388566","0.34823478229388566","0.34823478229388566"
"20080","0.42932179643744534","0.42932179643744534","0.42932179643744534"
"20090","0.4840496637286442","0.4840496637286442","0.4840496637286442"
"20100","0.42801066705390006","0.42801066705390006","0.42801066705390006"
"20110","0.2879255206077682","0.2879255206077682","0.2879255206077682"
"20120","0.3238469287759457","0.3238469287759457","0.3238469287759457"
"20130","0.4679495053926639","0.4679495053926639","0.4679495053926639"
"20140","0.2812850060697403","0.2812850060697403","0.2812850060697403"
"20150","0.6703384383364508","0.6703384383364508","0.6703384383364508"
"20160","0.4107578029929297","0.4107578029929297","0.4107578029929297"
"20170","0.29003173755774964","0.29003173755774964","0.29003173755774964"
"20180","0.3316508020511354","0.3316508020511354","0.3316508020511354"
"20190","0.2497791821647266","0.2497791821647266","0.2497791821647266"
"20200","0.23952387812139872","0.23952387812139872","0.23952387812139872"
"20210","0.2970209442757211","0.2970209442757211","0.2970209442757211"
"20220","0.2814956248361317","0.2814956248361317","0.2814956248361317"
"20230","0.6995180930063982","0.6995180930063982","0.6995180930063982"
"20240","0.43293604539623576","0.43293604539623576","0.43293604539623576"
"20250","0.3947570984320879","0.3947570984320879","0.3947570984320879"
"20260","0.3072975325607517","0.3072975325607517","0.3072975325607517"
"20270","0.37636897650271006","0.37636897650271006","0.37636897650271006"
"20280","0.25116359458414106","0.25116359458414106","0.25116359458414106"
"20290","0.43496752841410774","0.43496752841410774","0.43496752841410774"
"20300","0.40068632657387576","0.40068632657387576","0.40068632657387576"
"20310","0.26710780617069696","0.26710780617069696","0.26710780617069696"
"20320","0.34207126765934076","0.34207126765934076","0.34207126765934076"
"20330","0.5552418405195805","0.5552418405195805","0.5552418405195805"
"20340","0.43473609344748027","0.43473609344748027","0.43473609344748027"
"20350","0.6178433344384207","0.6178433344384207","0.6178433344384207"
"20360","0.41221183764122366","0.41221183764122366","0.41221183764122366"
"20370","0.3674631077013761","0.3674631077013761","0.3674631077013761"
"20380","0.4399409794812474","0.4399409794812474","0.4399409794812474"
"20390","0.510337946392214","0.510337946392214","0.510337946392214"
"20400","0.44868558390227914","0.44868558390227914","0.44868558390227914"
"20410","0.46680557101802195","0.46680557101802195","0.46680557101802195"
"20420","0.4077176767768252","0.4077176767768252","0.4077176767768252"
"20430","0.3244412314177164","0.3244412314177164","0.3244412314177164"
"20440","0.5067541349954446","0.5067541349954446","0.5067541349954446"
"20450","0.30225162397699296","0.30225162397699296","0.30225162397699296"
"20460","0.4342696563118455","0.4342696563118455","0.4342696563118455"
"20470","0.6383878548263131","0.6383878548263131","0.6383878548263131"
"20480","0.35448354501965973","0.35448354501965973","0.35448354501965973"
"20490","0.32754602324140925","0.32754602324140925","0.32754602324140925"
"20500","0.42223455400854226","0.42223455400854226","0.42223455400854226"
"20510","0.28895765090601155","0.28895765090601155","0.28895765090601155"
"20520","0.7891858246005039","0.7891858246005039","0.7891858246005039"
"20530","0.46423002144090286","0.46423002144090286","0.46423002144090286"
"20540","0.3035013156925075","0.3035013156925075","0.3035013156925075"
"20550","0.33714656677244537","0.33714656677244537","0.33714656677244537"
"20560","0.4311238385295648","0.4311238385295648","0.4311238385295648"
"20570","0.7800070220915987","0.7800070220915987","0.7800070220915987"
"20580","0.2711607753079418","0.2711607753079418","0.2711607753079418"
"20590","0.31505518324979387","0.31505518324979387","0.31505518324979387"
"20600","0.3486496701326127","0.3486496701326127","0.3486496701326127"
"20610","0.2811012884799731","0.2811012884799731","0.2811012884799731"
"20620","0.30170489985016763","0.30170489985016763","0.30170489985016763"
"20630","0.2702584921838631","0.2702584921838631","0.2702584921838631"
"20640","0.3229618247412809","0.3229618247412809","0.3229618247412809"
"20650","0.2911597444399132","0.2911597444399132","0.2911597444399132"
"20660","0.3462304832916891","0.3462304832916891","0.3462304832916891"
"20670","0.4599174814041834","0.4599174814041834","0.4599174814041834"
"20680","0.36587239447654224","0.36587239447654224","0.36587239447654224"
"20690","0.8838716299280076","0.8838716299280076","0.8838716299280076"
"20700","0.2734928368203848","0.2734928368203848","0.2734928368203848"
"20710","0.28092990037528337","0.28092990037528337","0.28092990037528337"
"20720","0.41151936690946816","0.41151936690946816","0.41151936690946816"
"20730","0.30464066651666954","0.30464066651666954","0.30464066651666954"
"20740","0.3382331061764228","0.3382331061764228","0.3382331061764228"
"20750","0.3301576390201414","0.3301576390201414","0.3301576390201414"
"20760","0.4179332864147197","0.4179332864147197","0.4179332864147197"
"20770","0.3673367118571516","0.3673367118571516","0.3673367118571516"
"20780","0.5540432160675494","0.5540432160675494","0.5540432160675494"
"20790","0.2950931212239018","0.2950931212239018","0.2950931212239018"
"20800","0.26723569853186735","0.26723569853186735","0.26723569853186735"
"20810","0.2918346497514512","0.2918346497514512","0.2918346497514512"
"20820","0.4249975978468749","0.4249975978468749","0.4249975978468749"
"20830","0.7627697346241056","0.7627697346241056","0.7627697346241056"
"20840","0.24606180083047072","0.24606180083047072","0.24606180083047072"
"20850","0.314582362363029","0.314582362363029","0.314582362363029"
"20860","0.2997625783589179","0.2997625783589179","0.2997625783589179"
"20870","0.4749994742542547","0.4749994742542547","0.4749994742542547"
"20880","0.6769885425083606","0.6769885425083606","0.6769885425083606"
"20890","0.7512693403586943","0.7512693403586943","0.7512693403586943"
"20900","0.4552686905711358","0.4552686905711358","0.4552686905711358"
"20910","0.3408093134410189","0.3408093134410189","0.3408093134410189"
"20920","0.26045067861421123","0.26045067861421123","0.26045067861421123"
"20930","0.31720418101849124","0.31720418101849124","0.31720418101849124"
"20940","0.3225702401723699","0.3225702401723699","0.3225702401723699"
"20950","0.2978971227354821","0.2978971227354821","0.2978971227354821"
"20960","0.3824146989390066","0.3824146989390066","0.3824146989390066"
"20970","0.3753506728494456","0.3753506728494456","0.3753506728494456"
"20980","0.2733055594560003","0.2733055594560003","0.2733055594560003"
"20990","0.5214556345718913","0.5214556345718913","0.5214556345718913"
"21000","0.5854891014460423","0.5854891014460423","0.5854891014460423"
"21010","0.4364436391246937","0.4364436391246937","0.4364436391246937"
"21020","0.3776171061139285","0.3776171061139285","0.3776171061139285"
"21030","0.33550605149505","0.33550605149505","0.33550605149505"
"21040","0.3963984914115851","0.3963984914115851","0.3963984914115851"
"21050","0.3925183825372419","0.3925183825372419","0.3925183825372419"
"21060","0.313600042251619","0.313600042251619","0.313600042251619"
"21070","0.3336061241553627","0.3336061241553627","0.3336061241553627"
"21080","0.4993176019062928","0.4993176019062928","0.4993176019062928"
"21090","0.30981328696033184","0.30981328696033184","0.30981328696033184"
"21100","0.468359671945563","0.468359671945563","0.468359671945563"
"21110","0.32728303716845714","0.32728303716845714","0.32728303716845714"
"21120","0.4849617246328213","0.4849617246328213","0.4849617246328213"
"21130","0.4692219500747671","0.4692219500747671","0.4692219500747671"
"21140","0.45225792904149453","0.45225792904149453","0.45225792904149453"
"21150","0.4082747585644748","0.4082747585644748","0.4082747585644748"
"21160","0.5080842377031077","0.5080842377031077","0.5080842377031077"
"21170","0.4636813327619818","0.4636813327619818","0.4636813327619818"
"21180","0.4681919124684032","0.4681919124684032","0.4681919124684032"
"21190","0.4121557490988291","0.4121557490988291","0.4121557490988291"
"21200","0.32608363291440157","0.32608363291440157","0.32608363291440157"
"21210","0.26042168227255186","0.26042168227255186","0.26042168227255186"
"21220","0.4334878790557039","0.4334878790557039","0.4334878790557039"
"21230","0.8278644167626068","0.8278644167626068","0.8278644167626068"
"21240","0.3421148237966479","0.3421148237966479","0.3421148237966479"
"21250","0.6097893321613872","0.6097893321613872","0.6097893321613872"
"21260","0.4210111194073979","0.4210111194073979","0.4210111194073979"
"21270","0.4904243062062133","0.4904243062062133","0.4904243062062133"
"21280","0.37877130701257306","0.37877130701257306","0.37877130701257306"
"21290","0.3863422159985438","0.3863422159985438","0.3863422159985438"
"21300","0.3019255308072341","0.3019255308072341","0.3019255308072341"
"21310","0.31194350078005706","0.31194350078005706","0.31194350078005706"
"21320","0.40933556781529423","0.40933556781529423","0.40933556781529423"
"21330","0.38719080448530174","0.38719080448530174","0.38719080448530174"
"21340","0.345682490452047","0.345682490452047","0.345682490452047"
"21350","0.6974578546160493","0.6974578546160493","0.6974578546160493"
"21360","0.3733167841312979","0.3733167841312979","0.3733167841312979"
"21370","0.6107909465402572","0.6107909465402572","0.6107909465402572"
"21380","0.4078493410375943","0.4078493410375943","0.4078493410375943"
"21390","0.4226646392199057","0.4226646392199057","0.4226646392199057"
"21400","0.45936419691310665","0.45936419691310665","0.45936419691310665"
"21410","0.31983147446132765","0.31983147446132765","0.31983147446132765"
"21420","0.29936525692362864","0.29936525692362864","0.29936525692362864"
"21430","0.3865095929265752","0.3865095929265752","0.3865095929265752"
"21440","0.2997285143657663","0.2997285143657663","0.2997285143657663"
"21450","0.2702550657840461","0.2702550657840461","0.2702550657840461"
"21460","0.2736615186581034","0.2736615186581034","0.2736615186581034"
"21470","0.3345358766954138","0.3345358766954138","0.3345358766954138"
"21480","0.4849613502449125","0.4849613502449125","0.4849613502449125"
"21490","0.5987363807217285","0.5987363807217285","0.5987363807217285"
"21500","0.4031086443030772","0.4031086443030772","0.4031086443030772"
"21510","0.3153451035198668","0.3153451035198668","0.3153451035198668"
"21520","0.340713363581017","0.340713363581017","0.340713363581017"
"21530","0.4147625040057706","0.4147625040057706","0.4147625040057706"
"21540","0.3333279426380983","0.3333279426380983","0.3333279426380983"
"21550","0.29481794663929467","0.29481794663929467","0.29481794663929467"
"21560","0.39091789398326654","0.39091789398326654","0.39091789398326654"
"21570","0.3457078886961047","0.3457078886961047","0.3457078886961047"
"21580","0.3687185520338181","0.3687185520338181","0.3687185520338181"
"21590","0.34351164771437065","0.34351164771437065","0.34351164771437065"
"21600","0.31230936917388163","0.31230936917388163","0.31230936917388163"
"21610","0.33162224249879824","0.33162224249879824","0.33162224249879824"
"21620","0.2956182987876481","0.2956182987876481","0.2956182987876481"
"21630","0.3674081667430256","0.3674081667430256","0.3674081667430256"
"21640","0.3177731134112062","0.3177731134112062","0.3177731134112062"
"21650","0.33578029614014904","0.33578029614014904","0.33578029614014904"
"21660","0.4013817913290464","0.4013817913290464","0.4013817913290464"
"21670","0.42285011033229","0.42285011033229","0.42285011033229"
"21680","0.3951518613706023","0.3951518613706023","0.3951518613706023"
"21690","0.3025235027727017","0.3025235027727017","0.3025235027727017"
"21700","0.3196563448132768","0.3196563448132768","0.3196563448132768"
"21710","0.4390331737055441","0.4390331737055441","0.4390331737055441"
"21720","0.29263160156368084","0.29263160156368084","0.29263160156368084"
"21730","0.3175993133696047","0.3175993133696047","0.3175993133696047"
"21740","0.33550151180058846","0.33550151180058846","0.33550151180058846"
"21750","0.3596809904514703","0.3596809904514703","0.3596809904514703"
"21760","0.3238477567625362","0.3238477567625362","0.3238477567625362"
"21770","0.3358475845241117","0.3358475845241117","0.3358475845241117"
"21780","0.37799440799803496","0.37799440799803496","0.37799440799803496"
"21790","0.2694147137985782","0.2694147137985782","0.2694147137985782"
"21800","0.473047154563396","0.473047154563396","0.473047154563396"
"21810","0.6410312938895195","0.6410312938895195","0.6410312938895195"
"21820","0.3791720784354948","0.3791720784354948","0.3791720784354948"
"21830","0.2878913019437039","0.2878913019437039","0.2878913019437039"
"21840","0.4567883826100079","0.4567883826100079","0.4567883826100079"
"21850","0.3127051627930537","0.3127051627930537","0.3127051627930537"
"21860","0.42466847685270426","0.42466847685270426","0.42466847685270426"
"21870","0.39486961493630435","0.39486961493630435","0.39486961493630435"
"21880","0.4268104613699189","0.4268104613699189","0.4268104613699189"
"21890","0.34382545915288326","0.34382545915288326","0.34382545915288326"
"21900","0.370458184349334","0.370458184349334","0.370458184349334"
"21910","0.33807951914628576","0.33807951914628576","0.33807951914628576"
"21920","0.4665976493268042","0.4665976493268042","0.4665976493268042"
"21930","0.33575969082103113","0.33575969082103113","0.33575969082103113"
"21940","0.49825091062101473","0.49825091062101473","0.49825091062101473"
"21950","0.3918143535059246","0.3918143535059246","0.3918143535059246"
"21960","0.37780050475076776","0.37780050475076776","0.37780050475076776"
"21970","0.29803455980054694","0.29803455980054694","0.29803455980054694"
"21980","0.4286700418653324","0.4286700418653324","0.4286700418653324"
"21990","0.4574134179531341","0.4574134179531341","0.4574134179531341"
"22000","0.2971219373805391","0.2971219373805391","0.2971219373805391"
"22010","0.29453478923936044","0.29453478923936044","0.29453478923936044"
"22020","0.31060848129238156","0.31060848129238156","0.31060848129238156"
"22030","0.5182701619969424","0.5182701619969424","0.5182701619969424"
"22040","0.5551926094506372","0.5551926094506372","0.5551926094506372"
"22050","0.2653859044323708","0.2653859044323708","0.2653859044323708"
"22060","0.3230654274643609","0.3230654274643609","0.3230654274643609"
"22070","0.4029861484907042","0.4029861484907042","0.4029861484907042"
"22080","0.3301105056396178","0.3301105056396178","0.3301105056396178"
"22090","0.33281780996659815","0.33281780996659815","0.33281780996659815"
"22100","0.2802533140680494","0.2802533140680494","0.2802533140680494"
"22110","0.3225044021114186","0.3225044021114186","0.3225044021114186"
"22120","0.3129940819450612","0.3129940819450612","0.3129940819450612"
"22130","0.7837880600262748","0.7837880600262748","0.7837880600262748"
"22140","0.35014364603640385","0.35014364603640385","0.35014364603640385"
"22150","0.29370533202609234","0.29370533202609234","0.29370533202609234"
"22160","0.39236157815196193","0.39236157815196193","0.39236157815196193"
"22170","0.3545435627429896","0.3545435627429896","0.3545435627429896"
"22180","0.3045599800250677","0.3045599800250677","0.3045599800250677"
"22190","0.5022983287088225","0.5022983287088225","0.5022983287088225"
"22200","0.32556205471727556","0.32556205471727556","0.32556205471727556"
"22210","0.31575783549567216","0.31575783549567216","0.31575783549567216"
"22220","0.3272348863752322","0.3272348863752322","0.3272348863752322"
"22230","0.4027079827879637","0.4027079827879637","0.4027079827879637"
"22240","0.46477434177880544","0.46477434177880544","0.46477434177880544"
"22250","0.3176627262029746","0.3176627262029746","0.3176627262029746"
"22260","0.2745296129910329","0.2745296129910329","0.2745296129910329"
"22270","0.33267331948342754","0.33267331948342754","0.33267331948342754"
"22280","0.27586022705076463","0.27586022705076463","0.27586022705076463"
"22290","0.2827735857982652","0.2827735857982652","0.2827735857982652"
"22300","0.3890920183359492","0.3890920183359492","0.3890920183359492"
"22310","0.6682963562644875","0.6682963562644875","0.6682963562644875"
"22320","0.3038432111354512","0.3038432111354512","0.3038432111354512"
"22330","0.3155047267284659","0.3155047267284659","0.3155047267284659"
"22340","0.3883880299681962","0.3883880299681962","0.3883880299681962"
"22350","0.31267015938479753","0.31267015938479753","0.31267015938479753"
"22360","0.37069267590222","0.37069267590222","0.37069267590222"
"22370","0.4050348871226888","0.4050348871226888","0.4050348871226888"
"22380","0.5926238129813879","0.5926238129813879","0.5926238129813879"
"22390","0.4134605099848495","0.4134605099848495","0.4134605099848495"
"22400","0.308133528490852","0.308133528490852","0.308133528490852"
"22410","0.2635701648416076","0.2635701648416076","0.2635701648416076"
"22420","0.34426662081839055","0.34426662081839055","0.34426662081839055"
"22430","0.34044301924481946","0.34044301924481946","0.34044301924481946"
"22440","0.3663038431613747","0.3663038431613747","0.3663038431613747"
"22450","0.42541239762143823","0.42541239762143823","0.42541239762143823"
