"Step","base_configs - grad_norm","base_configs - grad_norm__MIN","base_configs - grad_norm__MAX"
"28261","0.10719146815353292","0.10719146815353292","0.10719146815353292"
"28271","0.12184756404340252","0.12184756404340252","0.12184756404340252"
"28281","0.13679224470580698","0.13679224470580698","0.13679224470580698"
"28291","0.1229005662597414","0.1229005662597414","0.1229005662597414"
"28301","0.20176902596315469","0.20176902596315469","0.20176902596315469"
"28311","0.253655544799913","0.253655544799913","0.253655544799913"
"28321","0.10862727761816084","0.10862727761816084","0.10862727761816084"
"28331","0.13645363992290285","0.13645363992290285","0.13645363992290285"
"28341","0.11440942466107357","0.11440942466107357","0.11440942466107357"
"28351","0.18486790228287983","0.18486790228287983","0.18486790228287983"
"28361","0.07866801162494035","0.07866801162494035","0.07866801162494035"
"28371","0.1030905126584274","0.1030905126584274","0.1030905126584274"
"28381","0.13596357458509647","0.13596357458509647","0.13596357458509647"
"28391","0.25225029629594486","0.25225029629594486","0.25225029629594486"
"28401","0.1560250073152082","0.1560250073152082","0.1560250073152082"
"28411","0.15446440800237388","0.15446440800237388","0.15446440800237388"
"28417","0.23304524505967605","0.23304524505967605","0.23304524505967605"
"28427","0.30752307405301366","0.30752307405301366","0.30752307405301366"
"28437","0.09253488096675767","0.09253488096675767","0.09253488096675767"
"28447","0.07632625195524645","0.07632625195524645","0.07632625195524645"
"28457","0.1246693964847226","0.1246693964847226","0.1246693964847226"
"28467","0.06951751309002928","0.06951751309002928","0.06951751309002928"
"28477","0.1574753806449505","0.1574753806449505","0.1574753806449505"
"28487","0.06662282766765819","0.06662282766765819","0.06662282766765819"
"28497","0.1533760749074861","0.1533760749074861","0.1533760749074861"
"28507","0.15134947773130883","0.15134947773130883","0.15134947773130883"
"28517","0.20290236012404855","0.20290236012404855","0.20290236012404855"
"28527","0.12618143805927765","0.12618143805927765","0.12618143805927765"
"28537","0.0824561156511439","0.0824561156511439","0.0824561156511439"
"28547","0.16673807434778284","0.16673807434778284","0.16673807434778284"
"28557","0.22044277449093344","0.22044277449093344","0.22044277449093344"
"28567","0.09150853402890352","0.09150853402890352","0.09150853402890352"
"28577","0.14217034666753445","0.14217034666753445","0.14217034666753445"
"28587","0.08816363531156496","0.08816363531156496","0.08816363531156496"
"28597","0.10960869682550868","0.10960869682550868","0.10960869682550868"
"28607","0.0926226906699969","0.0926226906699969","0.0926226906699969"
"28617","0.1014556442290669","0.1014556442290669","0.1014556442290669"
"28627","0.10596688348786756","0.10596688348786756","0.10596688348786756"
"28637","0.14787028460935195","0.14787028460935195","0.14787028460935195"
"28647","0.06843922368807395","0.06843922368807395","0.06843922368807395"
"28657","0.11082592125883714","0.11082592125883714","0.11082592125883714"
"28667","0.15756273784933106","0.15756273784933106","0.15756273784933106"
"28677","0.1546983740132138","0.1546983740132138","0.1546983740132138"
"28687","0.17361985902753194","0.17361985902753194","0.17361985902753194"
"28697","0.2067426068266058","0.2067426068266058","0.2067426068266058"
"28707","0.14375203365935357","0.14375203365935357","0.14375203365935357"
"28713","0.17564391507664942","0.17564391507664942","0.17564391507664942"
"28723","0.14333923440225363","0.14333923440225363","0.14333923440225363"
"28733","0.1607043699782869","0.1607043699782869","0.1607043699782869"
"28743","0.057364442097098255","0.057364442097098255","0.057364442097098255"
"28753","0.10783974555589956","0.10783974555589956","0.10783974555589956"
"28763","0.1202800026523464","0.1202800026523464","0.1202800026523464"
"28773","0.23102055621831663","0.23102055621831663","0.23102055621831663"
"28783","0.185162401137579","0.185162401137579","0.185162401137579"
"28793","0.09115517249814006","0.09115517249814006","0.09115517249814006"
"28803","0.14070469830345095","0.14070469830345095","0.14070469830345095"
"28813","0.1855978798975299","0.1855978798975299","0.1855978798975299"
"28823","0.06936554233602282","0.06936554233602282","0.06936554233602282"
"28833","0.13081672733643718","0.13081672733643718","0.13081672733643718"
"28843","0.13537741086135768","0.13537741086135768","0.13537741086135768"
"28853","0.07691858696724026","0.07691858696724026","0.07691858696724026"
"28863","0.16857140980339588","0.16857140980339588","0.16857140980339588"
"28873","0.15105156985991422","0.15105156985991422","0.15105156985991422"
"28883","0.09214194330825988","0.09214194330825988","0.09214194330825988"
"28893","0.28533180181703893","0.28533180181703893","0.28533180181703893"
"28903","0.1471276199805468","0.1471276199805468","0.1471276199805468"
"28913","0.12161988719542038","0.12161988719542038","0.12161988719542038"
"28923","0.15399716348566536","0.15399716348566536","0.15399716348566536"
"28933","0.41774982617999046","0.41774982617999046","0.41774982617999046"
"28943","0.11645292602771878","0.11645292602771878","0.11645292602771878"
"28953","0.07945926571856735","0.07945926571856735","0.07945926571856735"
"28963","0.0763336936736262","0.0763336936736262","0.0763336936736262"
"28973","0.0811023952900115","0.0811023952900115","0.0811023952900115"
"28983","0.15745967433653396","0.15745967433653396","0.15745967433653396"
"28993","0.14936313037018076","0.14936313037018076","0.14936313037018076"
"29003","0.39499051918142297","0.39499051918142297","0.39499051918142297"
"29009","0.10920011607130584","0.10920011607130584","0.10920011607130584"
"29019","0.08876351356407557","0.08876351356407557","0.08876351356407557"
"29029","0.12814270191566357","0.12814270191566357","0.12814270191566357"
"29039","0.06825016771729996","0.06825016771729996","0.06825016771729996"
"29049","0.15139362170071297","0.15139362170071297","0.15139362170071297"
"29059","0.09335394060216544","0.09335394060216544","0.09335394060216544"
"29069","0.0679080197821601","0.0679080197821601","0.0679080197821601"
"29079","0.12120057706221916","0.12120057706221916","0.12120057706221916"
"29089","0.09301537465041748","0.09301537465041748","0.09301537465041748"
"29099","0.16202421391832336","0.16202421391832336","0.16202421391832336"
"29109","0.08539799625453279","0.08539799625453279","0.08539799625453279"
"29119","0.12875900465244114","0.12875900465244114","0.12875900465244114"
"29129","0.11021010675628178","0.11021010675628178","0.11021010675628178"
"29139","0.12250315009322749","0.12250315009322749","0.12250315009322749"
"29149","0.11680616178429444","0.11680616178429444","0.11680616178429444"
"29159","0.1488284710974732","0.1488284710974732","0.1488284710974732"
"29169","0.1104440600390664","0.1104440600390664","0.1104440600390664"
"29179","0.13135635739132653","0.13135635739132653","0.13135635739132653"
"29189","0.14877263720293638","0.14877263720293638","0.14877263720293638"
"29199","0.11348596067865376","0.11348596067865376","0.11348596067865376"
"29209","0.05966228911342768","0.05966228911342768","0.05966228911342768"
"29219","0.10674949307678153","0.10674949307678153","0.10674949307678153"
"29229","0.09247786257545436","0.09247786257545436","0.09247786257545436"
"29239","0.1964539540512492","0.1964539540512492","0.1964539540512492"
"29249","0.11420914880890298","0.11420914880890298","0.11420914880890298"
"29259","0.04963370173866931","0.04963370173866931","0.04963370173866931"
"29269","0.09930373705283554","0.09930373705283554","0.09930373705283554"
"29279","0.08579942839229611","0.08579942839229611","0.08579942839229611"
"29289","0.18822047527897387","0.18822047527897387","0.18822047527897387"
"29299","0.057417761858036626","0.057417761858036626","0.057417761858036626"
"29305","0.10679459321467911","0.10679459321467911","0.10679459321467911"
"29315","0.19585159331647015","0.19585159331647015","0.19585159331647015"
"29325","0.23931353486303616","0.23931353486303616","0.23931353486303616"
"29335","0.4692773894655448","0.4692773894655448","0.4692773894655448"
"29345","0.2236622124759332","0.2236622124759332","0.2236622124759332"
"29355","0.1338736893165133","0.1338736893165133","0.1338736893165133"
"29365","0.13248163604127358","0.13248163604127358","0.13248163604127358"
"29375","0.11709777558682694","0.11709777558682694","0.11709777558682694"
"29385","0.09367315466866336","0.09367315466866336","0.09367315466866336"
"29395","0.10257308530591389","0.10257308530591389","0.10257308530591389"
"29405","0.07352035749562004","0.07352035749562004","0.07352035749562004"
"29415","0.14554672281342831","0.14554672281342831","0.14554672281342831"
"29425","0.11926253885053656","0.11926253885053656","0.11926253885053656"
"29435","0.2991919972580959","0.2991919972580959","0.2991919972580959"
"29445","0.35519165408088155","0.35519165408088155","0.35519165408088155"
"29455","0.09182150470924894","0.09182150470924894","0.09182150470924894"
"29465","0.1946258827900015","0.1946258827900015","0.1946258827900015"
"29475","0.09166087213280896","0.09166087213280896","0.09166087213280896"
"29485","0.10821109996295313","0.10821109996295313","0.10821109996295313"
"29495","0.06743459259823763","0.06743459259823763","0.06743459259823763"
"29505","0.11557225304303063","0.11557225304303063","0.11557225304303063"
"29515","0.18261293221196853","0.18261293221196853","0.18261293221196853"
"29525","0.1020163300787526","0.1020163300787526","0.1020163300787526"
"29535","0.09263235962860591","0.09263235962860591","0.09263235962860591"
"29545","0.0878409031171621","0.0878409031171621","0.0878409031171621"
"29555","0.06494354452718971","0.06494354452718971","0.06494354452718971"
"29565","0.12704480053357056","0.12704480053357056","0.12704480053357056"
"29575","0.1399227021896341","0.1399227021896341","0.1399227021896341"
"29585","0.2342949047513367","0.2342949047513367","0.2342949047513367"
"29595","0.12282141656606133","0.12282141656606133","0.12282141656606133"
"29601","0.1665296549536022","0.1665296549536022","0.1665296549536022"
"29611","0.10942159247536448","0.10942159247536448","0.10942159247536448"
"29621","0.09952778203387688","0.09952778203387688","0.09952778203387688"
"29631","0.2190640472366165","0.2190640472366165","0.2190640472366165"
"29641","0.21498405902660095","0.21498405902660095","0.21498405902660095"
"29651","0.17031722404232338","0.17031722404232338","0.17031722404232338"
"29661","0.12713223834433","0.12713223834433","0.12713223834433"
"29671","0.16623185475111366","0.16623185475111366","0.16623185475111366"
"29681","0.11441076491110164","0.11441076491110164","0.11441076491110164"
"29691","0.10618029492759008","0.10618029492759008","0.10618029492759008"
"29701","0.1522115037062985","0.1522115037062985","0.1522115037062985"
"29711","0.16196197571265364","0.16196197571265364","0.16196197571265364"
"29721","0.1485149346890234","0.1485149346890234","0.1485149346890234"
"29731","0.10761815543679444","0.10761815543679444","0.10761815543679444"
"29741","0.10923560962117151","0.10923560962117151","0.10923560962117151"
"29751","0.119363642734335","0.119363642734335","0.119363642734335"
"29761","0.21392264741200345","0.21392264741200345","0.21392264741200345"
"29771","0.2255246743532913","0.2255246743532913","0.2255246743532913"
"29781","0.261937147488856","0.261937147488856","0.261937147488856"
"29791","0.7360395308046761","0.7360395308046761","0.7360395308046761"
"29801","0.14695521210244997","0.14695521210244997","0.14695521210244997"
"29811","0.1722856153794919","0.1722856153794919","0.1722856153794919"
"29821","0.06835304884169663","0.06835304884169663","0.06835304884169663"
"29831","0.18503747487910172","0.18503747487910172","0.18503747487910172"
"29841","0.124230894374445","0.124230894374445","0.124230894374445"
"29851","0.3353017674006822","0.3353017674006822","0.3353017674006822"
"29861","0.0607499420640082","0.0607499420640082","0.0607499420640082"
"29871","0.0817247435289115","0.0817247435289115","0.0817247435289115"
"29881","0.17220947924326008","0.17220947924326008","0.17220947924326008"
"29891","0.1121320924621334","0.1121320924621334","0.1121320924621334"
"29897","0.12759732299497825","0.12759732299497825","0.12759732299497825"
"29907","0.09724170540070612","0.09724170540070612","0.09724170540070612"
"29917","0.1396753562305114","0.1396753562305114","0.1396753562305114"
"29927","0.13717455145266955","0.13717455145266955","0.13717455145266955"
"29937","0.1746104445242743","0.1746104445242743","0.1746104445242743"
"29947","0.2206010774481007","0.2206010774481007","0.2206010774481007"
"29957","0.12930302674025132","0.12930302674025132","0.12930302674025132"
"29967","0.1479017390458756","0.1479017390458756","0.1479017390458756"
"29977","0.10023662429778056","0.10023662429778056","0.10023662429778056"
"29987","0.10499870176041563","0.10499870176041563","0.10499870176041563"
"29997","0.12313543654712474","0.12313543654712474","0.12313543654712474"
"30007","0.053405346721325346","0.053405346721325346","0.053405346721325346"
"30017","0.12874635243275837","0.12874635243275837","0.12874635243275837"
"30027","0.05780962217639766","0.05780962217639766","0.05780962217639766"
"30037","0.16641577471450728","0.16641577471450728","0.16641577471450728"
"30047","0.20208344764585448","0.20208344764585448","0.20208344764585448"
"30057","0.10171484567518914","0.10171484567518914","0.10171484567518914"
"30067","0.10834775073979191","0.10834775073979191","0.10834775073979191"
"30077","0.20450482625431105","0.20450482625431105","0.20450482625431105"
"30087","0.24278411157748697","0.24278411157748697","0.24278411157748697"
"30097","0.21330233016028777","0.21330233016028777","0.21330233016028777"
"30107","0.11284163129260584","0.11284163129260584","0.11284163129260584"
"30117","0.10407473443045771","0.10407473443045771","0.10407473443045771"
"30127","0.09871425922860418","0.09871425922860418","0.09871425922860418"
"30137","0.1808018044953643","0.1808018044953643","0.1808018044953643"
"30147","0.07843624785588561","0.07843624785588561","0.07843624785588561"
"30157","0.2210945982233836","0.2210945982233836","0.2210945982233836"
"30167","0.11862583987877484","0.11862583987877484","0.11862583987877484"
"30177","0.09638607270759156","0.09638607270759156","0.09638607270759156"
"30187","0.1277875001607668","0.1277875001607668","0.1277875001607668"
"30193","0.12436756685680732","0.12436756685680732","0.12436756685680732"
"30203","0.2551869937754696","0.2551869937754696","0.2551869937754696"
"30213","0.15778246730560253","0.15778246730560253","0.15778246730560253"
"30223","0.07673034618802387","0.07673034618802387","0.07673034618802387"
"30233","0.10134695730439285","0.10134695730439285","0.10134695730439285"
"30243","0.2174412512203362","0.2174412512203362","0.2174412512203362"
"30253","0.15246548965522055","0.15246548965522055","0.15246548965522055"
"30263","0.16452349483180867","0.16452349483180867","0.16452349483180867"
"30273","0.1023295392237956","0.1023295392237956","0.1023295392237956"
"30283","0.11200456452977336","0.11200456452977336","0.11200456452977336"
"30293","0.12824150303183074","0.12824150303183074","0.12824150303183074"
"30303","0.14355243215243105","0.14355243215243105","0.14355243215243105"
"30313","0.0835340717141162","0.0835340717141162","0.0835340717141162"
"30323","0.1084803650106024","0.1084803650106024","0.1084803650106024"
"30333","0.24696354091010547","0.24696354091010547","0.24696354091010547"
"30343","0.09359223671921926","0.09359223671921926","0.09359223671921926"
"30353","0.09142559866611882","0.09142559866611882","0.09142559866611882"
"30363","0.08493837732293882","0.08493837732293882","0.08493837732293882"
"30373","0.098379346276837","0.098379346276837","0.098379346276837"
"30383","0.19643207525298637","0.19643207525298637","0.19643207525298637"
"30393","0.056321913347887664","0.056321913347887664","0.056321913347887664"
"30403","0.18343323557235572","0.18343323557235572","0.18343323557235572"
"30413","0.16122318987548342","0.16122318987548342","0.16122318987548342"
"30423","0.20416139905522213","0.20416139905522213","0.20416139905522213"
"30433","0.050952754811625554","0.050952754811625554","0.050952754811625554"
"30443","0.17949878820810516","0.17949878820810516","0.17949878820810516"
"30453","0.11510932785656144","0.11510932785656144","0.11510932785656144"
"30463","0.096244742431939","0.096244742431939","0.096244742431939"
"30473","0.121184451946494","0.121184451946494","0.121184451946494"
"30483","0.14532108931310228","0.14532108931310228","0.14532108931310228"
"30489","0.1180762725514139","0.1180762725514139","0.1180762725514139"
"30499","0.1193082842873748","0.1193082842873748","0.1193082842873748"
"30509","0.2344426702287666","0.2344426702287666","0.2344426702287666"
"30519","0.08680421391389578","0.08680421391389578","0.08680421391389578"
"30529","0.09136502648429622","0.09136502648429622","0.09136502648429622"
"30539","0.08693325872590774","0.08693325872590774","0.08693325872590774"
"30549","0.08747063662234802","0.08747063662234802","0.08747063662234802"
"30559","0.10378796163697182","0.10378796163697182","0.10378796163697182"
"30569","0.14270351789683325","0.14270351789683325","0.14270351789683325"
"30579","0.06033440020772019","0.06033440020772019","0.06033440020772019"
"30589","0.12454418553185324","0.12454418553185324","0.12454418553185324"
"30599","0.13300882964767508","0.13300882964767508","0.13300882964767508"
"30609","0.31302987428147855","0.31302987428147855","0.31302987428147855"
"30619","0.135138422916079","0.135138422916079","0.135138422916079"
"30629","0.18114852274368928","0.18114852274368928","0.18114852274368928"
"30639","0.09770581062226838","0.09770581062226838","0.09770581062226838"
"30649","0.09490239840993964","0.09490239840993964","0.09490239840993964"
"30659","0.32255243433463576","0.32255243433463576","0.32255243433463576"
"30669","0.429700897248029","0.429700897248029","0.429700897248029"
"30679","0.3252415044109108","0.3252415044109108","0.3252415044109108"
"30689","0.1066539079560391","0.1066539079560391","0.1066539079560391"
"30699","0.08601268728032535","0.08601268728032535","0.08601268728032535"
"30709","0.07173853798028376","0.07173853798028376","0.07173853798028376"
"30719","0.10675382759255528","0.10675382759255528","0.10675382759255528"
"30729","0.05320919362940079","0.05320919362940079","0.05320919362940079"
"30739","0.24917369179642995","0.24917369179642995","0.24917369179642995"
"30749","0.2138732235550223","0.2138732235550223","0.2138732235550223"
"30759","0.26082446068715437","0.26082446068715437","0.26082446068715437"
"30769","0.25840200465475915","0.25840200465475915","0.25840200465475915"
"30779","0.2044939806091151","0.2044939806091151","0.2044939806091151"
"30785","0.15913436141304915","0.15913436141304915","0.15913436141304915"
"30795","0.12233357595942967","0.12233357595942967","0.12233357595942967"
"30805","0.11498324583520889","0.11498324583520889","0.11498324583520889"
"30815","0.15047118723258837","0.15047118723258837","0.15047118723258837"
"30825","0.06907214599512813","0.06907214599512813","0.06907214599512813"
"30835","0.12400447275654722","0.12400447275654722","0.12400447275654722"
"30845","0.27888511644657843","0.27888511644657843","0.27888511644657843"
"30855","0.19375145182050563","0.19375145182050563","0.19375145182050563"
"30865","0.3525666172752799","0.3525666172752799","0.3525666172752799"
"30875","0.11317265566233346","0.11317265566233346","0.11317265566233346"
"30885","0.1771032931833622","0.1771032931833622","0.1771032931833622"
"30895","0.15328474467902398","0.15328474467902398","0.15328474467902398"
"30905","0.08252518153290299","0.08252518153290299","0.08252518153290299"
"30915","0.33002165831723557","0.33002165831723557","0.33002165831723557"
"30925","0.1954219644280367","0.1954219644280367","0.1954219644280367"
"30935","0.10879562733614112","0.10879562733614112","0.10879562733614112"
"30945","0.12763759984695405","0.12763759984695405","0.12763759984695405"
"30955","0.17770717582688303","0.17770717582688303","0.17770717582688303"
"30965","0.062032038353058754","0.062032038353058754","0.062032038353058754"
"30975","0.13514015777779712","0.13514015777779712","0.13514015777779712"
"30985","0.13397189868358012","0.13397189868358012","0.13397189868358012"
"30995","0.09280528776239468","0.09280528776239468","0.09280528776239468"
"31005","0.08860516373418392","0.08860516373418392","0.08860516373418392"
"31015","0.18644354205646033","0.18644354205646033","0.18644354205646033"
"31025","0.17742976033366928","0.17742976033366928","0.17742976033366928"
"31035","0.16644407792958332","0.16644407792958332","0.16644407792958332"
"31045","0.23591770618123797","0.23591770618123797","0.23591770618123797"
"31055","0.16863203094158669","0.16863203094158669","0.16863203094158669"
"31065","0.07311930628914731","0.07311930628914731","0.07311930628914731"
"31075","0.077686217705563","0.077686217705563","0.077686217705563"
"31081","0.17122385305815824","0.17122385305815824","0.17122385305815824"
"31091","0.22900425677507705","0.22900425677507705","0.22900425677507705"
"31101","0.11907666278459118","0.11907666278459118","0.11907666278459118"
"31111","0.17370593221870065","0.17370593221870065","0.17370593221870065"
"31121","0.25806212084143554","0.25806212084143554","0.25806212084143554"
"31131","0.25442493399056015","0.25442493399056015","0.25442493399056015"
"31141","0.14978721264814984","0.14978721264814984","0.14978721264814984"
"31151","0.06078832184266205","0.06078832184266205","0.06078832184266205"
"31161","0.13179008257373384","0.13179008257373384","0.13179008257373384"
"31171","0.14232261741587626","0.14232261741587626","0.14232261741587626"
"31181","0.10341031191497264","0.10341031191497264","0.10341031191497264"
"31191","0.15512616529286893","0.15512616529286893","0.15512616529286893"
"31201","0.30417362132214737","0.30417362132214737","0.30417362132214737"
"31211","0.3013803841884103","0.3013803841884103","0.3013803841884103"
"31221","0.15818648893626808","0.15818648893626808","0.15818648893626808"
"31231","0.2109454931390358","0.2109454931390358","0.2109454931390358"
"31241","0.10972621555395312","0.10972621555395312","0.10972621555395312"
"31251","0.11324118047776764","0.11324118047776764","0.11324118047776764"
"31261","0.05739006867405359","0.05739006867405359","0.05739006867405359"
"31271","0.12459742079865276","0.12459742079865276","0.12459742079865276"
"31281","0.14866551625318425","0.14866551625318425","0.14866551625318425"
"31291","0.10187869975261016","0.10187869975261016","0.10187869975261016"
"31301","0.1165613130454098","0.1165613130454098","0.1165613130454098"
"31311","0.07527025857096388","0.07527025857096388","0.07527025857096388"
"31321","0.08550397742241146","0.08550397742241146","0.08550397742241146"
"31331","0.07616074246200952","0.07616074246200952","0.07616074246200952"
"31341","0.16497255532256178","0.16497255532256178","0.16497255532256178"
"31351","0.07166716983792623","0.07166716983792623","0.07166716983792623"
"31361","0.06607078712494086","0.06607078712494086","0.06607078712494086"
"31371","0.2131672090874348","0.2131672090874348","0.2131672090874348"
"31377","0.18214159965475707","0.18214159965475707","0.18214159965475707"
"31387","0.13261023491980037","0.13261023491980037","0.13261023491980037"
"31397","0.06832580994070676","0.06832580994070676","0.06832580994070676"
"31407","0.1169902211325832","0.1169902211325832","0.1169902211325832"
"31417","0.3185926719643224","0.3185926719643224","0.3185926719643224"
"31427","0.0797366916915508","0.0797366916915508","0.0797366916915508"
"31437","0.0995357799000532","0.0995357799000532","0.0995357799000532"
"31447","0.35605021218437694","0.35605021218437694","0.35605021218437694"
"31457","0.08336401669095297","0.08336401669095297","0.08336401669095297"
"31467","0.1219293731249918","0.1219293731249918","0.1219293731249918"
"31477","0.25101334781148654","0.25101334781148654","0.25101334781148654"
"31487","0.1001360906274803","0.1001360906274803","0.1001360906274803"
"31497","0.1567817423252538","0.1567817423252538","0.1567817423252538"
"31507","0.2233831889259125","0.2233831889259125","0.2233831889259125"
"31517","0.15740051909420572","0.15740051909420572","0.15740051909420572"
"31527","0.11506901338199392","0.11506901338199392","0.11506901338199392"
"31537","0.17986429345332092","0.17986429345332092","0.17986429345332092"
"31547","0.13834023341144494","0.13834023341144494","0.13834023341144494"
"31557","0.14255158781696314","0.14255158781696314","0.14255158781696314"
"31567","0.12916634782238598","0.12916634782238598","0.12916634782238598"
"31577","0.15283005791224474","0.15283005791224474","0.15283005791224474"
"31587","0.11035387623199404","0.11035387623199404","0.11035387623199404"
"31597","0.2896847383678708","0.2896847383678708","0.2896847383678708"
"31607","0.13252804904381632","0.13252804904381632","0.13252804904381632"
"31617","0.08980627594216073","0.08980627594216073","0.08980627594216073"
"31627","0.28088179245902883","0.28088179245902883","0.28088179245902883"
"31637","0.09726455575828484","0.09726455575828484","0.09726455575828484"
"31647","0.13386067933498766","0.13386067933498766","0.13386067933498766"
"31657","0.24132585524360345","0.24132585524360345","0.24132585524360345"
"31667","0.18432289815930283","0.18432289815930283","0.18432289815930283"
"31673","0.4015594797041874","0.4015594797041874","0.4015594797041874"
"31683","0.325752555729426","0.325752555729426","0.325752555729426"
"31693","0.1682271453936417","0.1682271453936417","0.1682271453936417"
"31703","0.12309879605937268","0.12309879605937268","0.12309879605937268"
"31713","0.15929900736340566","0.15929900736340566","0.15929900736340566"
"31723","0.11211768146133765","0.11211768146133765","0.11211768146133765"
"31733","0.1142211798564412","0.1142211798564412","0.1142211798564412"
"31743","0.12500913142365527","0.12500913142365527","0.12500913142365527"
"31753","0.07292270802085812","0.07292270802085812","0.07292270802085812"
"31763","0.08096741086029154","0.08096741086029154","0.08096741086029154"
"31773","0.13620547152361367","0.13620547152361367","0.13620547152361367"
"31783","0.1280862209335989","0.1280862209335989","0.1280862209335989"
"31793","0.12555798727312492","0.12555798727312492","0.12555798727312492"
"31803","0.24544359769894156","0.24544359769894156","0.24544359769894156"
"31813","0.1859803327230524","0.1859803327230524","0.1859803327230524"
"31823","0.19044023874063964","0.19044023874063964","0.19044023874063964"
"31833","0.17039187350172577","0.17039187350172577","0.17039187350172577"
"31843","0.1157626865024916","0.1157626865024916","0.1157626865024916"
"31853","0.07479043111916403","0.07479043111916403","0.07479043111916403"
"31863","0.1197413683329426","0.1197413683329426","0.1197413683329426"
"31873","0.13311969507864602","0.13311969507864602","0.13311969507864602"
"31883","0.16145252545746058","0.16145252545746058","0.16145252545746058"
"31893","0.29404568747614446","0.29404568747614446","0.29404568747614446"
"31903","0.07580668829519385","0.07580668829519385","0.07580668829519385"
"31913","0.1806694077727048","0.1806694077727048","0.1806694077727048"
"31923","0.16877426880909385","0.16877426880909385","0.16877426880909385"
"31933","0.1169044050150085","0.1169044050150085","0.1169044050150085"
"31943","0.12677153748663017","0.12677153748663017","0.12677153748663017"
"31953","0.1807395287684725","0.1807395287684725","0.1807395287684725"
"31963","0.1637462819771824","0.1637462819771824","0.1637462819771824"
"31969","0.13350007468736672","0.13350007468736672","0.13350007468736672"
"31979","0.12335512030365436","0.12335512030365436","0.12335512030365436"
"31989","0.14370018615567787","0.14370018615567787","0.14370018615567787"
"31999","0.073263391494877","0.073263391494877","0.073263391494877"
"32009","0.08089572363291012","0.08089572363291012","0.08089572363291012"
"32019","0.07156759262187219","0.07156759262187219","0.07156759262187219"
"32029","0.11172272767383525","0.11172272767383525","0.11172272767383525"
"32039","0.10996930956006756","0.10996930956006756","0.10996930956006756"
"32049","0.1464115197740769","0.1464115197740769","0.1464115197740769"
"32059","0.1475359145478648","0.1475359145478648","0.1475359145478648"
"32069","0.24990839016853383","0.24990839016853383","0.24990839016853383"
"32079","0.10501240903494095","0.10501240903494095","0.10501240903494095"
"32089","0.3548908716301915","0.3548908716301915","0.3548908716301915"
"32099","0.14923056593522163","0.14923056593522163","0.14923056593522163"
"32109","0.1552730246431889","0.1552730246431889","0.1552730246431889"
"32119","0.3159744660041704","0.3159744660041704","0.3159744660041704"
"32129","0.08228748714095682","0.08228748714095682","0.08228748714095682"
"32139","0.2478407324197546","0.2478407324197546","0.2478407324197546"
"32149","0.2601639816967912","0.2601639816967912","0.2601639816967912"
"32159","0.08904543418908913","0.08904543418908913","0.08904543418908913"
"32169","0.1950865937597856","0.1950865937597856","0.1950865937597856"
"32179","0.19934351907606515","0.19934351907606515","0.19934351907606515"
"32189","0.0991856646501788","0.0991856646501788","0.0991856646501788"
"32199","0.15065050362209623","0.15065050362209623","0.15065050362209623"
"32209","0.17829609501111365","0.17829609501111365","0.17829609501111365"
"32219","0.15992647728245843","0.15992647728245843","0.15992647728245843"
"32229","0.1486469208398621","0.1486469208398621","0.1486469208398621"
"32239","0.09034198077810404","0.09034198077810404","0.09034198077810404"
"32249","0.13149359282001033","0.13149359282001033","0.13149359282001033"
"32259","0.13650049813871873","0.13650049813871873","0.13650049813871873"
"32265","0.14077035147801378","0.14077035147801378","0.14077035147801378"
"32275","0.07396164199378386","0.07396164199378386","0.07396164199378386"
"32285","0.09800865935040808","0.09800865935040808","0.09800865935040808"
"32295","0.09288888899236245","0.09288888899236245","0.09288888899236245"
"32305","0.09283282506667592","0.09283282506667592","0.09283282506667592"
"32315","0.10231995664140868","0.10231995664140868","0.10231995664140868"
"32325","0.1746022778716394","0.1746022778716394","0.1746022778716394"
"32335","0.05841248938221276","0.05841248938221276","0.05841248938221276"
"32345","0.07761714503754616","0.07761714503754616","0.07761714503754616"
"32355","0.2592811617762964","0.2592811617762964","0.2592811617762964"
"32365","0.14982659483547675","0.14982659483547675","0.14982659483547675"
"32375","0.14810501983553828","0.14810501983553828","0.14810501983553828"
"32385","0.21627323153389252","0.21627323153389252","0.21627323153389252"
"32395","0.14123244086996484","0.14123244086996484","0.14123244086996484"
"32405","0.28970409284894205","0.28970409284894205","0.28970409284894205"
"32415","0.32312495749585535","0.32312495749585535","0.32312495749585535"
"32425","0.24073260344153607","0.24073260344153607","0.24073260344153607"
"32435","0.10765716156901305","0.10765716156901305","0.10765716156901305"
"32445","0.12925207418024348","0.12925207418024348","0.12925207418024348"
"32455","0.10846197167332657","0.10846197167332657","0.10846197167332657"
"32465","0.4007795777607801","0.4007795777607801","0.4007795777607801"
"32475","0.2237320781215904","0.2237320781215904","0.2237320781215904"
"32485","0.11870715135699988","0.11870715135699988","0.11870715135699988"
"32495","0.08856842118986079","0.08856842118986079","0.08856842118986079"
"32505","0.12734234499225572","0.12734234499225572","0.12734234499225572"
"32515","0.20324567754023096","0.20324567754023096","0.20324567754023096"
"32525","0.08750792556940508","0.08750792556940508","0.08750792556940508"
"32535","0.1492187238275656","0.1492187238275656","0.1492187238275656"
"32545","0.13185018355448103","0.13185018355448103","0.13185018355448103"
"32555","0.07797913331069233","0.07797913331069233","0.07797913331069233"
"32561","0.18886732883374227","0.18886732883374227","0.18886732883374227"
