"Step","coco_gnorm - gnorm","coco_gnorm - gnorm__MIN","coco_gnorm - gnorm__MAX"
"7858","2.538458917047345","2.538458917047345","2.538458917047345"
"7859","2.649753124310141","2.649753124310141","2.649753124310141"
"7860","2.365748796476447","2.365748796476447","2.365748796476447"
"7861","2.5456979957883177","2.5456979957883177","2.5456979957883177"
"7862","2.3668141957755884","2.3668141957755884","2.3668141957755884"
"7863","2.1318923288677416","2.1318923288677416","2.1318923288677416"
"7864","2.3999626393568563","2.3999626393568563","2.3999626393568563"
"7865","2.9368859816419883","2.9368859816419883","2.9368859816419883"
"7866","2.2191641130784174","2.2191641130784174","2.2191641130784174"
"7867","2.047836452967701","2.047836452967701","2.047836452967701"
"7868","2.173032746774912","2.173032746774912","2.173032746774912"
"7869","2.1862965853642216","2.1862965853642216","2.1862965853642216"
"7870","2.3285108295334607","2.3285108295334607","2.3285108295334607"
"7871","2.586313443213631","2.586313443213631","2.586313443213631"
"7872","2.7485984586491865","2.7485984586491865","2.7485984586491865"
"7873","2.3465628696982135","2.3465628696982135","2.3465628696982135"
"7874","2.361874920393996","2.361874920393996","2.361874920393996"
"7875","2.180298166171805","2.180298166171805","2.180298166171805"
"7876","2.6032416941974907","2.6032416941974907","2.6032416941974907"
"7877","2.295426252073427","2.295426252073427","2.295426252073427"
"7878","2.703019771562863","2.703019771562863","2.703019771562863"
"7879","1.7791668315721527","1.7791668315721527","1.7791668315721527"
"7880","2.510775170946599","2.510775170946599","2.510775170946599"
"7881","2.593538077067139","2.593538077067139","2.593538077067139"
"7882","2.280332263629326","2.280332263629326","2.280332263629326"
"7883","2.636777734920668","2.636777734920668","2.636777734920668"
"7884","2.570760906508891","2.570760906508891","2.570760906508891"
"7885","2.5416688258051527","2.5416688258051527","2.5416688258051527"
"7886","2.33294051738572","2.33294051738572","2.33294051738572"
"7887","1.7424842016571576","1.7424842016571576","1.7424842016571576"
"7888","2.7577455215287605","2.7577455215287605","2.7577455215287605"
"7889","1.940853140043851","1.940853140043851","1.940853140043851"
"7890","2.680300285760527","2.680300285760527","2.680300285760527"
"7891","2.5487931843519043","2.5487931843519043","2.5487931843519043"
"7892","2.0595685916732753","2.0595685916732753","2.0595685916732753"
"7893","2.6864424673336686","2.6864424673336686","2.6864424673336686"
"7894","2.5987583245856993","2.5987583245856993","2.5987583245856993"
"7895","2.275022491123483","2.275022491123483","2.275022491123483"
"7896","2.159703722793359","2.159703722793359","2.159703722793359"
"7897","2.104422127593803","2.104422127593803","2.104422127593803"
"7898","2.1832200709516214","2.1832200709516214","2.1832200709516214"
"7899","2.7803588718400025","2.7803588718400025","2.7803588718400025"
"7900","2.095713234059686","2.095713234059686","2.095713234059686"
"7901","2.952783861466901","2.952783861466901","2.952783861466901"
"7902","2.952283718732485","2.952283718732485","2.952283718732485"
"7903","2.5808153917308325","2.5808153917308325","2.5808153917308325"
"7904","2.2674280262793083","2.2674280262793083","2.2674280262793083"
"7905","1.8819156223768552","1.8819156223768552","1.8819156223768552"
"7906","2.031389451538885","2.031389451538885","2.031389451538885"
"7907","2.5331329962578235","2.5331329962578235","2.5331329962578235"
"7908","2.313488851027207","2.313488851027207","2.313488851027207"
"7909","2.2092319326233736","2.2092319326233736","2.2092319326233736"
"7910","2.6467427996038166","2.6467427996038166","2.6467427996038166"
"7911","2.064631132018776","2.064631132018776","2.064631132018776"
"7912","2.1415194574724468","2.1415194574724468","2.1415194574724468"
"7913","2.7298995072526404","2.7298995072526404","2.7298995072526404"
"7914","2.3067716057224708","2.3067716057224708","2.3067716057224708"
"7915","2.050557823361534","2.050557823361534","2.050557823361534"
"7916","2.29883276917914","2.29883276917914","2.29883276917914"
"7917","2.6866447488387855","2.6866447488387855","2.6866447488387855"
"7918","2.7678170372053588","2.7678170372053588","2.7678170372053588"
"7919","2.7591561811607477","2.7591561811607477","2.7591561811607477"
"7920","2.7632916294510976","2.7632916294510976","2.7632916294510976"
"7921","3.1768662035611612","3.1768662035611612","3.1768662035611612"
"7922","2.397215806272813","2.397215806272813","2.397215806272813"
"7923","1.7617786939130715","1.7617786939130715","1.7617786939130715"
"7924","1.7510208809325802","1.7510208809325802","1.7510208809325802"
"7925","2.2738475351980356","2.2738475351980356","2.2738475351980356"
"7926","2.312608613000653","2.312608613000653","2.312608613000653"
"7927","2.0991842543961288","2.0991842543961288","2.0991842543961288"
"7928","2.264918004080829","2.264918004080829","2.264918004080829"
"7929","2.378228359790101","2.378228359790101","2.378228359790101"
"7930","2.421933445113035","2.421933445113035","2.421933445113035"
"7931","2.266034774577095","2.266034774577095","2.266034774577095"
"7932","3.117114371443934","3.117114371443934","3.117114371443934"
"7933","1.989198012841249","1.989198012841249","1.989198012841249"
"7934","1.9187770469737937","1.9187770469737937","1.9187770469737937"
"7935","2.5743580060774813","2.5743580060774813","2.5743580060774813"
"7936","2.5026813735243025","2.5026813735243025","2.5026813735243025"
"7937","2.1760206704833474","2.1760206704833474","2.1760206704833474"
"7938","2.606908758763048","2.606908758763048","2.606908758763048"
"7939","2.5983382847132863","2.5983382847132863","2.5983382847132863"
"7940","2.582071872429135","2.582071872429135","2.582071872429135"
"7941","2.2169554311890756","2.2169554311890756","2.2169554311890756"
"7942","2.402355339622177","2.402355339622177","2.402355339622177"
"7943","2.1728080457196444","2.1728080457196444","2.1728080457196444"
"7944","2.6658582445733217","2.6658582445733217","2.6658582445733217"
"7945","2.865779007845957","2.865779007845957","2.865779007845957"
"7946","2.90535183328251","2.90535183328251","2.90535183328251"
"7947","2.0413723090489255","2.0413723090489255","2.0413723090489255"
"7948","2.5965868867550275","2.5965868867550275","2.5965868867550275"
"7949","2.351834862681458","2.351834862681458","2.351834862681458"
"7950","2.2387144623984594","2.2387144623984594","2.2387144623984594"
"7951","2.7551813014479394","2.7551813014479394","2.7551813014479394"
"7952","2.2234900612663737","2.2234900612663737","2.2234900612663737"
"7953","2.6800919865234825","2.6800919865234825","2.6800919865234825"
"7954","2.7120152662450394","2.7120152662450394","2.7120152662450394"
"7955","2.761833954611153","2.761833954611153","2.761833954611153"
"7956","2.6043231495816106","2.6043231495816106","2.6043231495816106"
"7957","2.7352852760061617","2.7352852760061617","2.7352852760061617"
"7958","1.9136308145894616","1.9136308145894616","1.9136308145894616"
"7959","2.6579188504944486","2.6579188504944486","2.6579188504944486"
"7960","1.9089512377744025","1.9089512377744025","1.9089512377744025"
"7961","2.062464094728723","2.062464094728723","2.062464094728723"
"7962","2.0798405960953343","2.0798405960953343","2.0798405960953343"
"7963","2.305794156220768","2.305794156220768","2.305794156220768"
"7964","2.5314479537990557","2.5314479537990557","2.5314479537990557"
"7965","2.07743359680844","2.07743359680844","2.07743359680844"
"7966","2.5889932114383476","2.5889932114383476","2.5889932114383476"
"7967","2.011149053589365","2.011149053589365","2.011149053589365"
"7968","2.036936012268595","2.036936012268595","2.036936012268595"
"7969","2.206393017011697","2.206393017011697","2.206393017011697"
"7970","2.7059607449979644","2.7059607449979644","2.7059607449979644"
"7971","2.2613996616799197","2.2613996616799197","2.2613996616799197"
"7972","2.6573335097668","2.6573335097668","2.6573335097668"
"7973","2.371395795818906","2.371395795818906","2.371395795818906"
"7974","2.1354733477399828","2.1354733477399828","2.1354733477399828"
"7975","1.783570552187893","1.783570552187893","1.783570552187893"
"7976","2.422175048147607","2.422175048147607","2.422175048147607"
"7977","3.411128694787364","3.411128694787364","3.411128694787364"
"7978","2.2423503766171984","2.2423503766171984","2.2423503766171984"
"7979","2.266389570278488","2.266389570278488","2.266389570278488"
"7980","1.7844602985109947","1.7844602985109947","1.7844602985109947"
"7981","2.2417473043700906","2.2417473043700906","2.2417473043700906"
"7982","2.7574807215096633","2.7574807215096633","2.7574807215096633"
"7983","2.5943116962463573","2.5943116962463573","2.5943116962463573"
"7984","2.327443280360053","2.327443280360053","2.327443280360053"
"7985","2.569656036385058","2.569656036385058","2.569656036385058"
"7986","2.8482859801171188","2.8482859801171188","2.8482859801171188"
"7987","2.0892004213435005","2.0892004213435005","2.0892004213435005"
"7988","2.228411361066969","2.228411361066969","2.228411361066969"
"7989","2.140369874369875","2.140369874369875","2.140369874369875"
"7990","2.6406564808495303","2.6406564808495303","2.6406564808495303"
"7991","1.7464447685444329","1.7464447685444329","1.7464447685444329"
"7992","2.0872697917805088","2.0872697917805088","2.0872697917805088"
"7993","1.7683473350948111","1.7683473350948111","1.7683473350948111"
"7994","2.560174672857589","2.560174672857589","2.560174672857589"
"7995","2.4884627993899","2.4884627993899","2.4884627993899"
"7996","2.804769513571529","2.804769513571529","2.804769513571529"
"7997","2.023601990853246","2.023601990853246","2.023601990853246"
"7998","2.914876453661482","2.914876453661482","2.914876453661482"
"7999","2.596053601735357","2.596053601735357","2.596053601735357"
"8000","2.191271473147611","2.191271473147611","2.191271473147611"
"8001","2.6049400917252576","2.6049400917252576","2.6049400917252576"
"8002","2.065273855233203","2.065273855233203","2.065273855233203"
"8003","3.817003025968907","3.817003025968907","3.817003025968907"
"8004","2.5273654374572243","2.5273654374572243","2.5273654374572243"
"8005","2.178041755528108","2.178041755528108","2.178041755528108"
"8006","2.606664178952049","2.606664178952049","2.606664178952049"
"8007","2.7887990769531728","2.7887990769531728","2.7887990769531728"
"8008","2.833240929156609","2.833240929156609","2.833240929156609"
"8009","2.48794453079933","2.48794453079933","2.48794453079933"
"8010","2.43876310857117","2.43876310857117","2.43876310857117"
"8011","2.289284604538611","2.289284604538611","2.289284604538611"
"8012","2.8907863825604383","2.8907863825604383","2.8907863825604383"
"8013","1.9984113172825015","1.9984113172825015","1.9984113172825015"
"8014","1.982645579783044","1.982645579783044","1.982645579783044"
"8015","2.188762276849596","2.188762276849596","2.188762276849596"
"8016","2.7920593042645026","2.7920593042645026","2.7920593042645026"
"8017","1.681739079489234","1.681739079489234","1.681739079489234"
"8018","2.153308041577791","2.153308041577791","2.153308041577791"
"8019","2.0275674692706587","2.0275674692706587","2.0275674692706587"
"8020","2.216591934127962","2.216591934127962","2.216591934127962"
"8021","2.188159035160692","2.188159035160692","2.188159035160692"
"8022","2.1535001127261","2.1535001127261","2.1535001127261"
"8023","3.139804868900967","3.139804868900967","3.139804868900967"
"8024","2.8881315759173547","2.8881315759173547","2.8881315759173547"
"8025","2.622044247635114","2.622044247635114","2.622044247635114"
"8026","2.823202080723662","2.823202080723662","2.823202080723662"
"8027","1.949043366672697","1.949043366672697","1.949043366672697"
"8028","2.2601579919496233","2.2601579919496233","2.2601579919496233"
"8029","1.997016690670436","1.997016690670436","1.997016690670436"
"8030","2.9695033346874453","2.9695033346874453","2.9695033346874453"
"8031","2.160356855773092","2.160356855773092","2.160356855773092"
"8032","4.214571052601186","4.214571052601186","4.214571052601186"
"8033","1.8938416487561045","1.8938416487561045","1.8938416487561045"
"8034","2.227654300652992","2.227654300652992","2.227654300652992"
"8035","2.985366282158933","2.985366282158933","2.985366282158933"
"8036","2.329483142490272","2.329483142490272","2.329483142490272"
"8037","2.3977808539030745","2.3977808539030745","2.3977808539030745"
"8038","3.216982065354316","3.216982065354316","3.216982065354316"
"8039","2.09394242980476","2.09394242980476","2.09394242980476"
"8040","2.628688611675079","2.628688611675079","2.628688611675079"
"8041","2.8785402485470777","2.8785402485470777","2.8785402485470777"
"8042","2.4709648259639905","2.4709648259639905","2.4709648259639905"
"8043","2.653299329550608","2.653299329550608","2.653299329550608"
"8044","2.184412590470383","2.184412590470383","2.184412590470383"
"8045","2.553272985604241","2.553272985604241","2.553272985604241"
"8046","2.310738596078786","2.310738596078786","2.310738596078786"
"8047","1.909364558798524","1.909364558798524","1.909364558798524"
"8048","2.769395791655239","2.769395791655239","2.769395791655239"
"8049","3.0751112662292064","3.0751112662292064","3.0751112662292064"
"8050","2.304293698858624","2.304293698858624","2.304293698858624"
"8051","2.2485229712968593","2.2485229712968593","2.2485229712968593"
"8052","2.5860538308363017","2.5860538308363017","2.5860538308363017"
"8053","2.6818242600222875","2.6818242600222875","2.6818242600222875"
"8054","2.7777477282655743","2.7777477282655743","2.7777477282655743"
"8055","3.4542005264450064","3.4542005264450064","3.4542005264450064"
"8056","2.890460893479146","2.890460893479146","2.890460893479146"
"8057","2.5576281226504176","2.5576281226504176","2.5576281226504176"
"8058","2.4580173408227197","2.4580173408227197","2.4580173408227197"
"8059","2.45936662840278","2.45936662840278","2.45936662840278"
"8060","2.4404037147532662","2.4404037147532662","2.4404037147532662"
"8061","2.897369654439652","2.897369654439652","2.897369654439652"
"8062","2.336706982351589","2.336706982351589","2.336706982351589"
"8063","2.811474440483791","2.811474440483791","2.811474440483791"
"8064","2.7959137505132174","2.7959137505132174","2.7959137505132174"
"8065","2.2018202503375153","2.2018202503375153","2.2018202503375153"
"8066","2.4114218694094753","2.4114218694094753","2.4114218694094753"
"8067","2.1040732945316067","2.1040732945316067","2.1040732945316067"
"8068","2.0654979724994367","2.0654979724994367","2.0654979724994367"
"8069","3.553006373760246","3.553006373760246","3.553006373760246"
"8070","2.535866968045917","2.535866968045917","2.535866968045917"
"8071","2.6715863809294036","2.6715863809294036","2.6715863809294036"
"8072","2.1029113910823485","2.1029113910823485","2.1029113910823485"
"8073","2.744807753923973","2.744807753923973","2.744807753923973"
"8074","2.4554953327268723","2.4554953327268723","2.4554953327268723"
"8075","2.479298914003538","2.479298914003538","2.479298914003538"
"8076","2.2367891357930505","2.2367891357930505","2.2367891357930505"
"8077","1.867838676246054","1.867838676246054","1.867838676246054"
"8078","2.084577473659368","2.084577473659368","2.084577473659368"
"8079","2.0650348164065138","2.0650348164065138","2.0650348164065138"
"8080","2.35562092767372","2.35562092767372","2.35562092767372"
"8081","2.5965949974296447","2.5965949974296447","2.5965949974296447"
"8082","2.313847879581494","2.313847879581494","2.313847879581494"
"8083","2.2808900087861415","2.2808900087861415","2.2808900087861415"
"8084","2.5506687826314915","2.5506687826314915","2.5506687826314915"
"8085","2.1678786371879917","2.1678786371879917","2.1678786371879917"
"8086","2.2473218936792096","2.2473218936792096","2.2473218936792096"
"8087","2.874796218242263","2.874796218242263","2.874796218242263"
"8088","2.109414118390063","2.109414118390063","2.109414118390063"
"8089","1.7164432906094722","1.7164432906094722","1.7164432906094722"
"8090","2.2866193365125196","2.2866193365125196","2.2866193365125196"
"8091","1.774964975436008","1.774964975436008","1.774964975436008"
"8092","2.797724909196151","2.797724909196151","2.797724909196151"
"8093","2.1727287462887728","2.1727287462887728","2.1727287462887728"
"8094","2.030898789634272","2.030898789634272","2.030898789634272"
"8095","2.4082566357917834","2.4082566357917834","2.4082566357917834"
"8096","2.337654917924662","2.337654917924662","2.337654917924662"
"8097","2.579879817755951","2.579879817755951","2.579879817755951"
"8098","2.528608786797524","2.528608786797524","2.528608786797524"
"8099","2.4425144495332516","2.4425144495332516","2.4425144495332516"
"8100","2.5251381343011867","2.5251381343011867","2.5251381343011867"
"8101","2.52513467715316","2.52513467715316","2.52513467715316"
"8102","2.478789614327471","2.478789614327471","2.478789614327471"
"8103","2.265479412802691","2.265479412802691","2.265479412802691"
"8104","2.4640829404093885","2.4640829404093885","2.4640829404093885"
"8105","2.1671750875418576","2.1671750875418576","2.1671750875418576"
"8106","3.6039038111037143","3.6039038111037143","3.6039038111037143"
"8107","2.8930236754824814","2.8930236754824814","2.8930236754824814"
"8108","2.186399367559282","2.186399367559282","2.186399367559282"
"8109","2.6877382496682576","2.6877382496682576","2.6877382496682576"
"8110","2.2509992036367183","2.2509992036367183","2.2509992036367183"
"8111","2.592316675934135","2.592316675934135","2.592316675934135"
"8112","1.9862202180262136","1.9862202180262136","1.9862202180262136"
"8113","2.188097728305302","2.188097728305302","2.188097728305302"
"8114","2.652685909840877","2.652685909840877","2.652685909840877"
"8115","2.2476283319233694","2.2476283319233694","2.2476283319233694"
"8116","2.7347074849522524","2.7347074849522524","2.7347074849522524"
"8117","2.275296336640068","2.275296336640068","2.275296336640068"
"8118","1.9030781393407723","1.9030781393407723","1.9030781393407723"
"8119","2.4898709419125975","2.4898709419125975","2.4898709419125975"
"8120","2.1422488303383744","2.1422488303383744","2.1422488303383744"
"8121","1.9525940339217684","1.9525940339217684","1.9525940339217684"
"8122","2.4270753441412696","2.4270753441412696","2.4270753441412696"
"8123","3.7635520241793663","3.7635520241793663","3.7635520241793663"
"8124","2.2165550082934526","2.2165550082934526","2.2165550082934526"
"8125","1.962436779362498","1.962436779362498","1.962436779362498"
"8126","2.3884156495465376","2.3884156495465376","2.3884156495465376"
"8127","2.500275161018732","2.500275161018732","2.500275161018732"
"8128","2.6211144579457804","2.6211144579457804","2.6211144579457804"
"8129","2.162780041946892","2.162780041946892","2.162780041946892"
"8130","2.990261586622255","2.990261586622255","2.990261586622255"
"8131","2.909447241137551","2.909447241137551","2.909447241137551"
"8132","2.673438175035311","2.673438175035311","2.673438175035311"
"8133","2.943067572392143","2.943067572392143","2.943067572392143"
"8134","2.6687878620611887","2.6687878620611887","2.6687878620611887"
"8135","2.608673768747956","2.608673768747956","2.608673768747956"
"8136","1.880741928550845","1.880741928550845","1.880741928550845"
"8137","2.4188275353173307","2.4188275353173307","2.4188275353173307"
"8138","1.7934208165811334","1.7934208165811334","1.7934208165811334"
"8139","2.099583410116608","2.099583410116608","2.099583410116608"
"8140","1.958269623102856","1.958269623102856","1.958269623102856"
"8141","2.434815726768754","2.434815726768754","2.434815726768754"
"8142","2.1900321965142933","2.1900321965142933","2.1900321965142933"
"8143","2.257765509744811","2.257765509744811","2.257765509744811"
"8144","2.0232089087650333","2.0232089087650333","2.0232089087650333"
"8145","2.245723593286557","2.245723593286557","2.245723593286557"
"8146","2.2567877880934595","2.2567877880934595","2.2567877880934595"
"8147","2.3758332631952883","2.3758332631952883","2.3758332631952883"
"8148","2.7518232324488743","2.7518232324488743","2.7518232324488743"
"8149","2.1594282233511124","2.1594282233511124","2.1594282233511124"
"8150","2.610269239619891","2.610269239619891","2.610269239619891"
"8151","2.893801044866582","2.893801044866582","2.893801044866582"
"8152","2.629092409633276","2.629092409633276","2.629092409633276"
"8153","2.330940171760907","2.330940171760907","2.330940171760907"
"8154","2.290937715602906","2.290937715602906","2.290937715602906"
"8155","2.267814989887418","2.267814989887418","2.267814989887418"
"8156","2.918184793278033","2.918184793278033","2.918184793278033"
"8157","2.2337744472739276","2.2337744472739276","2.2337744472739276"
"8158","1.8593858733797457","1.8593858733797457","1.8593858733797457"
"8159","1.95495506828202","1.95495506828202","1.95495506828202"
"8160","2.213027470887592","2.213027470887592","2.213027470887592"
"8161","2.057729549272031","2.057729549272031","2.057729549272031"
"8162","1.950085416219684","1.950085416219684","1.950085416219684"
"8163","2.104699286167789","2.104699286167789","2.104699286167789"
"8164","2.129331734605729","2.129331734605729","2.129331734605729"
"8165","2.2272950617800022","2.2272950617800022","2.2272950617800022"
"8166","2.1976946596026496","2.1976946596026496","2.1976946596026496"
"8167","2.395735876465369","2.395735876465369","2.395735876465369"
"8168","2.889091472504892","2.889091472504892","2.889091472504892"
"8169","2.3154585768922264","2.3154585768922264","2.3154585768922264"
"8170","2.3673592248622106","2.3673592248622106","2.3673592248622106"
"8171","2.2089677710605087","2.2089677710605087","2.2089677710605087"
"8172","2.0604779349895628","2.0604779349895628","2.0604779349895628"
"8173","2.4893457477838092","2.4893457477838092","2.4893457477838092"
"8174","2.122368190645968","2.122368190645968","2.122368190645968"
"8175","2.106921499013517","2.106921499013517","2.106921499013517"
"8176","2.7353549812461297","2.7353549812461297","2.7353549812461297"
"8177","2.3956530680621224","2.3956530680621224","2.3956530680621224"
"8178","2.1567055351159445","2.1567055351159445","2.1567055351159445"
"8179","2.250638356295869","2.250638356295869","2.250638356295869"
"8180","2.352544380729688","2.352544380729688","2.352544380729688"
"8181","2.2876559877069114","2.2876559877069114","2.2876559877069114"
"8182","2.0531187676853206","2.0531187676853206","2.0531187676853206"
"8183","2.314032993223778","2.314032993223778","2.314032993223778"
"8184","2.124321077553888","2.124321077553888","2.124321077553888"
"8185","2.0221237616994285","2.0221237616994285","2.0221237616994285"
"8186","2.7679759546878233","2.7679759546878233","2.7679759546878233"
"8187","2.169760909340512","2.169760909340512","2.169760909340512"
"8188","2.113011801020677","2.113011801020677","2.113011801020677"
"8189","2.971682914128967","2.971682914128967","2.971682914128967"
"8190","3.0242976591222868","3.0242976591222868","3.0242976591222868"
"8191","1.9351282083490509","1.9351282083490509","1.9351282083490509"
"8192","2.458584294127647","2.458584294127647","2.458584294127647"
"8193","2.301502682520708","2.301502682520708","2.301502682520708"
"8194","1.9318159428954615","1.9318159428954615","1.9318159428954615"
"8195","2.170775596825799","2.170775596825799","2.170775596825799"
"8196","2.2406928598103932","2.2406928598103932","2.2406928598103932"
"8197","2.4317827965615093","2.4317827965615093","2.4317827965615093"
"8198","2.5620806134743397","2.5620806134743397","2.5620806134743397"
"8199","3.033204553156258","3.033204553156258","3.033204553156258"
"8200","2.353848771661265","2.353848771661265","2.353848771661265"
"8201","2.51917177626338","2.51917177626338","2.51917177626338"
"8202","1.871588103278615","1.871588103278615","1.871588103278615"
"8203","2.6030458696892564","2.6030458696892564","2.6030458696892564"
"8204","3.1357975783295218","3.1357975783295218","3.1357975783295218"
"8205","2.8187140327317293","2.8187140327317293","2.8187140327317293"
"8206","2.4655013305503006","2.4655013305503006","2.4655013305503006"
"8207","2.595413392560807","2.595413392560807","2.595413392560807"
"8208","2.3068812435734274","2.3068812435734274","2.3068812435734274"
"8209","3.2895991001705256","3.2895991001705256","3.2895991001705256"
"8210","2.703522004017542","2.703522004017542","2.703522004017542"
"8211","2.458163974701326","2.458163974701326","2.458163974701326"
"8212","2.5345218267838105","2.5345218267838105","2.5345218267838105"
"8213","1.9968865389589576","1.9968865389589576","1.9968865389589576"
"8214","2.000242706018511","2.000242706018511","2.000242706018511"
"8215","2.5289532896346416","2.5289532896346416","2.5289532896346416"
"8216","2.127691075372275","2.127691075372275","2.127691075372275"
"8217","2.4369288415435433","2.4369288415435433","2.4369288415435433"
"8218","2.4185768043395615","2.4185768043395615","2.4185768043395615"
"8219","2.110417218404496","2.110417218404496","2.110417218404496"
"8220","2.0151008716038836","2.0151008716038836","2.0151008716038836"
"8221","2.9854839550262535","2.9854839550262535","2.9854839550262535"
"8222","2.670381717435247","2.670381717435247","2.670381717435247"
"8223","2.0248296289427823","2.0248296289427823","2.0248296289427823"
"8224","1.9027613420786924","1.9027613420786924","1.9027613420786924"
"8225","2.6327039235758996","2.6327039235758996","2.6327039235758996"
"8226","2.29315600791884","2.29315600791884","2.29315600791884"
"8227","1.6096330825234564","1.6096330825234564","1.6096330825234564"
"8228","2.7453456659788116","2.7453456659788116","2.7453456659788116"
"8229","3.481514050520168","3.481514050520168","3.481514050520168"
"8230","2.5706458682775235","2.5706458682775235","2.5706458682775235"
"8231","1.9547058042714032","1.9547058042714032","1.9547058042714032"
"8232","2.936490980065327","2.936490980065327","2.936490980065327"
"8233","2.6930101252373677","2.6930101252373677","2.6930101252373677"
"8234","2.5482159981896304","2.5482159981896304","2.5482159981896304"
"8235","2.375292115942299","2.375292115942299","2.375292115942299"
"8236","1.9266289621289343","1.9266289621289343","1.9266289621289343"
"8237","2.325529386489007","2.325529386489007","2.325529386489007"
"8238","2.015263042635046","2.015263042635046","2.015263042635046"
"8239","2.6021403779061285","2.6021403779061285","2.6021403779061285"
"8240","2.5160030577944204","2.5160030577944204","2.5160030577944204"
"8241","2.4648708645112114","2.4648708645112114","2.4648708645112114"
"8242","2.2232037176196138","2.2232037176196138","2.2232037176196138"
"8243","2.253072365178723","2.253072365178723","2.253072365178723"
"8244","3.067600888722252","3.067600888722252","3.067600888722252"
"8245","2.4616442358204167","2.4616442358204167","2.4616442358204167"
"8246","2.3643462084526674","2.3643462084526674","2.3643462084526674"
"8247","2.3383426704473464","2.3383426704473464","2.3383426704473464"
"8248","2.494830211657231","2.494830211657231","2.494830211657231"
"8249","1.9245785800195352","1.9245785800195352","1.9245785800195352"
"8250","2.234852546014513","2.234852546014513","2.234852546014513"
"8251","1.946687006201916","1.946687006201916","1.946687006201916"
"8252","1.6479998747503923","1.6479998747503923","1.6479998747503923"
"8253","1.9987373991967108","1.9987373991967108","1.9987373991967108"
"8254","1.9256718576084384","1.9256718576084384","1.9256718576084384"
"8255","3.006574373115399","3.006574373115399","3.006574373115399"
"8256","4.16748754327896","4.16748754327896","4.16748754327896"
"8257","2.323491432206061","2.323491432206061","2.323491432206061"
"8258","3.157939049079342","3.157939049079342","3.157939049079342"
"8259","3.169056941992442","3.169056941992442","3.169056941992442"
"8260","2.2658606320163805","2.2658606320163805","2.2658606320163805"
"8261","2.2644340473083786","2.2644340473083786","2.2644340473083786"
"8262","2.107804784232966","2.107804784232966","2.107804784232966"
"8263","2.4615372187371736","2.4615372187371736","2.4615372187371736"
"8264","2.4212491231669713","2.4212491231669713","2.4212491231669713"
"8265","2.7844324491624572","2.7844324491624572","2.7844324491624572"
"8266","2.260789080105924","2.260789080105924","2.260789080105924"
"8267","2.5178636931871545","2.5178636931871545","2.5178636931871545"
"8268","2.168473186331041","2.168473186331041","2.168473186331041"
"8269","2.9690356522613826","2.9690356522613826","2.9690356522613826"
"8270","2.216613156157404","2.216613156157404","2.216613156157404"
"8271","1.7763091235422062","1.7763091235422062","1.7763091235422062"
"8272","2.938304215187497","2.938304215187497","2.938304215187497"
"8273","2.1605248229335907","2.1605248229335907","2.1605248229335907"
"8274","2.5421461391787843","2.5421461391787843","2.5421461391787843"
"8275","2.0347622804588155","2.0347622804588155","2.0347622804588155"
"8276","2.524407748287083","2.524407748287083","2.524407748287083"
"8277","2.2896952329372455","2.2896952329372455","2.2896952329372455"
"8278","2.117035990995938","2.117035990995938","2.117035990995938"
"8279","3.087688924416013","3.087688924416013","3.087688924416013"
"8280","2.1192058910455245","2.1192058910455245","2.1192058910455245"
"8281","2.155902804660742","2.155902804660742","2.155902804660742"
"8282","3.0105861681367947","3.0105861681367947","3.0105861681367947"
"8283","2.53177209228077","2.53177209228077","2.53177209228077"
"8284","2.01383440290133","2.01383440290133","2.01383440290133"
"8285","1.9273812094592973","1.9273812094592973","1.9273812094592973"
"8286","1.8407194494964052","1.8407194494964052","1.8407194494964052"
"8287","2.2718179305609754","2.2718179305609754","2.2718179305609754"
"8288","1.9681041983218377","1.9681041983218377","1.9681041983218377"
"8289","2.5692396512241933","2.5692396512241933","2.5692396512241933"
"8290","2.662814193288182","2.662814193288182","2.662814193288182"
"8291","2.2707011537532917","2.2707011537532917","2.2707011537532917"
"8292","2.5926412844547504","2.5926412844547504","2.5926412844547504"
"8293","2.6460507500157897","2.6460507500157897","2.6460507500157897"
"8294","2.6613248777786045","2.6613248777786045","2.6613248777786045"
"8295","2.510010963680801","2.510010963680801","2.510010963680801"
"8296","2.793795783240032","2.793795783240032","2.793795783240032"
"8297","2.551628652408029","2.551628652408029","2.551628652408029"
"8298","2.4733604763583488","2.4733604763583488","2.4733604763583488"
"8299","2.222169129546695","2.222169129546695","2.222169129546695"
"8300","2.4977513575751566","2.4977513575751566","2.4977513575751566"
"8301","3.1482893715995477","3.1482893715995477","3.1482893715995477"
"8302","2.136745317958886","2.136745317958886","2.136745317958886"
"8303","2.3514425801386247","2.3514425801386247","2.3514425801386247"
"8304","2.533237409633761","2.533237409633761","2.533237409633761"
"8305","2.6211120657781475","2.6211120657781475","2.6211120657781475"
"8306","2.196148788655466","2.196148788655466","2.196148788655466"
"8307","2.3897187076841493","2.3897187076841493","2.3897187076841493"
"8308","3.04410158447573","3.04410158447573","3.04410158447573"
"8309","2.0737289261815572","2.0737289261815572","2.0737289261815572"
"8310","2.5846572025384797","2.5846572025384797","2.5846572025384797"
"8311","2.6289430485729666","2.6289430485729666","2.6289430485729666"
"8312","2.043756794793397","2.043756794793397","2.043756794793397"
"8313","3.0016212732861316","3.0016212732861316","3.0016212732861316"
