"Step","vit_gnorm_ldecay - train_inner/gnorm","vit_gnorm_ldecay - train_inner/gnorm__MIN","vit_gnorm_ldecay - train_inner/gnorm__MAX"
"58323","0.0006321137167889646","0.0006321137167889646","0.0006321137167889646"
"58333","0.0006013956462902138","0.0006013956462902138","0.0006013956462902138"
"58343","0.0006551218599322044","0.0006551218599322044","0.0006551218599322044"
"58344","0.0006095782103840751","0.0006095782103840751","0.0006095782103840751"
"58345","0.0006459304796859773","0.0006459304796859773","0.0006459304796859773"
"58355","0.0006843552360968952","0.0006843552360968952","0.0006843552360968952"
"58365","0.0006481622425152362","0.0006481622425152362","0.0006481622425152362"
"58375","0.0006575640229541","0.0006575640229541","0.0006575640229541"
"58385","0.0006265136796598109","0.0006265136796598109","0.0006265136796598109"
"58395","0.0006208418269514108","0.0006208418269514108","0.0006208418269514108"
"58405","0.0006335854302557594","0.0006335854302557594","0.0006335854302557594"
"58415","0.0006446659962731126","0.0006446659962731126","0.0006446659962731126"
"58425","0.0006712989538130403","0.0006712989538130403","0.0006712989538130403"
"58435","0.0006396316750442224","0.0006396316750442224","0.0006396316750442224"
"58445","0.0005992396766375258","0.0005992396766375258","0.0005992396766375258"
"58455","0.0006101626390926282","0.0006101626390926282","0.0006101626390926282"
"58465","0.0006895381412188046","0.0006895381412188046","0.0006895381412188046"
"58475","0.0006037832483839069","0.0006037832483839069","0.0006037832483839069"
"58485","0.0006835906916641801","0.0006835906916641801","0.0006835906916641801"
"58495","0.0005947087631684778","0.0005947087631684778","0.0005947087631684778"
"58505","0.0006795079772152535","0.0006795079772152535","0.0006795079772152535"
"58515","0.0006199116469479013","0.0006199116469479013","0.0006199116469479013"
"58525","0.0006897229118102704","0.0006897229118102704","0.0006897229118102704"
"58535","0.0006268465572775379","0.0006268465572775379","0.0006268465572775379"
"58545","0.0005991450601392697","0.0005991450601392697","0.0005991450601392697"
"58555","0.0006043529957752264","0.0006043529957752264","0.0006043529957752264"
"58565","0.0006099139779262067","0.0006099139779262067","0.0006099139779262067"
"58575","0.0006940677903763471","0.0006940677903763471","0.0006940677903763471"
"58585","0.0006500643535860345","0.0006500643535860345","0.0006500643535860345"
"58595","0.0006415450992771109","0.0006415450992771109","0.0006415450992771109"
"58605","0.000641300836841021","0.000641300836841021","0.000641300836841021"
"58615","0.0006421681498626403","0.0006421681498626403","0.0006421681498626403"
"58625","0.0006120730592183766","0.0006120730592183766","0.0006120730592183766"
"58635","0.0006181724064858977","0.0006181724064858977","0.0006181724064858977"
"58645","0.000619804519660031","0.000619804519660031","0.000619804519660031"
"58655","0.0006855711289915125","0.0006855711289915125","0.0006855711289915125"
"58656","0.0006577853405788434","0.0006577853405788434","0.0006577853405788434"
"58657","0.0006492454317182693","0.0006492454317182693","0.0006492454317182693"
"58667","0.000675106247431173","0.000675106247431173","0.000675106247431173"
"58677","0.0006330634743291938","0.0006330634743291938","0.0006330634743291938"
"58687","0.0006043742217091025","0.0006043742217091025","0.0006043742217091025"
"58697","0.0006283715283859977","0.0006283715283859977","0.0006283715283859977"
"58707","0.0006243211307831825","0.0006243211307831825","0.0006243211307831825"
"58717","0.0006374539744366202","0.0006374539744366202","0.0006374539744366202"
"58727","0.0006105099870608407","0.0006105099870608407","0.0006105099870608407"
"58737","0.0006265617644323486","0.0006265617644323486","0.0006265617644323486"
"58747","0.0006452287348974728","0.0006452287348974728","0.0006452287348974728"
"58757","0.0006492176568070264","0.0006492176568070264","0.0006492176568070264"
"58767","0.0006613312093574256","0.0006613312093574256","0.0006613312093574256"
"58777","0.0006064453096527188","0.0006064453096527188","0.0006064453096527188"
"58787","0.0006818548933697476","0.0006818548933697476","0.0006818548933697476"
"58797","0.0006248829684204073","0.0006248829684204073","0.0006248829684204073"
"58807","0.0006337709088665987","0.0006337709088665987","0.0006337709088665987"
"58817","0.0006396495307854688","0.0006396495307854688","0.0006396495307854688"
"58827","0.0006725389288299341","0.0006725389288299341","0.0006725389288299341"
"58837","0.0006620473864676444","0.0006620473864676444","0.0006620473864676444"
"58847","0.000689726489991008","0.000689726489991008","0.000689726489991008"
"58857","0.0006374595150005264","0.0006374595150005264","0.0006374595150005264"
"58867","0.0006221283137197545","0.0006221283137197545","0.0006221283137197545"
"58877","0.0006661470909177389","0.0006661470909177389","0.0006661470909177389"
"58887","0.0006787378849631651","0.0006787378849631651","0.0006787378849631651"
"58897","0.0006421619280272334","0.0006421619280272334","0.0006421619280272334"
"58907","0.0006517798564494251","0.0006517798564494251","0.0006517798564494251"
"58917","0.0006087893102759748","0.0006087893102759748","0.0006087893102759748"
"58927","0.0006470052027263784","0.0006470052027263784","0.0006470052027263784"
"58937","0.0006260480446766872","0.0006260480446766872","0.0006260480446766872"
"58947","0.0006363927283026257","0.0006363927283026257","0.0006363927283026257"
"58957","0.0006501204062177214","0.0006501204062177214","0.0006501204062177214"
"58967","0.0006036423905538151","0.0006036423905538151","0.0006036423905538151"
"58968","0.0006115889852798515","0.0006115889852798515","0.0006115889852798515"
"58969","0.0006335280606828696","0.0006335280606828696","0.0006335280606828696"
"58979","0.0006423240446392892","0.0006423240446392892","0.0006423240446392892"
"58989","0.0006321357789784361","0.0006321357789784361","0.0006321357789784361"
"58999","0.0006428069918327275","0.0006428069918327275","0.0006428069918327275"
"59009","0.0006347291824731385","0.0006347291824731385","0.0006347291824731385"
"59019","0.0006374280106790834","0.0006374280106790834","0.0006374280106790834"
"59029","0.0007001930448815289","0.0007001930448815289","0.0007001930448815289"
"59039","0.0006402170611558673","0.0006402170611558673","0.0006402170611558673"
"59049","0.0006584376138731914","0.0006584376138731914","0.0006584376138731914"
"59059","0.0006452944666407983","0.0006452944666407983","0.0006452944666407983"
"59069","0.0006686322627342026","0.0006686322627342026","0.0006686322627342026"
"59079","0.0006472427084852475","0.0006472427084852475","0.0006472427084852475"
"59089","0.0006641632853787031","0.0006641632853787031","0.0006641632853787031"
"59099","0.0006228936124872311","0.0006228936124872311","0.0006228936124872311"
"59109","0.0006961993481299927","0.0006961993481299927","0.0006961993481299927"
"59119","0.0006387456873737367","0.0006387456873737367","0.0006387456873737367"
"59129","0.000663847848454524","0.000663847848454524","0.000663847848454524"
"59139","0.0005962390530673022","0.0005962390530673022","0.0005962390530673022"
"59149","0.0005895512335788572","0.0005895512335788572","0.0005895512335788572"
"59159","0.0006198290255996201","0.0006198290255996201","0.0006198290255996201"
"59169","0.0006990219866324285","0.0006990219866324285","0.0006990219866324285"
"59179","0.000640358387956992","0.000640358387956992","0.000640358387956992"
"59189","0.0006172009317731938","0.0006172009317731938","0.0006172009317731938"
"59199","0.000632472991107338","0.000632472991107338","0.000632472991107338"
"59209","0.0006131660572511638","0.0006131660572511638","0.0006131660572511638"
"59219","0.0006068044462471109","0.0006068044462471109","0.0006068044462471109"
"59229","0.0006461705784197292","0.0006461705784197292","0.0006461705784197292"
"59239","0.0006495315888099723","0.0006495315888099723","0.0006495315888099723"
"59249","0.0006153103940199421","0.0006153103940199421","0.0006153103940199421"
"59259","0.000743187756865444","0.000743187756865444","0.000743187756865444"
"59269","0.0006523030417963255","0.0006523030417963255","0.0006523030417963255"
"59279","0.0006969652529244651","0.0006969652529244651","0.0006969652529244651"
"59280","0.0006700682655834548","0.0006700682655834548","0.0006700682655834548"
"59281","0.0006160807524553362","0.0006160807524553362","0.0006160807524553362"
"59291","0.0006423773701676882","0.0006423773701676882","0.0006423773701676882"
"59301","0.0006204247482784857","0.0006204247482784857","0.0006204247482784857"
"59311","0.0006653709152888514","0.0006653709152888514","0.0006653709152888514"
"59321","0.0006388820107938769","0.0006388820107938769","0.0006388820107938769"
"59331","0.000663276484534392","0.000663276484534392","0.000663276484534392"
"59341","0.0006606924447121655","0.0006606924447121655","0.0006606924447121655"
"59351","0.0006095673750402923","0.0006095673750402923","0.0006095673750402923"
"59361","0.0006226104330522917","0.0006226104330522917","0.0006226104330522917"
"59371","0.0006284502124545917","0.0006284502124545917","0.0006284502124545917"
"59381","0.0007599470446182012","0.0007599470446182012","0.0007599470446182012"
"59391","0.0006495543103261756","0.0006495543103261756","0.0006495543103261756"
"59401","0.0006209955947200845","0.0006209955947200845","0.0006209955947200845"
"59411","0.0006172319797906302","0.0006172319797906302","0.0006172319797906302"
"59421","0.0006637708271029204","0.0006637708271029204","0.0006637708271029204"
"59431","0.0006229767803548666","0.0006229767803548666","0.0006229767803548666"
"59441","0.000641961804788359","0.000641961804788359","0.000641961804788359"
"59451","0.0006463515015410526","0.0006463515015410526","0.0006463515015410526"
"59461","0.0006212368253573241","0.0006212368253573241","0.0006212368253573241"
"59471","0.0006208417373072085","0.0006208417373072085","0.0006208417373072085"
"59481","0.0006701179695733817","0.0006701179695733817","0.0006701179695733817"
"59491","0.0006786368794620418","0.0006786368794620418","0.0006786368794620418"
"59501","0.0006457900973451653","0.0006457900973451653","0.0006457900973451653"
"59511","0.0006011877263398211","0.0006011877263398211","0.0006011877263398211"
"59521","0.0006351400350904444","0.0006351400350904444","0.0006351400350904444"
"59531","0.0006020653469688482","0.0006020653469688482","0.0006020653469688482"
"59541","0.0006564194120610984","0.0006564194120610984","0.0006564194120610984"
"59551","0.0006445091657858855","0.0006445091657858855","0.0006445091657858855"
"59561","0.0006562282313712188","0.0006562282313712188","0.0006562282313712188"
"59571","0.000629335988627558","0.000629335988627558","0.000629335988627558"
"59581","0.0006613825761229966","0.0006613825761229966","0.0006613825761229966"
"59591","0.0006610153985640932","0.0006610153985640932","0.0006610153985640932"
"59592","0.000674582871549349","0.000674582871549349","0.000674582871549349"
"59593","0.0006208389317326859","0.0006208389317326859","0.0006208389317326859"
"59603","0.0006978359631136564","0.0006978359631136564","0.0006978359631136564"
"59613","0.000752999709675452","0.000752999709675452","0.000752999709675452"
"59623","0.0006915344168952408","0.0006915344168952408","0.0006915344168952408"
"59633","0.0006521540677023334","0.0006521540677023334","0.0006521540677023334"
"59643","0.0005898335745659176","0.0005898335745659176","0.0005898335745659176"
"59653","0.0006930625655057491","0.0006930625655057491","0.0006930625655057491"
"59663","0.0006131857820859191","0.0006131857820859191","0.0006131857820859191"
"59673","0.0006467553682412916","0.0006467553682412916","0.0006467553682412916"
"59683","0.0006203884893345128","0.0006203884893345128","0.0006203884893345128"
"59693","0.0006603912645110418","0.0006603912645110418","0.0006603912645110418"
"59703","0.0007105612465534168","0.0007105612465534168","0.0007105612465534168"
"59713","0.0005994104921908683","0.0005994104921908683","0.0005994104921908683"
"59723","0.0006173806781218115","0.0006173806781218115","0.0006173806781218115"
"59733","0.0006491275927101723","0.0006491275927101723","0.0006491275927101723"
"59743","0.0006626560795646976","0.0006626560795646976","0.0006626560795646976"
"59753","0.0006540324354129624","0.0006540324354129624","0.0006540324354129624"
"59763","0.000620250507592427","0.000620250507592427","0.000620250507592427"
"59773","0.0006432660948120347","0.0006432660948120347","0.0006432660948120347"
"59783","0.0006234262472550436","0.0006234262472550436","0.0006234262472550436"
"59793","0.0006501436269874351","0.0006501436269874351","0.0006501436269874351"
"59803","0.000680674664261381","0.000680674664261381","0.000680674664261381"
"59813","0.0006008171138343341","0.0006008171138343341","0.0006008171138343341"
"59823","0.000628552943282303","0.000628552943282303","0.000628552943282303"
"59833","0.0006555326087140475","0.0006555326087140475","0.0006555326087140475"
"59843","0.0006138770075374396","0.0006138770075374396","0.0006138770075374396"
"59853","0.0006339235386017253","0.0006339235386017253","0.0006339235386017253"
"59863","0.0006141200871852741","0.0006141200871852741","0.0006141200871852741"
"59873","0.0006916031594530226","0.0006916031594530226","0.0006916031594530226"
"59883","0.0006003925548641644","0.0006003925548641644","0.0006003925548641644"
"59893","0.0007236899886314556","0.0007236899886314556","0.0007236899886314556"
"59903","0.0007026077188362279","0.0007026077188362279","0.0007026077188362279"
"59904","0.0006599962479080404","0.0006599962479080404","0.0006599962479080404"
"59905","0.0006742701372189899","0.0006742701372189899","0.0006742701372189899"
"59915","0.0007073202043575558","0.0007073202043575558","0.0007073202043575558"
"59925","0.000616677629796399","0.000616677629796399","0.000616677629796399"
"59935","0.0006187190623594941","0.0006187190623594941","0.0006187190623594941"
"59945","0.0006529380521314859","0.0006529380521314859","0.0006529380521314859"
"59955","0.000666485053562681","0.000666485053562681","0.000666485053562681"
"59965","0.0006142484906092534","0.0006142484906092534","0.0006142484906092534"
"59975","0.0006798684910514108","0.0006798684910514108","0.0006798684910514108"
"59985","0.0006367424528088924","0.0006367424528088924","0.0006367424528088924"
"59995","0.0006100908566639762","0.0006100908566639762","0.0006100908566639762"
"60005","0.0006785497153241119","0.0006785497153241119","0.0006785497153241119"
"60015","0.0006598810047254302","0.0006598810047254302","0.0006598810047254302"
"60025","0.0006875878144240207","0.0006875878144240207","0.0006875878144240207"
"60035","0.0007010791184731982","0.0007010791184731982","0.0007010791184731982"
"60045","0.0006805042907419813","0.0006805042907419813","0.0006805042907419813"
"60055","0.0006171176226862482","0.0006171176226862482","0.0006171176226862482"
"60065","0.0006335177771292624","0.0006335177771292624","0.0006335177771292624"
"60075","0.0006196323118206504","0.0006196323118206504","0.0006196323118206504"
"60085","0.000669655756288566","0.000669655756288566","0.000669655756288566"
"60095","0.0006332356432928879","0.0006332356432928879","0.0006332356432928879"
"60105","0.000663206212194045","0.000663206212194045","0.000663206212194045"
"60115","0.000647361181626394","0.000647361181626394","0.000647361181626394"
"60125","0.0006247625543330877","0.0006247625543330877","0.0006247625543330877"
"60135","0.0006364804672593359","0.0006364804672593359","0.0006364804672593359"
"60145","0.0006692946165891908","0.0006692946165891908","0.0006692946165891908"
"60155","0.0006407761958105852","0.0006407761958105852","0.0006407761958105852"
"60165","0.000656980597865686","0.000656980597865686","0.000656980597865686"
"60175","0.0006288162860434004","0.0006288162860434004","0.0006288162860434004"
"60185","0.0006649910132986719","0.0006649910132986719","0.0006649910132986719"
"60195","0.0006476857334320794","0.0006476857334320794","0.0006476857334320794"
"60205","0.0007202445765442435","0.0007202445765442435","0.0007202445765442435"
"60215","0.0006180127145821716","0.0006180127145821716","0.0006180127145821716"
"60216","0.0006364437195344686","0.0006364437195344686","0.0006364437195344686"
"60217","0.0006198278194158008","0.0006198278194158008","0.0006198278194158008"
"60227","0.0007062490345093875","0.0007062490345093875","0.0007062490345093875"
"60237","0.0006689378303015996","0.0006689378303015996","0.0006689378303015996"
"60247","0.0007092430573708518","0.0007092430573708518","0.0007092430573708518"
"60257","0.0006028647497551907","0.0006028647497551907","0.0006028647497551907"
"60267","0.0006213932033103122","0.0006213932033103122","0.0006213932033103122"
"60277","0.0006540420929737183","0.0006540420929737183","0.0006540420929737183"
"60287","0.0006431364484826996","0.0006431364484826996","0.0006431364484826996"
"60297","0.0006331069644086426","0.0006331069644086426","0.0006331069644086426"
"60307","0.0006459039750683237","0.0006459039750683237","0.0006459039750683237"
"60317","0.0006574715834826798","0.0006574715834826798","0.0006574715834826798"
"60327","0.0006663881952972998","0.0006663881952972998","0.0006663881952972998"
"60337","0.000642572153153216","0.000642572153153216","0.000642572153153216"
"60347","0.0006293079830788551","0.0006293079830788551","0.0006293079830788551"
"60357","0.0006457632180253373","0.0006457632180253373","0.0006457632180253373"
"60367","0.0006312184002690679","0.0006312184002690679","0.0006312184002690679"
"60377","0.0006024565203130889","0.0006024565203130889","0.0006024565203130889"
"60387","0.0006346401911001484","0.0006346401911001484","0.0006346401911001484"
"60397","0.0006411616611670524","0.0006411616611670524","0.0006411616611670524"
"60407","0.000730577413355191","0.000730577413355191","0.000730577413355191"
"60417","0.000621704580821709","0.000621704580821709","0.000621704580821709"
"60427","0.0006429423737332367","0.0006429423737332367","0.0006429423737332367"
"60437","0.0006808728159982054","0.0006808728159982054","0.0006808728159982054"
"60447","0.0006343744078403393","0.0006343744078403393","0.0006343744078403393"
"60457","0.0006592922979346966","0.0006592922979346966","0.0006592922979346966"
"60467","0.0006775322843776384","0.0006775322843776384","0.0006775322843776384"
"60477","0.0006372553868602664","0.0006372553868602664","0.0006372553868602664"
"60487","0.0006325141316593282","0.0006325141316593282","0.0006325141316593282"
"60497","0.0006435855381078529","0.0006435855381078529","0.0006435855381078529"
"60507","0.000643205666556888","0.000643205666556888","0.000643205666556888"
"60517","0.0006372250320528883","0.0006372250320528883","0.0006372250320528883"
"60527","0.0006518401212436716","0.0006518401212436716","0.0006518401212436716"
"60528","0.0006343489904922869","0.0006343489904922869","0.0006343489904922869"
"60529","0.0005936350689115468","0.0005936350689115468","0.0005936350689115468"
"60539","0.0006397922356246473","0.0006397922356246473","0.0006397922356246473"
"60549","0.0006251540987059521","0.0006251540987059521","0.0006251540987059521"
"60559","0.0006254505774304546","0.0006254505774304546","0.0006254505774304546"
"60569","0.0006218778806179204","0.0006218778806179204","0.0006218778806179204"
"60579","0.0006709894428918675","0.0006709894428918675","0.0006709894428918675"
"60589","0.0006832712568453572","0.0006832712568453572","0.0006832712568453572"
"60599","0.0006517429146534121","0.0006517429146534121","0.0006517429146534121"
"60609","0.0006521944319196316","0.0006521944319196316","0.0006521944319196316"
"60619","0.0006155084203605691","0.0006155084203605691","0.0006155084203605691"
"60629","0.0006688530156163488","0.0006688530156163488","0.0006688530156163488"
"60639","0.0007748177343483325","0.0007748177343483325","0.0007748177343483325"
"60649","0.0006430339004109178","0.0006430339004109178","0.0006430339004109178"
"60659","0.000617188769661921","0.000617188769661921","0.000617188769661921"
"60669","0.0006575920780168669","0.0006575920780168669","0.0006575920780168669"
"60679","0.000661348435106641","0.000661348435106641","0.000661348435106641"
"60689","0.0006677743737156076","0.0006677743737156076","0.0006677743737156076"
"60699","0.0006627512050568262","0.0006627512050568262","0.0006627512050568262"
"60709","0.0006632194887160646","0.0006632194887160646","0.0006632194887160646"
"60719","0.0006232966540752517","0.0006232966540752517","0.0006232966540752517"
"60729","0.000633883816077438","0.000633883816077438","0.000633883816077438"
"60739","0.0006526796571971848","0.0006526796571971848","0.0006526796571971848"
"60749","0.0007093269780945452","0.0007093269780945452","0.0007093269780945452"
"60759","0.0006545463565524922","0.0006545463565524922","0.0006545463565524922"
"60769","0.0006111657624052903","0.0006111657624052903","0.0006111657624052903"
"60779","0.0006658798771836069","0.0006658798771836069","0.0006658798771836069"
"60789","0.0006075398423923547","0.0006075398423923547","0.0006075398423923547"
"60799","0.0006481537810834145","0.0006481537810834145","0.0006481537810834145"
"60809","0.0006608974920320488","0.0006608974920320488","0.0006608974920320488"
"60819","0.0006282320273126037","0.0006282320273126037","0.0006282320273126037"
"60829","0.0006353725191803259","0.0006353725191803259","0.0006353725191803259"
"60839","0.0006491056287826536","0.0006491056287826536","0.0006491056287826536"
"60840","0.0006565003708842401","0.0006565003708842401","0.0006565003708842401"
"60841","0.000646298381281119","0.000646298381281119","0.000646298381281119"
"60851","0.0006418227108325639","0.0006418227108325639","0.0006418227108325639"
"60861","0.0006790027227122457","0.0006790027227122457","0.0006790027227122457"
"60871","0.0006336894225891659","0.0006336894225891659","0.0006336894225891659"
"60881","0.0006870694316621608","0.0006870694316621608","0.0006870694316621608"
"60891","0.0007046299373537107","0.0007046299373537107","0.0007046299373537107"
"60901","0.0006318938352721085","0.0006318938352721085","0.0006318938352721085"
"60911","0.00068413317984641","0.00068413317984641","0.00068413317984641"
"60921","0.0007080535476826131","0.0007080535476826131","0.0007080535476826131"
"60931","0.0006482932130837895","0.0006482932130837895","0.0006482932130837895"
"60941","0.0006495634648732469","0.0006495634648732469","0.0006495634648732469"
"60951","0.0006659906395384259","0.0006659906395384259","0.0006659906395384259"
"60961","0.0006298940146774892","0.0006298940146774892","0.0006298940146774892"
"60971","0.0006618329496139192","0.0006618329496139192","0.0006618329496139192"
"60981","0.0006256023969987765","0.0006256023969987765","0.0006256023969987765"
"60991","0.0006427602422371758","0.0006427602422371758","0.0006427602422371758"
"61001","0.000685520773686566","0.000685520773686566","0.000685520773686566"
"61011","0.0006375824015008326","0.0006375824015008326","0.0006375824015008326"
"61021","0.0006678118293965674","0.0006678118293965674","0.0006678118293965674"
"61031","0.0006640698684129276","0.0006640698684129276","0.0006640698684129276"
"61041","0.000698415005780801","0.000698415005780801","0.000698415005780801"
"61051","0.0006880057409795478","0.0006880057409795478","0.0006880057409795478"
"61061","0.0006412040160168851","0.0006412040160168851","0.0006412040160168851"
"61071","0.0006320663766219518","0.0006320663766219518","0.0006320663766219518"
"61081","0.0006175193027608123","0.0006175193027608123","0.0006175193027608123"
"61091","0.0006688374594582134","0.0006688374594582134","0.0006688374594582134"
"61101","0.0006629509331265498","0.0006629509331265498","0.0006629509331265498"
"61111","0.0006812901182470239","0.0006812901182470239","0.0006812901182470239"
"61121","0.0007092931356784913","0.0007092931356784913","0.0007092931356784913"
"61131","0.0006585973117645879","0.0006585973117645879","0.0006585973117645879"
"61141","0.0006985252837224984","0.0006985252837224984","0.0006985252837224984"
"61151","0.0006291310803444659","0.0006291310803444659","0.0006291310803444659"
"61152","0.0006323263439203373","0.0006323263439203373","0.0006323263439203373"
"61153","0.000605593229093553","0.000605593229093553","0.000605593229093553"
"61163","0.0006265273460826979","0.0006265273460826979","0.0006265273460826979"
"61173","0.0006627805553303957","0.0006627805553303957","0.0006627805553303957"
"61183","0.000656757215362844","0.000656757215362844","0.000656757215362844"
"61193","0.0006747482664225715","0.0006747482664225715","0.0006747482664225715"
"61203","0.0006498365431577178","0.0006498365431577178","0.0006498365431577178"
"61213","0.0006460330178726223","0.0006460330178726223","0.0006460330178726223"
"61223","0.0006554545180690243","0.0006554545180690243","0.0006554545180690243"
"61233","0.00063021808225062","0.00063021808225062","0.00063021808225062"
"61243","0.0006281395065548902","0.0006281395065548902","0.0006281395065548902"
"61253","0.0006162429866212727","0.0006162429866212727","0.0006162429866212727"
"61263","0.0006816833573096735","0.0006816833573096735","0.0006816833573096735"
"61273","0.0005811774892318311","0.0005811774892318311","0.0005811774892318311"
"61283","0.0006909498085787317","0.0006909498085787317","0.0006909498085787317"
"61293","0.0006127756185214661","0.0006127756185214661","0.0006127756185214661"
"61303","0.0006312454238272571","0.0006312454238272571","0.0006312454238272571"
"61313","0.0006556752827627344","0.0006556752827627344","0.0006556752827627344"
"61323","0.0006419908929603353","0.0006419908929603353","0.0006419908929603353"
"61333","0.0006604326445429096","0.0006604326445429096","0.0006604326445429096"
"61343","0.0006282948253566245","0.0006282948253566245","0.0006282948253566245"
"61353","0.0006723571609509333","0.0006723571609509333","0.0006723571609509333"
"61363","0.0006527266295468792","0.0006527266295468792","0.0006527266295468792"
"61373","0.0006779638437048631","0.0006779638437048631","0.0006779638437048631"
"61383","0.0006343235313004534","0.0006343235313004534","0.0006343235313004534"
"61393","0.0006533967249970918","0.0006533967249970918","0.0006533967249970918"
"61403","0.0006125834711173719","0.0006125834711173719","0.0006125834711173719"
"61413","0.0007248734229478861","0.0007248734229478861","0.0007248734229478861"
"61423","0.0006771204689557034","0.0006771204689557034","0.0006771204689557034"
"61433","0.0007011894480473852","0.0007011894480473852","0.0007011894480473852"
"61443","0.0007057496560813318","0.0007057496560813318","0.0007057496560813318"
"61453","0.000679598318981411","0.000679598318981411","0.000679598318981411"
"61463","0.0007356828788930835","0.0007356828788930835","0.0007356828788930835"
"61464","0.0006863732901348047","0.0006863732901348047","0.0006863732901348047"
"61465","0.0006677903774177267","0.0006677903774177267","0.0006677903774177267"
"61475","0.0006508730946919295","0.0006508730946919295","0.0006508730946919295"
"61485","0.0006234436821527372","0.0006234436821527372","0.0006234436821527372"
"61495","0.000696731420417037","0.000696731420417037","0.000696731420417037"
"61505","0.0006932773596948421","0.0006932773596948421","0.0006932773596948421"
"61515","0.0006626687563761411","0.0006626687563761411","0.0006626687563761411"
"61525","0.0006417145545827434","0.0006417145545827434","0.0006417145545827434"
"61535","0.000618645129347401","0.000618645129347401","0.000618645129347401"
"61545","0.0006273548458157593","0.0006273548458157593","0.0006273548458157593"
"61555","0.0006361920584405977","0.0006361920584405977","0.0006361920584405977"
"61565","0.0006451804031843011","0.0006451804031843011","0.0006451804031843011"
"61575","0.0006284913068163219","0.0006284913068163219","0.0006284913068163219"
"61585","0.000681859037544357","0.000681859037544357","0.000681859037544357"
"61595","0.0006684688044677041","0.0006684688044677041","0.0006684688044677041"
"61605","0.0006181856450947504","0.0006181856450947504","0.0006181856450947504"
"61615","0.0006103575648586903","0.0006103575648586903","0.0006103575648586903"
"61625","0.0006603842256284059","0.0006603842256284059","0.0006603842256284059"
"61635","0.0006766686752563865","0.0006766686752563865","0.0006766686752563865"
"61645","0.0006345449148667473","0.0006345449148667473","0.0006345449148667473"
"61655","0.0006658871717806189","0.0006658871717806189","0.0006658871717806189"
"61665","0.0006547970919846527","0.0006547970919846527","0.0006547970919846527"
"61675","0.0006587821221683191","0.0006587821221683191","0.0006587821221683191"
"61685","0.0006904051884707799","0.0006904051884707799","0.0006904051884707799"
"61695","0.0006502046675682621","0.0006502046675682621","0.0006502046675682621"
"61705","0.0006824231660832004","0.0006824231660832004","0.0006824231660832004"
"61715","0.0006456882675908404","0.0006456882675908404","0.0006456882675908404"
"61725","0.0006063617256378995","0.0006063617256378995","0.0006063617256378995"
"61735","0.0006890735561853606","0.0006890735561853606","0.0006890735561853606"
"61745","0.0006602764825408065","0.0006602764825408065","0.0006602764825408065"
"61755","0.000652314450251289","0.000652314450251289","0.000652314450251289"
"61765","0.0006729483999533723","0.0006729483999533723","0.0006729483999533723"
"61775","0.0007321492964778844","0.0007321492964778844","0.0007321492964778844"
"61776","0.0006569382577968247","0.0006569382577968247","0.0006569382577968247"
"61777","0.0007622236097331092","0.0007622236097331092","0.0007622236097331092"
"61787","0.0006183948488861645","0.0006183948488861645","0.0006183948488861645"
"61797","0.0007051176230490759","0.0007051176230490759","0.0007051176230490759"
"61807","0.0006608707134804175","0.0006608707134804175","0.0006608707134804175"
"61817","0.0007234642755105652","0.0007234642755105652","0.0007234642755105652"
"61827","0.0007171289012477268","0.0007171289012477268","0.0007171289012477268"
"61837","0.0006570090420040066","0.0006570090420040066","0.0006570090420040066"
"61847","0.0006279976511494418","0.0006279976511494418","0.0006279976511494418"
"61857","0.0006226247950959737","0.0006226247950959737","0.0006226247950959737"
"61867","0.0006979504454223829","0.0006979504454223829","0.0006979504454223829"
"61877","0.0006491433588916545","0.0006491433588916545","0.0006491433588916545"
"61887","0.000723515801867146","0.000723515801867146","0.000723515801867146"
"61897","0.0006390660776927201","0.0006390660776927201","0.0006390660776927201"
"61907","0.0007004210843464842","0.0007004210843464842","0.0007004210843464842"
"61917","0.0006558505430420458","0.0006558505430420458","0.0006558505430420458"
"61927","0.0006906574625765818","0.0006906574625765818","0.0006906574625765818"
"61937","0.0006270586592650217","0.0006270586592650217","0.0006270586592650217"
"61947","0.0006322385333367997","0.0006322385333367997","0.0006322385333367997"
"61957","0.0006978348727531158","0.0006978348727531158","0.0006978348727531158"
"61967","0.0007111663415806926","0.0007111663415806926","0.0007111663415806926"
"61977","0.0007376004976629284","0.0007376004976629284","0.0007376004976629284"
"61987","0.0006540702827432717","0.0006540702827432717","0.0006540702827432717"
"61997","0.000673411716875413","0.000673411716875413","0.000673411716875413"
"62007","0.0007298310641227523","0.0007298310641227523","0.0007298310641227523"
"62017","0.0006453335933517208","0.0006453335933517208","0.0006453335933517208"
"62027","0.0006808943617309644","0.0006808943617309644","0.0006808943617309644"
"62037","0.0006344230127575706","0.0006344230127575706","0.0006344230127575706"
"62047","0.000636555005650622","0.000636555005650622","0.000636555005650622"
"62057","0.0007808780037006346","0.0007808780037006346","0.0007808780037006346"
"62067","0.0007533250223338556","0.0007533250223338556","0.0007533250223338556"
"62077","0.0006609981552056707","0.0006609981552056707","0.0006609981552056707"
"62087","0.0006614370303888783","0.0006614370303888783","0.0006614370303888783"
"62088","0.0005996138283005754","0.0005996138283005754","0.0005996138283005754"
"62089","0.0006495407152266192","0.0006495407152266192","0.0006495407152266192"
